mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2014-01-01 00:00:00,361718579,0.07,0.03,0.04,14468743
2014-04-02 07:30:00,361718579,0.08,0.02,0.06,21703115
2014-07-02 15:00:00,361718579,0.04,-0.03,0.07,25320301
2014-10-01 22:30:00,361718579,-0.01,-0.08,0.07,25320301
2015-01-01 00:00:00,361718579,-0.05,-0.08,0.03,10851557
2015-04-02 07:30:00,361718579,-0.07,-0.06,-0.01,-3617186
2015-07-02 15:00:00,361718579,0.02,0.03,-0.01,-3617186
2015-10-01 22:30:00,361718579,0.03,0.05,-0.02,-7234372
2016-01-01 00:00:00,361718579,-0.01,0.03,-0.04,-14468743
2016-04-01 07:30:00,361718579,-0.01,0.02,-0.03,-10851557
2016-07-01 15:00:00,361718579,-0.04,-0.01,-0.03,-10851557
2016-09-30 22:30:00,361718579,-0.1,-0.05,-0.05,-18085929
2017-01-01 00:00:00,361718579,-0.15,-0.09,-0.06,-21703115
2017-04-02 07:30:00,361718579,-0.14,-0.08,-0.06,-21703115
2017-07-02 15:00:00,361718579,-0.06,-0.03,-0.03,-10851557
2017-10-01 22:30:00,361718579,-0.01,0.01,-0.02,-7234372
2018-01-01 00:00:00,361718579,0.01,0.03,-0.02,-7234372
2018-04-02 07:30:00,361718579,0.06,0.05,0.01,3617186
2018-07-02 15:00:00,361718579,0.11,0.06,0.05,18085929
2018-10-01 22:30:00,361718579,0.1,0.05,0.05,18085929
2019-01-01 00:00:00,361718579,0.03,0.02,0.01,3617186
2019-04-02 13:30:00,361718579,-0.05,0.01,-0.06,-21703115
2019-07-02 21:00:00,361718579,0.09,0.05,0.04,14468743
2019-10-02 04:30:00,361718579,-0.03,0.06,-0.09,-32554672
2020-01-01 12:00:00,361718579,0.37,0.03,0.34,122984317
2020-04-01 19:30:00,361718579,0.0,-0.06,0.06,21703115
2020-07-02 03:00:00,361718579,-0.11,-0.01,-0.1,-36171858
2020-10-01 10:30:00,361718579,-0.01,0.04,-0.05,-18085929
2020-12-31 18:00:00,361718579,-0.02,0.05,-0.07,-25320301
2021-04-02 01:30:00,361718579,-0.13,-0.1,-0.03,-10851557
2021-07-02 09:00:00,361718579,0.03,0.08,-0.05,-18085929
2021-10-01 16:30:00,361718579,-0.01,0.0,-0.01,-3617186
2022-01-01 00:00:00,361718579,-0.08,-0.06,-0.02,-7234372
2022-04-02 07:30:00,361718579,-0.05,-0.03,-0.02,-7234372
2022-07-02 15:00:00,361718579,0.02,0.04,-0.02,-7234372
2022-10-01 22:30:00,361718579,-0.04,-0.04,0.0,0
2023-01-01 06:00:00,361718579,0.0,0.0,0.0,0
2023-04-02 13:30:00,361718579,-0.1,-0.08,-0.02,-7234372
2023-07-02 21:00:00,361718579,0.14,0.13,0.01,3617186
2023-10-02 04:30:00,361718579,0.06,0.07,-0.01,-3617186
2024-01-01 12:00:00,361718579,0.66,0.05,0.61,220648334
2024-04-01 19:30:00,361718579,-0.11,-0.05,-0.06,-21703115
2024-07-02 03:00:00,361718579,0.03,0.04,-0.01,-3617186
2024-10-01 10:30:00,361718579,-0.25,-0.14,-0.11,-39789044
