midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-02-15 21:45:00,126434036,-0.42,-0.17,-0.25,-31608509
2019-05-18 05:15:00,126434036,-0.13,-0.06,-0.07,-8850383
2019-08-17 12:45:00,126434036,0.18,-0.04,0.22,27815488
2019-11-16 20:15:00,126434036,-0.14,-0.03,-0.11,-13907744
2020-02-16 03:45:00,126434036,-0.23,-0.14,-0.09,-11379063
2020-05-17 11:15:00,126434036,0.18,-0.01,0.19,24022467
2020-08-16 18:45:00,126434036,0.06,-0.09,0.15,18965105
2020-11-16 02:15:00,126434036,0.29,0.21,0.08,10114723
2021-02-15 09:45:00,126434036,-0.05,-0.12,0.07,8850383
2021-05-17 17:15:00,126434036,0.16,-0.05,0.21,26551148
2021-08-17 00:45:00,126434036,0.18,-0.02,0.2,25286807
2021-11-16 08:15:00,126434036,-0.38,0.04,-0.42,-53102295
2022-02-15 15:45:00,126434036,0.2,0.1,0.1,12643404
2022-05-17 23:15:00,126434036,0.44,0.1,0.34,42987572
2022-08-17 06:45:00,126434036,0.5,0.07,0.43,54366636
2022-11-16 14:15:00,126434036,-0.01,-0.18,0.17,21493786
2023-02-15 21:45:00,126434036,0.16,0.02,0.14,17700765
2023-05-18 05:15:00,126434036,0.2,0.02,0.18,22758127
2023-08-17 12:45:00,126434036,0.08,-0.0,0.08,10114723
2023-11-16 20:15:00,126434036,0.14,0.09,0.05,6321702
2024-02-16 03:45:00,126434036,-0.07,-0.14,0.07,8850383
2024-05-17 11:15:00,126434036,0.24,0.05,0.19,24022467
2024-08-16 18:45:00,126434036,0.1,-0.05,0.15,18965105
