midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-08-17 06:45:00,645189861,-0.21,-0.19,-0.02,-12903797
2010-11-16 11:15:00,645189861,-0.21,-0.18,-0.03,-19355696
2011-02-15 15:45:00,645189861,-0.21,-0.18,-0.03,-19355696
2011-05-17 23:15:00,645189861,-0.22,-0.17,-0.05,-32259493
2011-08-17 06:45:00,645189861,-0.22,-0.19,-0.03,-19355696
2011-11-16 11:15:00,645189861,-0.19,-0.19,0.0,0
2012-02-15 15:45:00,645189861,-0.15,-0.17,0.02,12903797
2012-05-16 23:15:00,645189861,-0.13,-0.15,0.02,12903797
2012-08-16 06:45:00,645189861,-0.21,-0.17,-0.04,-25807594
2012-11-15 23:15:00,645189861,-0.4,-0.18,-0.22,-141941770
2013-02-15 15:45:00,645189861,-0.74,-0.17,-0.57,-367758221
2013-05-17 23:15:00,645189861,-1.18,-0.16,-1.02,-658093659
2013-08-17 06:45:00,645189861,-1.59,-0.2,-1.39,-896813908
2013-11-16 11:15:00,645189861,-1.67,-0.27,-1.4,-903265806
2014-02-15 15:45:00,645189861,-1.32,-0.3,-1.02,-658093659
2014-05-17 23:15:00,645189861,-0.87,-0.29,-0.58,-374210120
2014-08-17 06:45:00,645189861,-0.44,-0.29,-0.15,-96778479
2014-11-16 11:15:00,645189861,-0.14,-0.26,0.12,77422783
2015-02-15 15:45:00,645189861,0.02,-0.22,0.24,154845567
2015-05-17 23:15:00,645189861,0.1,-0.17,0.27,174201263
2015-08-17 06:45:00,645189861,0.09,-0.17,0.26,167749364
2015-11-16 11:15:00,645189861,0.07,-0.19,0.26,167749364
2016-02-15 15:45:00,645189861,0.04,-0.17,0.21,135489871
2016-05-16 23:15:00,645189861,0.08,-0.14,0.22,141941770
2016-08-16 06:45:00,645189861,0.14,-0.12,0.26,167749364
2016-11-15 23:15:00,645189861,0.31,-0.12,0.43,277431640
2017-02-15 15:45:00,645189861,0.66,-0.11,0.77,496796193
2017-05-17 23:15:00,645189861,1.1,-0.15,1.25,806487327
2017-08-17 06:45:00,645189861,1.29,-0.24,1.53,987140488
2017-11-16 11:15:00,645189861,1.05,-0.3,1.35,871006313
2018-02-15 15:45:00,645189861,0.63,-0.29,0.92,593574673
2018-05-17 23:15:00,645189861,0.28,-0.23,0.51,329046829
2018-08-17 06:45:00,645189861,0.03,-0.19,0.22,141941770
2018-11-16 11:15:00,645189861,-0.09,-0.17,0.08,51615189
2019-02-15 21:45:00,645189861,-0.23,-0.22,-0.01,-6451899
2019-05-18 05:15:00,645189861,0.04,0.05,-0.01,-6451899
2019-08-17 12:45:00,645189861,0.16,0.28,-0.12,-77422783
2019-11-16 20:15:00,645189861,-0.5,-0.36,-0.14,-90326581
2020-02-16 03:45:00,645189861,-0.35,-0.26,-0.09,-58067088
2020-05-17 11:15:00,645189861,0.17,0.28,-0.11,-70970885
2020-08-16 18:45:00,645189861,-0.18,-0.11,-0.07,-45163290
2020-11-16 02:15:00,645189861,-0.65,-0.4,-0.25,-161297465
2021-02-15 09:45:00,645189861,-0.28,-0.23,-0.05,-32259493
2021-05-17 17:15:00,645189861,-0.21,-0.1,-0.11,-70970885
2021-08-17 00:45:00,645189861,-0.21,-0.13,-0.08,-51615189
2021-11-16 08:15:00,645189861,0.64,-0.32,0.96,619382267
2022-02-15 15:45:00,645189861,-0.52,-0.28,-0.24,-154845567
2022-05-17 23:15:00,645189861,-0.11,-0.03,-0.08,-51615189
2022-08-17 06:45:00,645189861,-0.19,-0.08,-0.11,-70970885
2022-11-16 14:15:00,645189861,-0.53,-0.38,-0.15,-96778479
2023-02-15 21:45:00,645189861,-0.35,-0.24,-0.11,-70970885
2023-05-18 05:15:00,645189861,-0.2,-0.07,-0.13,-83874682
2023-08-17 12:45:00,645189861,-0.25,-0.21,-0.04,-25807594
2023-11-16 20:15:00,645189861,-0.36,-0.23,-0.13,-83874682
2024-02-16 03:45:00,645189861,-0.39,-0.25,-0.14,-90326581
2024-05-17 11:15:00,645189861,0.09,0.19,-0.1,-64518986
2024-08-16 18:45:00,645189861,-0.36,-0.25,-0.11,-70970885
