mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,358388278,-0.12,-0.11,-0.01,-3583883
2011-01-01 00:00:00,358388278,-0.12,-0.11,-0.01,-3583883
2011-04-02 07:30:00,358388278,-0.06,-0.06,0.0,0
2011-07-02 15:00:00,358388278,0.05,0.04,0.01,3583883
2011-10-01 22:30:00,358388278,0.09,0.09,0.0,0
2012-01-01 00:00:00,358388278,0.05,0.04,0.01,3583883
2012-04-01 07:30:00,358388278,0.1,0.07,0.03,10751648
2012-07-01 15:00:00,358388278,0.29,0.11,0.18,64509890
2012-09-30 22:30:00,358388278,0.55,0.12,0.43,154106960
2013-01-01 00:00:00,358388278,0.24,0.09,0.15,53758242
2013-04-02 07:30:00,358388278,-0.17,0.04,-0.21,-75261538
2013-07-02 15:00:00,358388278,0.03,0.04,-0.01,-3583883
2013-10-01 22:30:00,358388278,0.18,0.02,0.16,57342124
2014-01-01 00:00:00,358388278,-0.08,-0.02,-0.06,-21503297
2014-04-02 07:30:00,358388278,-0.26,-0.02,-0.24,-86013187
2014-07-02 15:00:00,358388278,-0.2,0.03,-0.23,-82429304
2014-10-01 22:30:00,358388278,-0.1,0.04,-0.14,-50174359
2015-01-01 00:00:00,358388278,-0.07,-0.02,-0.05,-17919414
2015-04-02 07:30:00,358388278,-0.06,-0.01,-0.05,-17919414
2015-07-02 15:00:00,358388278,-0.03,0.03,-0.06,-21503297
2015-10-01 22:30:00,358388278,0.01,0.05,-0.04,-14335531
2016-01-01 00:00:00,358388278,0.02,0.05,-0.03,-10751648
2016-04-01 07:30:00,358388278,0.03,0.07,-0.04,-14335531
2016-07-01 15:00:00,358388278,0.04,0.06,-0.02,-7167766
2016-09-30 22:30:00,358388278,0.06,0.06,0.0,0
2017-01-01 00:00:00,358388278,0.06,0.06,0.0,0
2017-04-02 07:30:00,358388278,0.07,0.06,0.01,3583883
2017-07-02 15:00:00,358388278,0.05,0.05,0.0,0
2017-10-01 22:30:00,358388278,0.01,0.01,0.0,0
2018-01-01 00:00:00,358388278,-0.02,-0.01,-0.01,-3583883
2018-04-02 07:30:00,358388278,-0.01,-0.01,0.0,0
2018-07-02 15:00:00,358388278,0.11,0.03,0.08,28671062
2018-10-01 22:30:00,358388278,0.3,0.05,0.25,89597070
2019-01-01 00:00:00,358388278,0.23,0.04,0.19,68093773
2019-04-02 13:30:00,358388278,-0.27,-0.0,-0.27,-96764835
2019-07-02 21:00:00,358388278,-0.07,0.05,-0.12,-43006593
2019-10-02 04:30:00,358388278,0.3,0.25,0.05,17919414
2020-01-01 12:00:00,358388278,0.31,-0.01,0.32,114684249
2020-04-01 19:30:00,358388278,0.28,0.02,0.26,93180952
2020-07-02 03:00:00,358388278,-0.13,0.13,-0.26,-93180952
2020-10-01 10:30:00,358388278,-0.18,0.03,-0.21,-75261538
2020-12-31 18:00:00,358388278,-0.06,-0.06,0.0,0
2021-04-02 01:30:00,358388278,0.1,-0.07,0.17,60926007
2021-07-02 09:00:00,358388278,0.12,0.23,-0.11,-39422711
2021-10-01 16:30:00,358388278,-0.09,0.01,-0.1,-35838828
2022-01-01 00:00:00,358388278,-0.32,-0.18,-0.14,-50174359
2022-04-02 07:30:00,358388278,-0.02,0.04,-0.06,-21503297
2022-07-02 15:00:00,358388278,0.01,0.07,-0.06,-21503297
2022-10-01 22:30:00,358388278,-0.0,0.02,-0.02,-7167766
2023-01-01 06:00:00,358388278,-0.11,-0.03,-0.08,-28671062
2023-04-02 13:30:00,358388278,0.91,0.02,0.89,318965568
2023-07-02 21:00:00,358388278,0.73,0.06,0.67,240120146
2023-10-02 04:30:00,358388278,-0.72,0.13,-0.85,-304630036
2024-01-01 12:00:00,358388278,-0.34,-0.08,-0.26,-93180952
2024-04-01 19:30:00,358388278,-0.12,0.04,-0.16,-57342124
2024-07-02 03:00:00,358388278,0.2,0.25,-0.05,-17919414
2024-10-01 10:30:00,358388278,-0.02,0.03,-0.05,-17919414
2024-12-31 18:00:00,358388278,-0.01,-0.05,0.04,14335531
