mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2014-01-01 00:00:00,599138151,-0.08,-0.08,0.0,0
2014-04-02 07:30:00,599138151,-0.05,-0.08,0.03,17974145
2014-07-02 15:00:00,599138151,-0.01,-0.04,0.03,17974145
2014-10-01 22:30:00,599138151,0.05,0.0,0.05,29956908
2015-01-01 00:00:00,599138151,0.05,0.02,0.03,17974145
2015-04-02 07:30:00,599138151,0.04,0.02,0.02,11982763
2015-07-02 15:00:00,599138151,0.04,0.02,0.02,11982763
2015-10-01 22:30:00,599138151,0.02,-0.01,0.03,17974145
2016-01-01 00:00:00,599138151,0.01,-0.04,0.05,29956908
2016-04-01 07:30:00,599138151,0.04,-0.02,0.06,35948289
2016-07-01 15:00:00,599138151,0.11,0.03,0.08,47931052
2016-09-30 22:30:00,599138151,0.17,0.06,0.11,65905197
2017-01-01 00:00:00,599138151,0.18,0.08,0.1,59913815
2017-04-02 07:30:00,599138151,0.15,0.11,0.04,23965526
2017-07-02 15:00:00,599138151,0.07,0.09,-0.02,-11982763
2017-10-01 22:30:00,599138151,0.05,0.06,-0.01,-5991382
2018-01-01 00:00:00,599138151,0.1,0.07,0.03,17974145
2018-04-02 07:30:00,599138151,0.17,0.07,0.1,59913815
2018-07-02 15:00:00,599138151,0.01,0.06,-0.05,-29956908
2018-10-01 22:30:00,599138151,-0.32,0.06,-0.38,-227672498
2019-01-01 00:00:00,599138151,-0.37,0.01,-0.38,-227672498
2019-04-02 13:30:00,599138151,-0.18,-0.08,-0.1,-59913815
2019-07-02 21:00:00,599138151,-0.08,-0.01,-0.07,-41939671
2019-10-02 04:30:00,599138151,0.04,0.01,0.03,17974145
2020-01-01 12:00:00,599138151,-0.01,-0.1,0.09,53922434
2020-04-01 19:30:00,599138151,-0.14,-0.08,-0.06,-35948289
2020-07-02 03:00:00,599138151,-0.02,0.0,-0.02,-11982763
2020-10-01 10:30:00,599138151,0.11,-0.05,0.16,95862104
2020-12-31 18:00:00,599138151,0.15,0.09,0.06,35948289
2021-04-02 01:30:00,599138151,0.02,-0.06,0.08,47931052
2021-07-02 09:00:00,599138151,0.1,-0.01,0.11,65905197
2021-10-01 16:30:00,599138151,0.24,0.06,0.18,107844867
2022-01-01 00:00:00,599138151,0.15,-0.04,0.19,113836249
2022-04-02 07:30:00,599138151,-0.48,0.09,-0.57,-341508746
2022-07-02 15:00:00,599138151,-0.01,0.05,-0.06,-35948289
2022-10-01 22:30:00,599138151,0.1,0.11,-0.01,-5991382
2023-01-01 06:00:00,599138151,-0.13,-0.21,0.08,47931052
2023-04-02 13:30:00,599138151,0.12,0.04,0.08,47931052
2023-07-02 21:00:00,599138151,0.24,0.13,0.11,65905197
2023-10-02 04:30:00,599138151,0.09,-0.01,0.1,59913815
2024-01-01 12:00:00,599138151,0.04,-0.04,0.08,47931052
2024-04-01 19:30:00,599138151,-0.05,-0.14,0.09,53922434
2024-07-02 03:00:00,599138151,0.16,0.11,0.05,29956908
2024-10-01 10:30:00,599138151,-0.0,-0.04,0.04,23965526
