mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,235681152,0.21,0.21,0.0,0
2019-07-02 21:00:00,235681152,0.05,0.05,0.0,0
2019-10-02 04:30:00,235681152,0.19,0.19,0.0,0
2020-01-01 12:00:00,235681152,0.05,0.05,0.0,0
2020-04-01 19:30:00,235681152,0.14,0.15,-0.01,-2356812
2020-07-02 03:00:00,235681152,0.14,0.14,0.0,0
2020-10-01 10:30:00,235681152,0.13,0.13,0.0,0
2020-12-31 18:00:00,235681152,0.04,0.04,0.0,0
2021-04-02 01:30:00,235681152,0.06,0.05,0.01,2356812
2021-07-02 09:00:00,235681152,0.19,0.19,0.0,0
2021-10-01 16:30:00,235681152,0.08,0.09,-0.01,-2356812
2022-01-01 00:00:00,235681152,0.01,-0.01,0.02,4713623
2022-04-02 07:30:00,235681152,0.08,0.11,-0.03,-7070435
2022-07-02 15:00:00,235681152,0.41,0.14,0.27,63633911
2022-10-01 22:30:00,235681152,0.45,0.1,0.35,82488403
2023-01-01 06:00:00,235681152,0.14,0.02,0.12,28281738
2023-04-02 13:30:00,235681152,-0.03,0.1,-0.13,-30638550
2023-07-02 21:00:00,235681152,-0.04,0.11,-0.15,-35352173
2023-10-02 04:30:00,235681152,0.09,0.2,-0.11,-25924927
2024-01-01 12:00:00,235681152,-0.09,-0.0,-0.09,-21211304
2024-04-01 19:30:00,235681152,0.1,0.16,-0.06,-14140869
2024-07-02 03:00:00,235681152,0.2,0.23,-0.03,-7070435
2024-10-01 10:30:00,235681152,0.08,0.09,-0.01,-2356812
2024-12-31 18:00:00,235681152,0.07,0.06,0.01,2356812
