mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,13940354425,0.84,0.8,0.04,138465084
2019-07-02 21:00:00,13940354425,-0.27,0.48,-0.75,-9792053
2019-10-02 04:30:00,13940354425,1.24,1.88,-0.64,-120497920
2020-01-01 12:00:00,13940354425,-3.61,-1.51,-2.1,-420824674
2020-04-01 19:30:00,13940354425,0.28,0.86,-0.58,-1393787
2020-07-02 03:00:00,13940354425,3.68,0.96,2.72,582389093
2020-10-01 10:30:00,13940354425,2.13,1.09,1.04,322646024
2020-12-31 18:00:00,13940354425,1.85,1.4,0.45,85630314
2021-04-02 01:30:00,13940354425,-0.13,-1.22,1.09,209304529
2021-07-02 09:00:00,13940354425,3.24,1.12,2.12,385682700
2021-10-01 16:30:00,13940354425,3.17,1.17,2.0,421250586
2022-01-01 00:00:00,13940354425,-0.97,-1.1,0.13,11516791
2022-04-02 07:30:00,13940354425,0.79,0.54,0.25,-69838016
2022-07-02 15:00:00,13940354425,3.09,1.29,1.8,434810088
2022-10-01 22:30:00,13940354425,3.33,1.37,1.96,418374637
2023-01-01 06:00:00,13940354425,-3.09,-2.3,-0.79,-98662110
2023-04-02 13:30:00,13940354425,-2.23,-0.67,-1.56,-372366981
2023-07-02 21:00:00,13940354425,1.4,1.74,-0.34,-466635002
2023-10-02 04:30:00,13940354425,3.43,3.26,0.17,-433552725
2024-01-01 12:00:00,13940354425,-0.42,-0.22,-0.2,-155381935
2024-04-01 19:30:00,13940354425,-0.67,-0.34,-0.33,-141296141
2024-07-02 03:00:00,13940354425,4.45,3.18,1.27,207168908
2024-10-01 10:30:00,13940354425,-2.61,-2.13,-0.48,-107775348
