midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-08-17 06:45:00,18619103.18871662,0.004158224639572956,0.009093446088883184,-0.004935221449310228,-91889.39742387473
2010-11-16 11:15:00,18619103.18871662,-0.0027763191610574722,0.010158820394343593,-0.012935139555401065,-240840.69814246247
2011-02-15 15:45:00,18619103.18871662,0.019511161406828285,0.039662657516137755,-0.02015149610930947,-375202.7854662545
2011-05-17 23:15:00,18619103.18871662,0.06956051897869256,0.08777979167770411,-0.01821927269901155,-339226.51840626367
2011-08-17 06:45:00,18619103.18871662,0.1426022823573694,0.1355444160928755,0.007057866264493895,131411.14027077373
2011-11-16 11:15:00,18619103.18871662,0.1555444760658238,0.14858862783853652,0.006955848227287287,129511.65590891357
2012-02-15 15:45:00,18619103.18871662,0.1397375869586477,0.13750850748461688,0.0022290794740308373,41503.46074283033
2012-05-16 23:15:00,18619103.18871662,0.1305285008952449,0.12070327620070742,0.009825224694537477,182936.87243992
2012-08-16 06:45:00,18619103.18871662,0.09000616665008615,0.07130597671601606,0.01870018993407009,348180.7660310509
2012-11-15 23:15:00,18619103.18871662,0.04268213091328514,0.02339450986916347,0.01928762104412167,359118.20648536354
2013-02-15 15:45:00,18619103.18871662,0.009556644550735583,-0.012021595670326235,0.02157824022106182,401767.48130686535
2013-05-17 23:15:00,18619103.18871662,0.056378792975409986,0.02498086293086459,0.0313979300445454,584601.2994114966
2013-08-17 06:45:00,18619103.18871662,0.05607528978394558,0.03948285331363337,0.016592436470312215,308936.2867929681
2013-11-16 11:15:00,18619103.18871662,0.05892903866526922,0.05670049697971393,0.0022285416855552867,41493.44760371035
2014-02-15 15:45:00,18619103.18871662,0.06080102214509141,0.06815787782333302,-0.007356855678241611,-136978.05501767635
2014-05-17 23:15:00,18619103.18871662,0.051315237940726594,0.05976366930914452,-0.008448431368417927,-157302.21543136376
2014-08-17 06:45:00,18619103.18871662,0.041850607991525644,0.03795818019320905,0.0038924277983165972,72473.51483148577
2014-11-16 11:15:00,18619103.18871662,-0.021410498246466073,-0.016427339139984554,-0.004983159106481519,-92781.95360937231
2015-02-15 15:45:00,18619103.18871662,-0.08748736737835752,-0.06434822638626655,-0.023139140992090967,-430830.0538300044
2015-05-17 23:15:00,18619103.18871662,-0.05683836984947202,-0.029920849851546905,-0.026917519997925115,-501180.0824257109
2015-08-17 06:45:00,18619103.18871662,-0.004769780629056928,0.011512836410764749,-0.016282617039821676,-303167.72684679535
2015-11-16 11:15:00,18619103.18871662,0.019878582793381838,0.03629736593893398,-0.01641878314555214,-305703.0176201965
2016-02-15 15:45:00,18619103.18871662,0.004265485485970394,0.027713177576011105,-0.02344769209004071,-436574.99856172246
2016-05-16 23:15:00,18619103.18871662,-0.013928731483704987,0.00454347412126026,-0.018472205604965247,-343935.9022820374
2016-08-16 06:45:00,18619103.18871662,-0.011175666572101088,-0.003681184181834851,-0.007494482390266236,-139540.54097038665
2016-11-15 23:15:00,18619103.18871662,0.03969850298460343,0.03732206722321933,0.002376435761384098,44247.10266256687
2017-02-15 15:45:00,18619103.18871662,0.05376726057225842,0.049759971715741355,0.004007288856517063,74612.12472648543
2017-05-17 23:15:00,18619103.18871662,0.09761319206894152,0.08504656959444219,0.012566622474499328,233979.24058634837
2017-08-17 06:45:00,18619103.18871662,0.07254838140802408,0.07103273494896598,0.0015156464590581065,28219.977818815845
2017-11-16 11:15:00,18619103.18871662,0.03099092034469358,0.0412258435554449,-0.010234923210751316,-190565.09138956957
2018-02-15 15:45:00,18619103.18871662,-0.014076053866981391,0.00962117964914313,-0.023697233516124523,-441221.2361238365
2018-05-17 23:15:00,18619103.18871662,-0.03014528145256852,0.0001304703949486452,-0.030275751847517164,-563707.3477649
2018-08-17 06:45:00,18619103.18871662,-0.0005081413019130004,0.014036620975001312,-0.014544762276914312,-270810.4296892205
2018-11-16 11:15:00,18619103.18871662,0.023073486590528835,0.02952239007470041,-0.006448903484171577,-120072.79942586472
2019-02-15 21:45:00,18619103.18871662,-0.31220126152038574,-0.3232482969760895,0.011047035455703735,205685.89307915897
2019-05-18 05:15:00,18619103.18871662,0.07943243533372879,0.08729247748851776,-0.007860042154788971,-146346.93594767837
2019-08-17 12:45:00,18619103.18871662,-0.011249743402004242,0.005221557803452015,-0.016471301205456257,-306680.8567968225
2019-11-16 20:15:00,18619103.18871662,-0.050010278820991516,-0.07082824409008026,0.020817965269088745,387611.8435242821
2020-02-16 03:45:00,18619103.18871662,0.04805073142051697,-0.02428283728659153,0.0723335687071085,1346786.1797657765
2020-05-17 11:15:00,18619103.18871662,0.21159282326698303,0.11983337253332138,0.09175945073366165,1708478.6817500053
2020-08-16 18:45:00,18619103.18871662,0.06935200095176697,0.0027374266646802425,0.06661457428708673,1240303.6325236966
2020-11-16 02:15:00,18619103.18871662,0.22931230068206787,0.1062164306640625,0.12309587001800537,2291934.7059700903
2021-02-15 09:45:00,18619103.18871662,0.03644762560725212,-0.0453643798828125,0.08181200549006462,1523266.1722953639
2021-05-17 17:15:00,18619103.18871662,0.08794844895601273,-0.0018646239768713713,0.0898130729328841,1672238.8726331007
2021-08-17 00:45:00,18619103.18871662,0.33444374799728394,0.24194030463695526,0.09250344336032867,1722331.1572375628
2021-11-16 08:15:00,18619103.18871662,0.18864360451698303,0.10418395698070526,0.08445964753627777,1572562.8927605913
2022-02-15 15:45:00,18619103.18871662,0.12841154634952545,0.04276122897863388,0.08565031737089157,1594732.0972749577
