mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,411806585,-0.06,-0.14,0.08,32944527
2011-01-01 00:00:00,411806585,-0.08,-0.14,0.06,24708395
2011-04-02 07:30:00,411806585,-0.09,-0.14,0.05,20590329
2011-07-02 15:00:00,411806585,-0.09,-0.13,0.04,16472263
2011-10-01 22:30:00,411806585,-0.1,-0.15,0.05,20590329
2012-01-01 00:00:00,411806585,-0.08,-0.14,0.06,24708395
2012-04-01 07:30:00,411806585,-0.04,-0.11,0.07,28826461
2012-07-01 15:00:00,411806585,-0.03,-0.09,0.06,24708395
2012-09-30 22:30:00,411806585,-0.07,-0.11,0.04,16472263
2013-01-01 00:00:00,411806585,-0.17,-0.12,-0.05,-20590329
2013-04-02 07:30:00,411806585,-0.37,-0.13,-0.24,-98833581
2013-07-02 15:00:00,411806585,-0.59,-0.12,-0.47,-193549095
2013-10-01 22:30:00,411806585,-0.6,-0.1,-0.5,-205903293
2014-01-01 00:00:00,411806585,-0.38,-0.1,-0.28,-115305844
2014-04-02 07:30:00,411806585,-0.17,-0.11,-0.06,-24708395
2014-07-02 15:00:00,411806585,-0.06,-0.1,0.04,16472263
2014-10-01 22:30:00,411806585,-0.04,-0.11,0.07,28826461
2015-01-01 00:00:00,411806585,-0.06,-0.1,0.04,16472263
2015-04-02 07:30:00,411806585,-0.05,-0.08,0.03,12354198
2015-07-02 15:00:00,411806585,0.0,-0.07,0.07,28826461
2015-10-01 22:30:00,411806585,0.11,-0.07,0.18,74125185
2016-01-01 00:00:00,411806585,0.2,-0.06,0.26,107069712
2016-04-01 07:30:00,411806585,0.26,-0.02,0.28,115305844
2016-07-01 15:00:00,411806585,0.23,-0.03,0.26,107069712
2016-09-30 22:30:00,411806585,0.13,-0.06,0.19,78243251
2017-01-01 00:00:00,411806585,-0.12,-0.1,-0.02,-8236132
2017-04-02 07:30:00,411806585,-0.56,-0.12,-0.44,-181194898
2017-07-02 15:00:00,411806585,-1.08,-0.14,-0.94,-387098190
2017-10-01 22:30:00,411806585,-1.19,-0.18,-1.01,-415924651
2018-01-01 00:00:00,411806585,-0.9,-0.21,-0.69,-284146544
2018-04-02 07:30:00,411806585,-0.59,-0.21,-0.38,-156486503
2018-07-02 15:00:00,411806585,-0.38,-0.2,-0.18,-74125185
2018-10-01 22:30:00,411806585,-0.24,-0.18,-0.06,-24708395
2019-01-01 00:00:00,411806585,-0.11,-0.15,0.04,16472263
2019-04-02 13:30:00,411806585,-0.16,-0.18,0.02,8236132
2019-07-02 21:00:00,411806585,0.21,0.08,0.13,53534856
2019-10-02 04:30:00,411806585,0.54,0.33,0.21,86479383
2020-01-01 12:00:00,411806585,-0.17,-0.31,0.14,57652922
2020-04-01 19:30:00,411806585,-0.0,-0.26,0.26,107069712
2020-07-02 03:00:00,411806585,0.48,0.26,0.22,90597449
2020-10-01 10:30:00,411806585,0.08,-0.05,0.13,53534856
2020-12-31 18:00:00,411806585,-0.05,-0.25,0.2,82361317
2021-04-02 01:30:00,411806585,-0.11,-0.29,0.18,74125185
2021-07-02 09:00:00,411806585,0.06,-0.03,0.09,37062593
2021-10-01 16:30:00,411806585,-1.21,-0.21,-1.0,-411806586
2022-01-01 00:00:00,411806585,-0.34,-0.3,-0.04,-16472263
2022-04-02 07:30:00,411806585,-0.08,-0.12,0.04,16472263
2022-07-02 15:00:00,411806585,-0.02,-0.01,-0.01,-4118066
2022-10-01 22:30:00,411806585,-0.04,-0.03,-0.01,-4118066
2023-01-01 06:00:00,411806585,-0.35,-0.36,0.01,4118066
2023-04-02 13:30:00,411806585,-0.2,-0.24,0.04,16472263
2023-07-02 21:00:00,411806585,0.07,-0.02,0.09,37062593
2023-10-02 04:30:00,411806585,0.19,0.01,0.18,74125185
2024-01-01 12:00:00,411806585,0.03,-0.23,0.26,107069712
2024-04-01 19:30:00,411806585,0.23,-0.18,0.41,168840700
2024-07-02 03:00:00,411806585,0.6,0.19,0.41,168840700
2024-10-01 10:30:00,411806585,-0.15,-0.19,0.04,16472263
2024-12-31 18:00:00,411806585,-0.0,-0.23,0.23,94715515
