midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-05-18 05:15:00,79123854.86496305,0.08936116844415665,0.08795166015625,0.0014095082879066467,111525.72920328808
2019-08-17 12:45:00,79123854.86496305,-0.0010815429268404841,0.027504660189151764,-0.028586203115992248,-2261850.5864901254
2019-11-16 20:15:00,79123854.86496305,0.10935302823781967,0.08876413851976395,0.020588889718055725,1629072.3218821713
2020-02-16 03:45:00,79123854.86496305,-0.0013020833721384406,0.01023091934621334,-0.011533002718351781,-912535.6332440907
2020-05-17 11:15:00,79123854.86496305,0.09334472566843033,0.09185949712991714,0.0014852285385131836,117517.00732261833
2020-08-16 18:45:00,79123854.86496305,0.062173664569854736,0.07293067127466202,-0.010757006704807281,-851135.8372926058
2020-11-16 02:15:00,79123854.86496305,0.07980875670909882,0.07513982802629471,0.004668928682804108,369423.63547305536
2021-02-15 09:45:00,79123854.86496305,-0.013458658941090107,-0.002939992118626833,-0.010518666822463274,-832277.4670334862
2021-05-17 17:15:00,79123854.86496305,0.009323730133473873,0.013527610339224339,-0.004203880205750465,-332627.2072694909
2021-08-17 00:45:00,79123854.86496305,0.11499837040901184,0.12975123524665833,-0.014752864837646484,-1167303.536256357
2021-11-16 08:15:00,79123854.86496305,0.022620443254709244,0.020969143137335777,0.0016513001173734665,130657.23082555462
2022-02-15 15:45:00,79123854.86496305,-0.03793701156973839,-0.029629794880747795,-0.008307216688990593,-657299.0076314906
2022-05-17 23:15:00,79123854.86496305,0.034532878547906876,0.04968341067433357,-0.015150532126426697,-1198768.5050983462
2022-08-17 06:45:00,79123854.86496305,0.05615478381514549,0.06379838287830353,-0.007643599063158035,-604791.022919284
2022-11-16 14:15:00,79123854.86496305,0.03331135958433151,0.029120109975337982,0.00419124960899353,331627.82576483727
2023-02-15 21:45:00,79123854.86496305,-0.009703775867819786,0.005782486405223608,-0.015486262273043394,-1225332.7684930384
2023-05-18 05:15:00,79123854.86496305,0.09228108823299408,0.09039385616779327,0.0018872320652008057,149325.07602345303
2023-08-17 12:45:00,79123854.86496305,0.06299560517072678,0.08999594300985336,-0.027000337839126587,-2136370.8124880223
2023-11-16 20:15:00,79123854.86496305,0.15267659723758698,0.1446564942598343,0.008020102977752686,634581.4640137615
2024-02-16 03:45:00,79123854.86496305,-0.05286702513694763,-0.040066011250019073,-0.012801013886928558,-1012865.5649137119
2024-05-17 11:15:00,79123854.86496305,0.09110351651906967,0.11593429744243622,-0.024830780923366547,-1964707.105964148
2024-08-16 18:45:00,79123854.86496305,0.2450244128704071,0.23627659678459167,0.00874781608581543,692160.9303594492
2024-11-16 02:15:00,79123854.86496305,0.024191081523895264,0.020572811365127563,0.0036182701587677,286291.4829045623
