mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,28482484,-0.11,-0.08,-0.03,-854475
2011-01-01 00:00:00,28482484,-0.13,-0.09,-0.04,-1139299
2011-04-02 07:30:00,28482484,-0.12,-0.08,-0.04,-1139299
2011-07-02 15:00:00,28482484,-0.06,-0.04,-0.02,-569650
2011-10-01 22:30:00,28482484,0.02,0.03,-0.01,-284825
2012-01-01 00:00:00,28482484,0.14,0.12,0.02,569650
2012-04-01 07:30:00,28482484,0.17,0.15,0.02,569650
2012-07-01 15:00:00,28482484,0.13,0.11,0.02,569650
2012-09-30 22:30:00,28482484,0.02,0.02,0.0,0
2013-01-01 00:00:00,28482484,-0.07,-0.04,-0.03,-854475
2013-04-02 07:30:00,28482484,-0.08,-0.05,-0.03,-854475
2013-07-02 15:00:00,28482484,-0.02,-0.01,-0.01,-284825
2013-10-01 22:30:00,28482484,0.01,0.02,-0.01,-284825
2014-01-01 00:00:00,28482484,0.07,0.05,0.02,569650
2014-04-02 07:30:00,28482484,0.11,0.09,0.02,569650
2014-07-02 15:00:00,28482484,0.1,0.07,0.03,854475
2014-10-01 22:30:00,28482484,0.02,0.01,0.01,284825
2015-01-01 00:00:00,28482484,-0.08,-0.05,-0.03,-854475
2015-04-02 07:30:00,28482484,-0.07,-0.04,-0.03,-854475
2015-07-02 15:00:00,28482484,-0.06,-0.05,-0.01,-284825
2015-10-01 22:30:00,28482484,-0.05,-0.05,0.0,0
2016-01-01 00:00:00,28482484,-0.05,-0.04,-0.01,-284825
2016-04-01 07:30:00,28482484,-0.05,-0.03,-0.02,-569650
2016-07-01 15:00:00,28482484,-0.06,-0.04,-0.02,-569650
2016-09-30 22:30:00,28482484,-0.04,-0.02,-0.02,-569650
2017-01-01 00:00:00,28482484,0.02,0.03,-0.01,-284825
2017-04-02 07:30:00,28482484,0.06,0.05,0.01,284825
2017-07-02 15:00:00,28482484,0.08,0.05,0.03,854475
2017-10-01 22:30:00,28482484,0.04,0.01,0.03,854475
2018-01-01 00:00:00,28482484,0.04,-0.0,0.04,1139299
2018-04-02 07:30:00,28482484,0.03,0.0,0.03,854475
2018-07-02 15:00:00,28482484,0.04,-0.0,0.04,1139299
2018-10-01 22:30:00,28482484,0.04,-0.01,0.05,1424124
2019-01-01 00:00:00,28482484,-0.04,-0.05,0.01,284825
2019-04-02 13:30:00,28482484,-0.1,-0.09,-0.01,-284825
2019-07-02 21:00:00,28482484,0.04,0.07,-0.03,-854475
2019-10-02 04:30:00,28482484,-0.0,0.03,-0.03,-854475
2020-01-01 12:00:00,28482484,-0.07,-0.04,-0.03,-854475
2020-04-01 19:30:00,28482484,-0.11,-0.04,-0.07,-1993774
2020-07-02 03:00:00,28482484,-0.05,0.04,-0.09,-2563424
2020-10-01 10:30:00,28482484,-0.13,-0.03,-0.1,-2848248
2020-12-31 18:00:00,28482484,-0.17,-0.09,-0.08,-2278599
2021-04-02 01:30:00,28482484,0.16,0.02,0.14,3987548
2021-07-02 09:00:00,28482484,0.34,0.15,0.19,5411672
2021-10-01 16:30:00,28482484,0.13,0.05,0.08,2278599
2022-01-01 00:00:00,28482484,0.05,0.04,0.01,284825
2022-04-02 07:30:00,28482484,0.09,0.04,0.05,1424124
2022-07-02 15:00:00,28482484,0.28,0.15,0.13,3702723
2022-10-01 22:30:00,28482484,0.12,0.04,0.08,2278599
2023-01-01 06:00:00,28482484,0.0,-0.06,0.06,1708949
2023-04-02 13:30:00,28482484,0.07,-0.02,0.09,2563424
2023-07-02 21:00:00,28482484,0.15,0.07,0.08,2278599
2023-10-02 04:30:00,28482484,0.1,0.05,0.05,1424124
2024-01-01 12:00:00,28482484,0.01,0.03,-0.02,-569650
2024-04-01 19:30:00,28482484,0.18,0.16,0.02,569650
2024-07-02 03:00:00,28482484,0.06,0.02,0.04,1139299
2024-10-01 10:30:00,28482484,0.21,0.22,-0.01,-284825
2024-12-31 18:00:00,28482484,-0.29,-0.19,-0.1,-2848248
