mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,53299056,-0.16,-0.1,-0.06,-3197943
2019-04-02 06:00:00,53299056,-0.12,-0.1,-0.02,-1065981
2019-07-02 12:00:00,53299056,-0.1,-0.08,-0.02,-1065981
2019-10-01 18:00:00,53299056,-0.08,-0.04,-0.04,-2131962
2020-01-01 00:00:00,53299056,-0.0,-0.01,0.01,532991
2020-04-01 12:00:00,53299056,0.07,0.01,0.06,3197943
2020-07-02 00:00:00,53299056,0.08,0.03,0.05,2664953
2020-10-01 12:00:00,53299056,0.03,-0.0,0.03,1598972
2021-01-01 00:00:00,53299056,-0.01,-0.03,0.02,1065981
2021-04-02 06:00:00,53299056,-0.01,-0.02,0.01,532991
2021-07-02 12:00:00,53299056,-0.01,-0.01,0.0,0
