mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,49183005,0.12,0.06,0.06,2950980
2019-04-02 06:00:00,49183005,0.06,0.03,0.03,1475490
2019-07-02 12:00:00,49183005,0.05,0.02,0.03,1475490
2019-10-01 18:00:00,49183005,0.16,0.07,0.09,4426470
2020-01-01 00:00:00,49183005,0.22,0.06,0.16,7869281
2020-04-01 12:00:00,49183005,0.22,0.08,0.14,6885621
2020-07-02 00:00:00,49183005,0.14,0.08,0.06,2950980
2020-10-01 12:00:00,49183005,0.01,0.03,-0.02,-983660
2021-01-01 00:00:00,49183005,-0.03,-0.04,0.01,491830
2021-04-02 06:00:00,49183005,-0.04,-0.05,0.01,491830
2021-07-02 12:00:00,49183005,-0.04,-0.04,0.0,0
