mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,390843451.4116813,0.09,-0.04,0.13,50809649.0
2019-04-02 06:00:00,390843451.4116813,-0.08,-0.06,-0.02,-7816869.0
2019-07-02 12:00:00,390843451.4116813,-0.24,-0.07,-0.17,-66443387.0
2019-10-01 18:00:00,390843451.4116813,-0.14,-0.07,-0.07,-27359042.0
2020-01-01 00:00:00,390843451.4116813,-0.01,-0.06,0.05,19542173.0
2020-04-01 12:00:00,390843451.4116813,0.01,-0.04,0.05,19542173.0
2020-07-02 00:00:00,390843451.4116813,-0.04,-0.03,-0.01,-3908435.0
2020-10-01 12:00:00,390843451.4116813,-0.03,-0.01,-0.02,-7816869.0
2021-01-01 00:00:00,390843451.4116813,0.01,0.0,0.01,3908435.0
2021-04-02 06:00:00,390843451.4116813,0.02,0.01,0.01,3908435.0
2021-07-02 12:00:00,390843451.4116813,0.02,0.01,0.01,3908435.0
