mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,378989184,-0.53,-0.04,-0.49,-185704700
2019-04-02 06:00:00,378989184,-0.36,-0.08,-0.28,-106116972
2019-07-02 12:00:00,378989184,-0.21,-0.11,-0.1,-37898918
2019-10-01 18:00:00,378989184,-0.11,-0.13,0.02,7579784
2020-01-01 00:00:00,378989184,-0.08,-0.13,0.05,18949459
2020-04-01 12:00:00,378989184,-0.05,-0.07,0.02,7579784
2020-07-02 00:00:00,378989184,0.06,-0.0,0.06,22739351
2020-10-01 12:00:00,378989184,0.14,0.03,0.11,41688810
2021-01-01 00:00:00,378989184,0.11,0.04,0.07,26529243
2021-04-02 06:00:00,378989184,0.09,0.05,0.04,15159567
2021-07-02 12:00:00,378989184,0.08,0.05,0.03,11369676
