mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,374363282.86881655,0.13,0.1,0.03,11230898.0
2019-04-02 06:00:00,374363282.86881655,0.06,0.11,-0.05,-18718164.0
2019-07-02 12:00:00,374363282.86881655,0.02,0.12,-0.1,-37436328.0
2019-10-01 18:00:00,374363282.86881655,0.06,0.13,-0.07,-26205430.0
2020-01-01 00:00:00,374363282.86881655,0.15,0.13,0.02,7487266.0
2020-04-01 12:00:00,374363282.86881655,0.19,0.12,0.07,26205430.0
2020-07-02 00:00:00,374363282.86881655,0.06,0.1,-0.04,-14974531.0
2020-10-01 12:00:00,374363282.86881655,0.05,0.09,-0.04,-14974531.0
2021-01-01 00:00:00,374363282.86881655,0.14,0.08,0.06,22461797.0
2021-04-02 06:00:00,374363282.86881655,0.15,0.09,0.06,22461797.0
2021-07-02 12:00:00,374363282.86881655,0.14,0.09,0.05,18718164.0
