mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,54156694,0.51,0.2,0.31,16788575
2019-04-02 06:00:00,54156694,0.35,0.18,0.17,9206638
2019-07-02 12:00:00,54156694,-0.12,0.08,-0.2,-10831339
2019-10-01 18:00:00,54156694,-0.27,0.06,-0.33,-17871709
2020-01-01 00:00:00,54156694,-0.08,0.09,-0.17,-9206638
2020-04-01 12:00:00,54156694,0.08,0.12,-0.04,-2166268
2020-07-02 00:00:00,54156694,0.13,0.11,0.02,1083134
2020-10-01 12:00:00,54156694,0.06,0.06,0.0,0
2021-01-01 00:00:00,54156694,0.08,0.05,0.03,1624701
2021-04-02 06:00:00,54156694,0.04,0.02,0.02,1083134
2021-07-02 12:00:00,54156694,0.03,0.02,0.01,541567
