mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,49205573.97584304,-0.03,-0.16,0.13,6396725.0,2019-01-01,2019-01-01 00:00:00,49205573.97584304,-0.03,-0.16,0.13,6396725.0,TL96
2019-04-02 13:30:00,49205573.97584304,-0.04,-0.08,0.04,1968223.0,2019-04-02,2019-04-02 06:00:00,49205573.97584304,-0.0,-0.09,0.09,4428502.0,TL96
2019-07-02 21:00:00,49205573.97584304,0.41,0.22,0.19,9349059.0,2019-07-02,2019-07-02 12:00:00,49205573.97584304,-0.02,-0.09,0.07,3444390.0,TL96
2019-10-02 04:30:00,49205573.97584304,0.58,0.34,0.24,11809338.0,2019-10-02,2019-10-01 18:00:00,49205573.97584304,0.06,-0.03,0.09,4428502.0,TL96
2020-01-01 12:00:00,49205573.97584304,-0.39,-0.41,0.02,984111.0,2020-01-01,2020-01-01 00:00:00,49205573.97584304,0.16,0.04,0.12,5904669.0,TL96
2020-04-01 19:30:00,49205573.97584304,-0.34,-0.34,0.0,0.0,2020-04-01,2020-04-01 12:00:00,49205573.97584304,0.14,0.06,0.08,3936446.0,TL96
2020-07-02 03:00:00,49205573.97584304,0.58,0.42,0.16,7872892.0,2020-07-02,2020-07-02 00:00:00,49205573.97584304,0.06,0.01,0.05,2460279.0,TL96
2020-10-01 10:30:00,49205573.97584304,0.0,-0.14,0.14,6888780.0,2020-10-01,2020-10-01 12:00:00,49205573.97584304,-0.01,-0.05,0.04,1968223.0,TL96
2020-12-31 18:00:00,49205573.97584304,-0.37,-0.31,-0.06,-2952334.0,2020-12-31,2021-01-01 00:00:00,49205573.97584304,-0.09,-0.09,0.0,0.0,TL96
2021-04-02 01:30:00,49205573.97584304,-0.26,-0.31,0.05,2460279.0,2021-04-02,2021-04-02 06:00:00,49205573.97584304,-0.11,-0.11,0.0,0.0,TL96
2021-07-02 09:00:00,49205573.97584304,0.11,-0.04,0.15,7380836.0,2021-07-02,2021-07-02 12:00:00,49205573.97584304,-0.11,-0.11,0.0,0.0,TL96
