mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,186643988.03998804,0.1,0.13,-0.03,-5599320.0,2019-01-01,2019-01-01 00:00:00,186643988.03998804,0.1,0.13,-0.03,-5599320.0,UpperSubglacialLakeConway
2019-04-02 13:30:00,186643988.03998804,0.0,0.13,-0.13,-24263718.0,2019-04-02,2019-04-02 06:00:00,186643988.03998804,0.02,0.1,-0.08,-14931519.0,UpperSubglacialLakeConway
2019-07-02 21:00:00,186643988.03998804,-0.09,0.06,-0.15,-27996598.0,2019-07-02,2019-07-02 12:00:00,186643988.03998804,-0.02,0.11,-0.13,-24263718.0,UpperSubglacialLakeConway
2019-10-02 04:30:00,186643988.03998804,0.04,0.18,-0.14,-26130158.0,2019-10-02,2019-10-01 18:00:00,186643988.03998804,0.04,0.12,-0.08,-14931519.0,UpperSubglacialLakeConway
2020-01-01 12:00:00,186643988.03998804,0.16,0.09,0.07,13065079.0,2020-01-01,2020-01-01 00:00:00,186643988.03998804,0.16,0.15,0.01,1866440.0,UpperSubglacialLakeConway
2020-04-01 19:30:00,186643988.03998804,0.44,0.24,0.2,37328798.0,2020-04-01,2020-04-01 12:00:00,186643988.03998804,0.19,0.16,0.03,5599320.0,UpperSubglacialLakeConway
2020-07-02 03:00:00,186643988.03998804,-0.21,0.08,-0.29,-54126757.0,2020-07-02,2020-07-02 00:00:00,186643988.03998804,0.03,0.1,-0.07,-13065079.0,UpperSubglacialLakeConway
2020-10-01 10:30:00,186643988.03998804,-0.06,0.06,-0.12,-22397279.0,2020-10-01,2020-10-01 12:00:00,186643988.03998804,0.04,0.08,-0.04,-7465760.0,UpperSubglacialLakeConway
2020-12-31 18:00:00,186643988.03998804,0.35,0.12,0.23,42928117.0,2020-12-31,2021-01-01 00:00:00,186643988.03998804,0.15,0.13,0.02,3732880.0,UpperSubglacialLakeConway
2021-04-02 01:30:00,186643988.03998804,-0.16,0.01,-0.17,-31729478.0,2021-04-02,2021-04-02 06:00:00,186643988.03998804,0.16,0.13,0.03,5599320.0,UpperSubglacialLakeConway
2021-07-02 09:00:00,186643988.03998804,0.14,0.21,-0.07,-13065079.0,2021-07-02,2021-07-02 12:00:00,186643988.03998804,0.15,0.12,0.03,5599320.0,UpperSubglacialLakeConway
