mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,624793549,-0.01,-0.04,0.03,18743806,2019-01-01,2019-01-01 00:00:00,624793549.0,-0.01,-0.04,0.03,18743806.0,Lambert_1
2019-04-02 13:30:00,624793549,-0.06,-0.05,-0.01,-6247935,2019-04-02,2019-04-02 06:00:00,624793549.0,0.0,-0.03,0.03,18743806.0,Lambert_1
2019-07-02 21:00:00,624793549,0.04,-0.0,0.04,24991742,2019-07-02,2019-07-02 12:00:00,624793549.0,0.02,-0.02,0.04,24991742.0,Lambert_1
2019-10-02 04:30:00,624793549,0.09,0.09,0.0,0,2019-10-02,2019-10-01 18:00:00,624793549.0,-0.0,-0.04,0.04,24991742.0,Lambert_1
2020-01-01 12:00:00,624793549,-0.09,-0.11,0.02,12495871,2020-01-01,2020-01-01 00:00:00,624793549.0,-0.04,-0.03,-0.01,-6247935.0,Lambert_1
2020-04-01 19:30:00,624793549,0.04,-0.0,0.04,24991742,2020-04-01,2020-04-01 12:00:00,624793549.0,-0.01,-0.01,0.0,0.0,Lambert_1
2020-07-02 03:00:00,624793549,-0.04,-0.02,-0.02,-12495871,2020-07-02,2020-07-02 00:00:00,624793549.0,0.01,-0.01,0.02,12495871.0,Lambert_1
2020-10-01 10:30:00,624793549,0.11,0.09,0.02,12495871,2020-10-01,2020-10-01 12:00:00,624793549.0,-0.0,-0.01,0.01,6247935.0,Lambert_1
2020-12-31 18:00:00,624793549,0.01,-0.03,0.04,24991742,2020-12-31,2021-01-01 00:00:00,624793549.0,-0.01,-0.02,0.01,6247935.0,Lambert_1
2021-04-02 01:30:00,624793549,0.05,-0.04,0.09,56231419,2021-04-02,2021-04-02 06:00:00,624793549.0,-0.02,-0.02,0.0,0.0,Lambert_1
2021-07-02 09:00:00,624793549,0.13,0.09,0.04,24991742,2021-07-02,2021-07-02 12:00:00,624793549.0,-0.02,-0.01,-0.01,-6247935.0,Lambert_1
