mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,160768856,-0.1,-0.17,0.07,11253820,2019-01-01,2019-01-01 00:00:00,160768856.0,-0.1,-0.17,0.07,11253820.0,Thw_142
2019-04-02 13:30:00,160768856,-0.2,-0.26,0.06,9646131,2019-04-02,2019-04-02 06:00:00,160768856.0,-0.03,-0.13,0.1,16076886.0,Thw_142
2019-07-02 21:00:00,160768856,0.25,0.08,0.17,27330706,2019-07-02,2019-07-02 12:00:00,160768856.0,0.03,-0.08,0.11,17684574.0,Thw_142
2019-10-02 04:30:00,160768856,0.56,0.39,0.17,27330706,2019-10-02,2019-10-01 18:00:00,160768856.0,0.07,-0.04,0.11,17684574.0,Thw_142
2020-01-01 12:00:00,160768856,-0.22,-0.36,0.14,22507640,2020-01-01,2020-01-01 00:00:00,160768856.0,0.07,-0.05,0.12,19292263.0,Thw_142
2020-04-01 19:30:00,160768856,-0.15,-0.32,0.17,27330706,2020-04-01,2020-04-01 12:00:00,160768856.0,0.05,-0.09,0.14,22507640.0,Thw_142
2020-07-02 03:00:00,160768856,0.49,0.32,0.17,27330706,2020-07-02,2020-07-02 00:00:00,160768856.0,0.04,-0.08,0.12,19292263.0,Thw_142
2020-10-01 10:30:00,160768856,0.05,-0.07,0.12,19292263,2020-10-01,2020-10-01 12:00:00,160768856.0,0.02,-0.07,0.09,14469197.0,Thw_142
2020-12-31 18:00:00,160768856,-0.2,-0.35,0.15,24115328,2020-12-31,2021-01-01 00:00:00,160768856.0,0.0,-0.05,0.05,8038443.0,Thw_142
2021-04-02 01:30:00,160768856,-0.22,-0.27,0.05,8038443,2021-04-02,2021-04-02 06:00:00,160768856.0,-0.02,-0.04,0.02,3215377.0,Thw_142
2021-07-02 09:00:00,160768856,0.21,-0.06,0.27,43407591,2021-07-02,2021-07-02 12:00:00,160768856.0,-0.03,-0.04,0.01,1607689.0,Thw_142
