mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,874911346,0.0,0.02,-0.02,-17498227
2019-07-02 21:00:00,874911346,-0.02,0.02,-0.04,-34996454
2019-10-02 04:30:00,874911346,-0.04,0.01,-0.05,-43745567
2020-01-01 12:00:00,874911346,-0.17,-0.03,-0.14,-122487588
2020-04-01 19:30:00,874911346,-0.16,-0.01,-0.15,-131236702
2020-07-02 03:00:00,874911346,-0.14,-0.0,-0.14,-122487588
2020-10-01 10:30:00,874911346,-0.15,0.01,-0.16,-139985815
2020-12-31 18:00:00,874911346,-0.21,-0.01,-0.2,-174982269
2021-04-02 01:30:00,874911346,-0.24,-0.03,-0.21,-183731383
2021-07-02 09:00:00,874911346,-0.23,-0.0,-0.23,-201229610
2021-10-01 16:30:00,874911346,-0.17,-0.0,-0.17,-148734929
2022-01-01 00:00:00,874911346,-0.15,-0.03,-0.12,-104989362
2022-04-02 07:30:00,874911346,-0.14,-0.01,-0.13,-113738475
2022-07-02 15:00:00,874911346,-0.13,0.0,-0.13,-113738475
2022-10-01 22:30:00,874911346,-0.13,-0.01,-0.12,-104989362
2023-01-01 06:00:00,874911346,-0.18,-0.04,-0.14,-122487588
2023-04-02 13:30:00,874911346,-0.17,-0.02,-0.15,-131236702
2023-07-02 21:00:00,874911346,-0.11,0.01,-0.12,-104989362
2023-10-02 04:30:00,874911346,-0.13,0.01,-0.14,-122487588
2024-01-01 12:00:00,874911346,-0.14,-0.02,-0.12,-104989362
2024-04-01 19:30:00,874911346,-0.15,-0.03,-0.12,-104989362
2024-07-02 03:00:00,874911346,-0.09,-0.01,-0.08,-69992908
2024-10-01 10:30:00,874911346,-0.12,-0.06,-0.06,-52494681
