mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2014-04-02 06:00:00,384126257,-0.01,-0.08,0.07,26888838
2014-07-02 12:00:00,384126257,-0.0,-0.07,0.07,26888838
2014-10-01 18:00:00,384126257,0.0,-0.06,0.06,23047575
2015-01-01 00:00:00,384126257,0.03,-0.05,0.08,30730101
2015-04-02 06:00:00,384126257,0.04,-0.04,0.08,30730101
2015-07-02 12:00:00,384126257,0.01,-0.02,0.03,11523788
2015-10-01 18:00:00,384126257,0.02,0.01,0.01,3841263
2016-01-01 00:00:00,384126257,0.06,0.02,0.04,15365050
2016-04-01 12:00:00,384126257,0.07,0.01,0.06,23047575
2016-07-02 00:00:00,384126257,0.06,0.03,0.03,11523788
2016-10-01 12:00:00,384126257,0.02,0.05,-0.03,-11523788
2017-01-01 00:00:00,384126257,-0.02,0.07,-0.09,-34571363
2017-04-02 06:00:00,384126257,-0.05,0.08,-0.13,-49936414
2017-07-02 12:00:00,384126257,-0.09,0.05,-0.14,-53777676
2017-10-01 18:00:00,384126257,-0.07,0.05,-0.12,-46095151
2018-01-01 00:00:00,384126257,-0.0,0.03,-0.03,-11523788
2018-04-02 06:00:00,384126257,0.17,-0.0,0.17,65301464
2018-07-02 12:00:00,384126257,0.24,-0.02,0.26,99872827
2018-10-01 18:00:00,384126257,0.18,-0.03,0.21,80666514
2019-01-01 00:00:00,384126257,0.09,-0.04,0.13,49936414
2019-04-02 13:30:00,384126257,-0.05,-0.0,-0.05,-19206313
2019-07-02 21:00:00,384126257,-0.57,-0.03,-0.54,-207428179
2019-10-02 04:30:00,384126257,-0.08,0.04,-0.12,-46095151
2020-01-01 12:00:00,384126257,0.21,-0.08,0.29,111396615
2020-04-01 19:30:00,384126257,0.15,0.03,0.12,46095151
2020-07-02 03:00:00,384126257,-0.27,-0.06,-0.21,-80666514
2020-10-01 10:30:00,384126257,-0.02,0.0,-0.02,-7682525
2020-12-31 18:00:00,384126257,0.21,0.06,0.15,57618939
2021-04-02 01:30:00,384126257,0.04,-0.07,0.11,42253888
2021-07-02 09:00:00,384126257,0.04,-0.02,0.06,23047575
2021-10-01 16:30:00,384126257,0.03,-0.01,0.04,15365050
2022-01-01 00:00:00,384126257,-0.04,-0.07,0.03,11523788
2022-04-02 07:30:00,384126257,0.04,-0.02,0.06,23047575
2022-07-02 15:00:00,384126257,0.09,0.06,0.03,11523788
2022-10-01 22:30:00,384126257,0.05,0.0,0.05,19206313
2023-01-01 06:00:00,384126257,0.11,0.04,0.07,26888838
2023-04-02 13:30:00,384126257,0.04,-0.01,0.05,19206313
2023-07-02 21:00:00,384126257,0.18,0.1,0.08,30730101
2023-10-02 04:30:00,384126257,0.21,0.16,0.05,19206313
2024-01-01 12:00:00,384126257,0.13,0.09,0.04,15365050
2024-04-01 19:30:00,384126257,0.13,0.06,0.07,26888838
2024-07-02 03:00:00,384126257,0.13,0.13,0.0,0
2024-10-01 10:30:00,384126257,0.12,0.1,0.02,7682525
2024-12-31 18:00:00,384126257,-0.0,0.01,-0.01,-3841263
