mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,95116842.52700643,0.07,0.1,-0.03,-2853505.0
2011-01-01 00:00:00,95116842.52700643,0.06,0.08,-0.02,-1902337.0
2011-04-02 06:00:00,95116842.52700643,0.02,0.06,-0.04,-3804674.0
2011-07-02 12:00:00,95116842.52700643,-0.05,0.04,-0.09,-8560516.0
2011-10-01 18:00:00,95116842.52700643,-0.1,0.04,-0.14,-13316358.0
2012-01-01 00:00:00,95116842.52700643,-0.03,0.04,-0.07,-6658179.0
2012-04-01 12:00:00,95116842.52700643,0.03,0.05,-0.02,-1902337.0
2012-07-02 00:00:00,95116842.52700643,0.03,0.06,-0.03,-2853505.0
2012-10-01 12:00:00,95116842.52700643,-0.02,0.03,-0.05,-4755842.0
2013-01-01 00:00:00,95116842.52700643,-0.05,0.02,-0.07,-6658179.0
2013-04-02 06:00:00,95116842.52700643,-0.08,0.0,-0.08,-7609347.0
2013-07-02 12:00:00,95116842.52700643,-0.11,-0.01,-0.1,-9511684.0
2013-10-01 18:00:00,95116842.52700643,-0.1,-0.01,-0.09,-8560516.0
2014-01-01 00:00:00,95116842.52700643,-0.04,-0.01,-0.03,-2853505.0
2014-04-02 06:00:00,95116842.52700643,0.01,0.01,0.0,0.0
2014-07-02 12:00:00,95116842.52700643,0.02,0.03,-0.01,-951168.0
2014-10-01 18:00:00,95116842.52700643,0.01,0.02,-0.01,-951168.0
2015-01-01 00:00:00,95116842.52700643,0.03,0.02,0.01,951168.0
2015-04-02 06:00:00,95116842.52700643,0.08,0.01,0.07,6658179.0
2015-07-02 12:00:00,95116842.52700643,0.13,0.03,0.1,9511684.0
2015-10-01 18:00:00,95116842.52700643,0.16,0.04,0.12,11414021.0
2016-01-01 00:00:00,95116842.52700643,0.16,0.01,0.15,14267526.0
2016-04-01 12:00:00,95116842.52700643,0.14,-0.02,0.16,15218695.0
2016-07-02 00:00:00,95116842.52700643,0.14,0.01,0.13,12365190.0
2016-10-01 12:00:00,95116842.52700643,0.1,0.01,0.09,8560516.0
2017-01-01 00:00:00,95116842.52700643,0.1,0.03,0.07,6658179.0
2017-04-02 06:00:00,95116842.52700643,0.08,0.04,0.04,3804674.0
2017-07-02 12:00:00,95116842.52700643,0.03,0.04,-0.01,-951168.0
2017-10-01 18:00:00,95116842.52700643,0.01,0.04,-0.03,-2853505.0
2018-01-01 00:00:00,95116842.52700643,0.03,0.04,-0.01,-951168.0
2018-04-02 06:00:00,95116842.52700643,0.04,0.02,0.02,1902337.0
2018-07-02 12:00:00,95116842.52700643,-0.04,0.01,-0.05,-4755842.0
2018-10-01 18:00:00,95116842.52700643,-0.17,-0.02,-0.15,-14267526.0
2019-01-01 00:00:00,95116842.52700643,-0.24,-0.05,-0.19,-18072200.0
2019-04-02 13:30:00,95116842.52700643,-0.21,-0.17,-0.04,-3804674.0
2019-07-02 21:00:00,95116842.52700643,-0.24,0.06,-0.3,-28535053.0
2019-10-02 04:30:00,95116842.52700643,-0.02,0.09,-0.11,-10462853.0
2020-01-01 12:00:00,95116842.52700643,-0.15,-0.09,-0.06,-5707011.0
2020-04-01 19:30:00,95116842.52700643,0.09,-0.09,0.18,17121032.0
2020-07-02 03:00:00,95116842.52700643,0.37,0.04,0.33,31388558.0
2020-10-01 10:30:00,95116842.52700643,0.32,0.08,0.24,22828042.0
2020-12-31 18:00:00,95116842.52700643,0.2,-0.01,0.21,19974537.0
2021-04-02 01:30:00,95116842.52700643,-0.05,-0.1,0.05,4755842.0
2021-07-02 09:00:00,95116842.52700643,0.28,0.2,0.08,7609347.0
2021-10-01 16:30:00,95116842.52700643,0.09,0.04,0.05,4755842.0
2022-01-01 00:00:00,95116842.52700643,0.02,0.02,0.0,0.0
2022-04-02 07:30:00,95116842.52700643,0.1,0.09,0.01,951168.0
2022-07-02 15:00:00,95116842.52700643,-0.13,0.0,-0.13,-12365190.0
2022-10-01 22:30:00,95116842.52700643,0.03,0.01,0.02,1902337.0
2023-01-01 06:00:00,95116842.52700643,-0.11,-0.16,0.05,4755842.0
2023-04-02 13:30:00,95116842.52700643,-0.18,-0.12,-0.06,-5707011.0
2023-07-02 21:00:00,95116842.52700643,-0.04,-0.03,-0.01,-951168.0
2023-10-02 04:30:00,95116842.52700643,0.22,0.25,-0.03,-2853505.0
2024-01-01 12:00:00,95116842.52700643,-0.62,-0.17,-0.45,-42802579.0
2024-04-01 19:30:00,95116842.52700643,-0.28,-0.04,-0.24,-22828042.0
2024-07-02 03:00:00,95116842.52700643,-0.14,0.09,-0.23,-21876874.0
2024-10-01 10:30:00,95116842.52700643,0.05,0.26,-0.21,-19974537.0
2024-12-31 18:00:00,95116842.52700643,-0.34,-0.17,-0.17,-16169863.0
