midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-02-15 21:45:00,47930276.57142089,-0.0685451328754425,-0.04007488861680031,-0.028470244258642197,-1364586.6813726283
2019-05-18 05:15:00,47930276.57142089,0.06324966996908188,0.02650119923055172,0.03674847073853016,1761364.3660745183
2019-08-17 12:45:00,47930276.57142089,0.055568527430295944,0.023027503862977028,0.032541023567318916,1559700.259498721
2019-11-16 20:15:00,47930276.57142089,-0.032174814492464066,-0.012578549794852734,-0.019596264697611332,-939254.3867232827
2020-02-16 03:45:00,47930276.57142089,-0.015947425737977028,-0.00849317479878664,-0.007454250939190388,-357284.30914816924
2020-05-17 11:15:00,47930276.57142089,-0.02056354098021984,-0.030814792960882187,0.010251251980662346,491345.3426364725
2020-08-16 18:45:00,47930276.57142089,0.13432379066944122,0.07218203693628311,0.06214175373315811,2978471.443063395
2020-11-16 02:15:00,47930276.57142089,0.016819166019558907,0.025779392570257187,-0.00896022655069828,-429466.1367175572
2021-02-15 09:45:00,47930276.57142089,-0.038515836000442505,-0.04475867375731468,0.006242837756872177,299220.9402773923
2021-05-17 17:15:00,47930276.57142089,0.04913330078125,0.02114204689860344,0.02799125388264656,1341628.5401761085
2021-08-17 00:45:00,47930276.57142089,-0.00719286035746336,0.00774085009470582,-0.01493371045216918,-715776.8722099877
2021-11-16 08:15:00,47930276.57142089,-0.041299570351839066,-0.02536674216389656,-0.015932828187942505,-763664.8616130151
2022-02-15 15:45:00,47930276.57142089,-0.05754553899168968,-0.033707328140735626,-0.023838210850954056,-1142572.0390540746
2022-05-17 23:15:00,47930276.57142089,0.010013746097683907,0.0012923531467095017,0.008721392950974405,418018.77622824383
2022-08-17 06:45:00,47930276.57142089,0.05105458199977875,0.021578582003712654,0.029475999996066093,1412792.832030649
2022-11-16 14:15:00,47930276.57142089,-0.027427341789007187,-0.024595841765403748,-0.0028315000236034393,-135714.57924329763
2023-02-15 21:45:00,47930276.57142089,-0.036728568375110626,-0.029372505843639374,-0.0073560625314712524,-352578.1116100836
2023-05-18 05:15:00,47930276.57142089,0.0993015468120575,0.05625185742974281,0.04304968938231468,2063383.518408104
2023-08-17 12:45:00,47930276.57142089,0.10062839835882187,0.06003471091389656,0.04059368744492531,1945666.666289086
2023-11-16 20:15:00,47930276.57142089,-0.016549814492464066,-0.0023870053701102734,-0.014162809122353792,-678827.3582626601
2024-02-16 03:45:00,47930276.57142089,-0.05746990814805031,-0.03256358206272125,-0.024906326085329056,-1193767.0976478162
