mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,74168228.43398899,0.11,0.1,0.01,741682.0
2019-07-02 21:00:00,74168228.43398899,-0.15,-0.11,-0.04,-2966729.0
2019-10-02 04:30:00,74168228.43398899,-0.08,0.06,-0.14,-10383552.0
2020-01-01 12:00:00,74168228.43398899,0.03,0.02,0.01,741682.0
2020-04-01 19:30:00,74168228.43398899,0.15,0.02,0.13,9641870.0
2020-07-02 03:00:00,74168228.43398899,0.2,0.03,0.17,12608599.0
2020-10-01 10:30:00,74168228.43398899,0.38,0.11,0.27,20025422.0
2020-12-31 18:00:00,74168228.43398899,0.29,0.12,0.17,12608599.0
2021-04-02 01:30:00,74168228.43398899,0.17,0.03,0.14,10383552.0
2021-07-02 09:00:00,74168228.43398899,0.21,0.05,0.16,11866917.0
2021-10-01 16:30:00,74168228.43398899,0.23,0.11,0.12,8900187.0
2022-01-01 00:00:00,74168228.43398899,0.17,0.07,0.1,7416823.0
2022-04-02 07:30:00,74168228.43398899,0.04,0.01,0.03,2225047.0
2022-07-02 15:00:00,74168228.43398899,0.12,-0.0,0.12,8900187.0
2022-10-01 22:30:00,74168228.43398899,0.13,0.06,0.07,5191776.0
2023-01-01 06:00:00,74168228.43398899,0.11,0.07,0.04,2966729.0
2023-04-02 13:30:00,74168228.43398899,0.0,-0.02,0.02,1483365.0
2023-07-02 21:00:00,74168228.43398899,0.05,0.02,0.03,2225047.0
2023-10-02 04:30:00,74168228.43398899,0.15,0.09,0.06,4450094.0
2024-01-01 12:00:00,74168228.43398899,0.05,0.05,0.0,0.0
2024-04-01 19:30:00,74168228.43398899,0.07,0.02,0.05,3708411.0
2024-07-02 03:00:00,74168228.43398899,0.06,-0.01,0.07,5191776.0
2024-10-01 10:30:00,74168228.43398899,0.15,0.08,0.07,5191776.0
2024-12-31 18:00:00,74168228.43398899,0.07,0.03,0.04,2966729.0
