mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,171267913,-0.05,-0.09,0.04,6850717
2011-01-01 00:00:00,171267913,-0.07,-0.08,0.01,1712679
2011-04-02 07:30:00,171267913,-0.08,-0.06,-0.02,-3425358
2011-07-02 15:00:00,171267913,-0.04,-0.03,-0.01,-1712679
2011-10-01 22:30:00,171267913,-0.03,-0.02,-0.01,-1712679
2012-01-01 00:00:00,171267913,-0.05,-0.05,0.0,0
2012-04-01 07:30:00,171267913,-0.09,-0.06,-0.03,-5138037
2012-07-01 15:00:00,171267913,-0.08,-0.05,-0.03,-5138037
2012-09-30 22:30:00,171267913,-0.12,-0.04,-0.08,-13701433
2013-01-01 00:00:00,171267913,-0.27,-0.04,-0.23,-39391620
2013-04-02 07:30:00,171267913,-0.53,-0.06,-0.47,-80495920
2013-07-02 15:00:00,171267913,-0.94,-0.08,-0.86,-147290406
2013-10-01 22:30:00,171267913,-1.32,-0.1,-1.22,-208946855
2014-01-01 00:00:00,171267913,-1.43,-0.11,-1.32,-226073646
2014-04-02 07:30:00,171267913,-1.16,-0.09,-1.07,-183256668
2014-07-02 15:00:00,171267913,-0.74,-0.05,-0.69,-118174861
2014-10-01 22:30:00,171267913,-0.3,-0.05,-0.25,-42816978
2015-01-01 00:00:00,171267913,-0.02,-0.07,0.05,8563396
2015-04-02 07:30:00,171267913,0.11,-0.08,0.19,32540904
2015-07-02 15:00:00,171267913,0.16,-0.08,0.24,41104299
2015-10-01 22:30:00,171267913,0.2,-0.08,0.28,47955016
2016-01-01 00:00:00,171267913,0.23,-0.07,0.3,51380374
2016-04-01 07:30:00,171267913,0.2,-0.06,0.26,44529658
2016-07-01 15:00:00,171267913,0.21,-0.04,0.25,42816978
2016-09-30 22:30:00,171267913,0.26,-0.0,0.26,44529658
2017-01-01 00:00:00,171267913,0.21,-0.0,0.21,35966262
2017-04-02 07:30:00,171267913,0.18,-0.04,0.22,37678941
2017-07-02 15:00:00,171267913,0.21,-0.04,0.25,42816978
2017-10-01 22:30:00,171267913,0.17,-0.02,0.19,32540904
2018-01-01 00:00:00,171267913,0.1,-0.05,0.15,25690187
2018-04-02 07:30:00,171267913,0.03,-0.08,0.11,18839471
2018-07-02 15:00:00,171267913,0.06,-0.06,0.12,20552150
2018-10-01 22:30:00,171267913,0.09,-0.03,0.12,20552150
2019-01-01 00:00:00,171267913,0.06,-0.01,0.07,11988754
2019-04-02 13:30:00,171267913,0.16,0.14,0.02,3425358
2019-07-02 21:00:00,171267913,0.2,0.08,0.12,20552150
2019-10-02 04:30:00,171267913,0.24,0.14,0.1,17126791
2020-01-01 12:00:00,171267913,-0.2,-0.26,0.06,10276075
2020-04-01 19:30:00,171267913,0.19,0.03,0.16,27402866
2020-07-02 03:00:00,171267913,0.22,0.12,0.1,17126791
2020-10-01 10:30:00,171267913,0.04,-0.03,0.07,11988754
2020-12-31 18:00:00,171267913,-0.01,-0.19,0.18,30828225
2021-04-02 01:30:00,171267913,0.19,0.07,0.12,20552150
2021-07-02 09:00:00,171267913,-0.02,-0.18,0.16,27402866
2021-10-01 16:30:00,171267913,0.32,0.16,0.16,27402866
2022-01-01 00:00:00,171267913,-0.09,-0.16,0.07,11988754
2022-04-02 07:30:00,171267913,0.16,0.13,0.03,5138037
2022-07-02 15:00:00,171267913,-0.01,-0.02,0.01,1712679
2022-10-01 22:30:00,171267913,0.22,0.18,0.04,6850717
2023-01-01 06:00:00,171267913,-0.28,-0.32,0.04,6850717
2023-04-02 13:30:00,171267913,0.18,0.07,0.11,18839471
2023-07-02 21:00:00,171267913,0.13,0.03,0.1,17126791
2023-10-02 04:30:00,171267913,0.02,-0.05,0.07,11988754
2024-01-01 12:00:00,171267913,-0.05,-0.07,0.02,3425358
2024-04-01 19:30:00,171267913,0.02,-0.03,0.05,8563396
2024-07-02 03:00:00,171267913,0.2,0.12,0.08,13701433
2024-10-01 10:30:00,171267913,-0.06,-0.09,0.03,5138037
