midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-05-18 05:15:00,34562952.222224295,-0.2241687774658203,-0.06661826372146606,-0.15755051374435425,-5445410.879133008
2019-08-17 12:45:00,34562952.222224295,-0.25524330139160156,-0.054740503430366516,-0.20050279796123505,-6929968.626356457
2019-11-16 20:15:00,34562952.222224295,-0.06945419311523438,0.022248920053243637,-0.09170311316847801,-3169530.319071333
2020-02-16 03:45:00,34562952.222224295,-0.00162506103515625,-0.02045641466975212,0.01883135363459587,650867.1759523469
2020-05-17 11:15:00,34562952.222224295,0.026187896728515625,-0.029913650825619698,0.05610154755413532,1939035.1077064234
2020-08-16 18:45:00,34562952.222224295,0.03636360168457031,-0.009209883399307728,0.04557348508387804,1575154.1875543282
2020-11-16 02:15:00,34562952.222224295,0.12393760681152344,0.055895354598760605,0.06804225221276283,2351741.112322257
2021-02-15 09:45:00,34562952.222224295,0.058406829833984375,0.012170088477432728,0.04623674135655165,1598078.2824178368
2021-05-17 17:15:00,34562952.222224295,-0.03382682800292969,-0.08806569874286652,0.05423887073993683,1874655.497971836
2021-08-17 00:45:00,34562952.222224295,0.07172393798828125,0.016185559332370758,0.05553837865591049,1919570.327984036
2021-11-16 08:15:00,34562952.222224295,0.06749343872070312,0.023063257336616516,0.04443018138408661,1535638.2364029447
2022-02-15 15:45:00,34562952.222224295,0.023647308349609375,-0.024502402171492577,0.04814971052110195,1664196.144254777
2022-05-17 23:15:00,34562952.222224295,-0.009311676025390625,-0.041791412979364395,0.03247973695397377,1122595.5965306084
2022-08-17 06:45:00,34562952.222224295,0.03274345397949219,0.005950927734375,0.026792526245117188,926028.8045226758
2022-11-16 14:15:00,34562952.222224295,0.0413665771484375,0.014540823176503181,0.02682575397193432,927177.2528571094
2023-02-15 21:45:00,34562952.222224295,-0.04616737365722656,-0.07147859036922455,0.025311216711997986,874830.3739031515
2023-05-18 05:15:00,34562952.222224295,-0.0347747802734375,-0.04339439049363136,0.008619610220193863,297919.17621475674
2023-08-17 12:45:00,34562952.222224295,0.05651283264160156,0.019866943359375,0.03664588928222656,1266590.120402518
2023-11-16 20:15:00,34562952.222224295,0.06723213195800781,0.053820159286260605,0.013411972671747208,463557.37065937667
2024-02-16 03:45:00,34562952.222224295,-0.021030426025390625,-0.03464708849787712,0.013616662472486496,470632.0544627053
2024-05-17 11:15:00,34562952.222224295,0.02114105224609375,-0.004696494434028864,0.025837546680122614,893021.8914445678
2024-08-16 18:45:00,34562952.222224295,0.015533447265625,-0.022668136283755302,0.0382015835493803,1320359.507030541
2024-11-16 02:15:00,34562952.222224295,0.037067413330078125,-0.010345458984375,0.047412872314453125,1638728.8405228644
