mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,49183005,-0.14,-0.09,-0.05,-2459150
2011-01-01 00:00:00,49183005,-0.14,-0.13,-0.01,-491830
2011-04-02 07:30:00,49183005,-0.12,-0.13,0.01,491830
2011-07-02 15:00:00,49183005,-0.0,-0.01,0.01,491830
2011-10-01 22:30:00,49183005,0.05,0.07,-0.02,-983660
2012-01-01 00:00:00,49183005,0.06,0.07,-0.01,-491830
2012-04-01 07:30:00,49183005,0.16,0.13,0.03,1475490
2012-07-01 15:00:00,49183005,0.27,0.13,0.14,6885621
2012-09-30 22:30:00,49183005,0.37,0.13,0.24,11803921
2013-01-01 00:00:00,49183005,0.26,0.06,0.2,9836601
2013-04-02 07:30:00,49183005,0.17,0.04,0.13,6393791
2013-07-02 15:00:00,49183005,0.19,0.06,0.13,6393791
2013-10-01 22:30:00,49183005,0.15,0.06,0.09,4426470
2014-01-01 00:00:00,49183005,-0.04,-0.01,-0.03,-1475490
2014-04-02 07:30:00,49183005,-0.19,0.01,-0.2,-9836601
2014-07-02 15:00:00,49183005,-0.21,0.03,-0.24,-11803921
2014-10-01 22:30:00,49183005,-0.2,-0.01,-0.19,-9344771
2015-01-01 00:00:00,49183005,-0.15,-0.06,-0.09,-4426470
2015-04-02 07:30:00,49183005,-0.08,-0.04,-0.04,-1967320
2015-07-02 15:00:00,49183005,0.02,0.02,0.0,0
2015-10-01 22:30:00,49183005,0.09,0.07,0.02,983660
2016-01-01 00:00:00,49183005,0.12,0.08,0.04,1967320
2016-04-01 07:30:00,49183005,0.15,0.1,0.05,2459150
2016-07-01 15:00:00,49183005,0.17,0.11,0.06,2950980
2016-09-30 22:30:00,49183005,0.12,0.08,0.04,1967320
2017-01-01 00:00:00,49183005,0.06,0.06,0.0,0
2017-04-02 07:30:00,49183005,0.09,0.1,-0.01,-491830
2017-07-02 15:00:00,49183005,0.08,0.07,0.01,491830
2017-10-01 22:30:00,49183005,0.04,0.04,0.0,0
2018-01-01 00:00:00,49183005,-0.01,0.0,-0.01,-491830
2018-04-02 07:30:00,49183005,-0.01,0.01,-0.02,-983660
2018-07-02 15:00:00,49183005,0.05,0.03,0.02,983660
2018-10-01 22:30:00,49183005,0.1,0.04,0.06,2950980
2019-01-01 00:00:00,49183005,0.12,0.06,0.06,2950980
2019-04-02 13:30:00,49183005,-0.08,-0.02,-0.06,-2950980
2019-07-02 21:00:00,49183005,0.05,0.11,-0.06,-2950980
2019-10-02 04:30:00,49183005,0.22,0.13,0.09,4426470
2020-01-01 12:00:00,49183005,0.44,0.01,0.43,21148692
2020-04-01 19:30:00,49183005,0.31,0.06,0.25,12295751
2020-07-02 03:00:00,49183005,0.04,0.09,-0.05,-2459150
2020-10-01 10:30:00,49183005,-0.11,0.07,-0.18,-8852941
2020-12-31 18:00:00,49183005,0.0,-0.03,0.03,1475490
2021-04-02 01:30:00,49183005,0.1,-0.03,0.13,6393791
2021-07-02 09:00:00,49183005,0.07,0.21,-0.14,-6885621
2021-10-01 16:30:00,49183005,-0.09,0.04,-0.13,-6393791
2022-01-01 00:00:00,49183005,-0.38,-0.14,-0.24,-11803921
2022-04-02 07:30:00,49183005,-0.03,0.06,-0.09,-4426470
2022-07-02 15:00:00,49183005,0.1,0.11,-0.01,-491830
2022-10-01 22:30:00,49183005,0.11,0.03,0.08,3934640
2023-01-01 06:00:00,49183005,0.06,0.03,0.03,1475490
2023-04-02 13:30:00,49183005,0.83,0.25,0.58,28526143
2023-07-02 21:00:00,49183005,0.37,0.12,0.25,12295751
2023-10-02 04:30:00,49183005,0.09,0.06,0.03,1475490
2024-01-01 12:00:00,49183005,-0.26,-0.12,-0.14,-6885621
2024-04-01 19:30:00,49183005,-0.13,0.09,-0.22,-10820261
2024-07-02 03:00:00,49183005,0.03,0.18,-0.15,-7377451
2024-10-01 10:30:00,49183005,-0.1,0.01,-0.11,-5410131
