mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,291350578.40267664,0.09,0.06,0.03,8740517.0
2011-01-01 00:00:00,291350578.40267664,0.09,0.05,0.04,11654023.0
2011-04-02 06:00:00,291350578.40267664,0.11,0.07,0.04,11654023.0
2011-07-02 12:00:00,291350578.40267664,0.23,0.12,0.11,32048564.0
2011-10-01 18:00:00,291350578.40267664,0.37,0.15,0.22,64097127.0
2012-01-01 00:00:00,291350578.40267664,0.51,0.19,0.32,93232185.0
2012-04-01 12:00:00,291350578.40267664,0.66,0.22,0.44,128194254.0
2012-07-02 00:00:00,291350578.40267664,0.74,0.26,0.48,139848278.0
2012-10-01 12:00:00,291350578.40267664,0.62,0.28,0.34,99059197.0
2013-01-01 00:00:00,291350578.40267664,0.29,0.26,0.03,8740517.0
2013-04-02 06:00:00,291350578.40267664,-0.26,0.13,-0.39,-113626726.0
2013-07-02 12:00:00,291350578.40267664,-1.05,-0.01,-1.04,-303004602.0
2013-10-01 18:00:00,291350578.40267664,-1.51,-0.06,-1.45,-422458339.0
2014-01-01 00:00:00,291350578.40267664,-1.09,-0.05,-1.04,-303004602.0
2014-04-02 06:00:00,291350578.40267664,-0.41,0.0,-0.41,-119453737.0
2014-07-02 12:00:00,291350578.40267664,0.06,0.08,-0.02,-5827012.0
2014-10-01 18:00:00,291350578.40267664,0.25,0.11,0.14,40789081.0
2015-01-01 00:00:00,291350578.40267664,0.29,0.11,0.18,52443104.0
2015-04-02 06:00:00,291350578.40267664,0.32,0.1,0.22,64097127.0
2015-07-02 12:00:00,291350578.40267664,0.39,0.12,0.27,78664656.0
2015-10-01 18:00:00,291350578.40267664,0.45,0.14,0.31,90318679.0
2016-01-01 00:00:00,291350578.40267664,0.51,0.14,0.37,107799714.0
2016-04-01 12:00:00,291350578.40267664,0.51,0.14,0.37,107799714.0
2016-07-02 00:00:00,291350578.40267664,0.5,0.15,0.35,101972702.0
2016-10-01 12:00:00,291350578.40267664,0.44,0.16,0.28,81578162.0
2017-01-01 00:00:00,291350578.40267664,0.37,0.16,0.21,61183621.0
2017-04-02 06:00:00,291350578.40267664,0.3,0.18,0.12,34962069.0
2017-07-02 12:00:00,291350578.40267664,0.24,0.17,0.07,20394540.0
2017-10-01 18:00:00,291350578.40267664,0.16,0.12,0.04,11654023.0
2018-01-01 00:00:00,291350578.40267664,0.13,0.1,0.03,8740517.0
2018-04-02 06:00:00,291350578.40267664,0.14,0.09,0.05,14567529.0
2018-07-02 12:00:00,291350578.40267664,0.19,0.12,0.07,20394540.0
2018-10-01 18:00:00,291350578.40267664,0.26,0.13,0.13,37875575.0
2019-01-01 00:00:00,291350578.40267664,0.35,0.17,0.18,52443104.0
2019-04-02 13:30:00,291350578.40267664,0.49,0.24,0.25,72837645.0
2019-07-02 21:00:00,291350578.40267664,0.34,0.16,0.18,52443104.0
2019-10-02 04:30:00,291350578.40267664,-0.14,0.28,-0.42,-122367243.0
2020-01-01 12:00:00,291350578.40267664,-0.93,0.04,-0.97,-282610061.0
2020-04-01 19:30:00,291350578.40267664,-0.95,0.07,-1.02,-297177590.0
2020-07-02 03:00:00,291350578.40267664,-0.13,0.15,-0.28,-81578162.0
2020-10-01 10:30:00,291350578.40267664,0.15,0.12,0.03,8740517.0
2020-12-31 18:00:00,291350578.40267664,0.31,0.05,0.26,75751150.0
2021-04-02 01:30:00,291350578.40267664,0.31,0.04,0.27,78664656.0
2021-07-02 09:00:00,291350578.40267664,0.51,0.27,0.24,69924139.0
2021-10-01 16:30:00,291350578.40267664,0.41,0.11,0.3,87405174.0
2022-01-01 00:00:00,291350578.40267664,0.37,-0.01,0.38,110713220.0
2022-04-02 07:30:00,291350578.40267664,0.56,0.16,0.4,116540231.0
2022-07-02 15:00:00,291350578.40267664,0.46,0.14,0.32,93232185.0
2022-10-01 22:30:00,291350578.40267664,0.56,0.16,0.4,116540231.0
2023-01-01 06:00:00,291350578.40267664,0.33,0.11,0.22,64097127.0
2023-04-02 13:30:00,291350578.40267664,-0.43,0.09,-0.52,-151502301.0
2023-07-02 21:00:00,291350578.40267664,-1.16,0.06,-1.22,-355447706.0
2023-10-02 04:30:00,291350578.40267664,-0.67,0.16,-0.83,-241820980.0
2024-01-01 12:00:00,291350578.40267664,0.07,0.02,0.05,14567529.0
2024-04-01 19:30:00,291350578.40267664,0.95,0.19,0.76,221426440.0
2024-07-02 03:00:00,291350578.40267664,1.11,0.25,0.86,250561497.0
2024-10-01 10:30:00,291350578.40267664,0.86,0.16,0.7,203945405.0
2024-12-31 18:00:00,291350578.40267664,0.51,0.2,0.31,90318679.0
