mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,38236533,0.31,0.23,0.08,3058923
2011-01-01 00:00:00,38236533,0.38,0.27,0.11,4206019
2011-04-02 06:00:00,38236533,0.38,0.25,0.13,4970749
2011-07-02 12:00:00,38236533,0.26,0.17,0.09,3441288
2011-10-01 18:00:00,38236533,0.13,0.08,0.05,1911827
2012-01-01 00:00:00,38236533,0.03,-0.0,0.03,1147096
2012-04-01 12:00:00,38236533,-0.03,-0.05,0.02,764731
2012-07-02 00:00:00,38236533,-0.09,-0.08,-0.01,-382365
2012-10-01 12:00:00,38236533,-0.12,-0.1,-0.02,-764731
2013-01-01 00:00:00,38236533,-0.09,-0.06,-0.03,-1147096
2013-04-02 06:00:00,38236533,0.04,0.01,0.03,1147096
2013-07-02 12:00:00,38236533,0.07,0.03,0.04,1529461
2013-10-01 18:00:00,38236533,0.06,0.04,0.02,764731
2014-01-01 00:00:00,38236533,0.06,0.03,0.03,1147096
2014-04-02 06:00:00,38236533,0.05,0.03,0.02,764731
2014-07-02 12:00:00,38236533,-0.0,0.0,-0.0,0
2014-10-01 18:00:00,38236533,-0.08,-0.05,-0.03,-1147096
2015-01-01 00:00:00,38236533,-0.06,-0.06,0.0,0
2015-04-02 06:00:00,38236533,-0.0,-0.04,0.04,1529461
2015-07-02 12:00:00,38236533,0.01,-0.02,0.03,1147096
2015-10-01 18:00:00,38236533,0.02,-0.01,0.03,1147096
2016-01-01 00:00:00,38236533,0.03,0.01,0.02,764731
2016-04-01 12:00:00,38236533,0.04,0.04,0.0,0
2016-07-02 00:00:00,38236533,0.01,0.04,-0.03,-1147096
2016-10-01 12:00:00,38236533,-0.04,0.01,-0.05,-1911827
2017-01-01 00:00:00,38236533,-0.0,0.02,-0.02,-764731
2017-04-02 06:00:00,38236533,0.11,0.07,0.04,1529461
2017-07-02 12:00:00,38236533,0.12,0.08,0.04,1529461
2017-10-01 18:00:00,38236533,0.08,0.06,0.02,764731
2018-01-01 00:00:00,38236533,0.04,0.04,0.0,0
2018-04-02 06:00:00,38236533,0.03,0.02,0.01,382365
2018-07-02 12:00:00,38236533,0.0,0.0,0.0,0
2018-10-01 18:00:00,38236533,-0.02,-0.01,-0.01,-382365
2019-01-01 00:00:00,38236533,-0.06,-0.02,-0.04,-1529461
2019-04-02 13:30:00,38236533,-0.04,-0.05,0.01,382365
2019-07-02 21:00:00,38236533,0.01,-0.01,0.02,764731
2019-10-02 04:30:00,38236533,-0.05,-0.05,0.0,0
2020-01-01 12:00:00,38236533,-0.08,-0.07,-0.01,-382365
2020-04-01 19:30:00,38236533,0.05,0.05,0.0,0
2020-07-02 03:00:00,38236533,0.03,0.02,0.01,382365
2020-10-01 10:30:00,38236533,0.04,0.01,0.03,1147096
2020-12-31 18:00:00,38236533,-0.01,-0.0,-0.01,-382365
2021-04-02 01:30:00,38236533,0.04,0.06,-0.02,-764731
2021-07-02 09:00:00,38236533,-0.09,-0.1,0.01,382365
2021-10-01 16:30:00,38236533,0.17,0.17,0.0,0
2022-01-01 00:00:00,38236533,0.09,0.09,0.0,0
2022-04-02 07:30:00,38236533,0.11,0.12,-0.01,-382365
2022-07-02 15:00:00,38236533,0.0,-0.01,0.01,382365
2022-10-01 22:30:00,38236533,0.37,0.35,0.02,764731
2023-01-01 06:00:00,38236533,-0.0,0.02,-0.02,-764731
2023-04-02 13:30:00,38236533,0.04,0.05,-0.01,-382365
2023-07-02 21:00:00,38236533,-0.13,-0.13,0.0,0
2023-10-02 04:30:00,38236533,0.03,0.04,-0.01,-382365
2024-01-01 12:00:00,38236533,-0.04,-0.05,0.01,382365
2024-04-01 19:30:00,38236533,-0.09,-0.08,-0.01,-382365
2024-07-02 03:00:00,38236533,0.02,0.01,0.01,382365
2024-10-01 10:30:00,38236533,0.07,0.06,0.01,382365
2024-12-31 18:00:00,38236533,-0.1,-0.09,-0.01,-382365
