mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,17644439,0.17,0.16,0.01,176444
2011-01-01 00:00:00,17644439,0.14,0.14,0.0,0
2011-04-02 07:30:00,17644439,0.1,0.11,-0.01,-176444
2011-07-02 15:00:00,17644439,0.16,0.16,0.0,0
2011-10-01 22:30:00,17644439,0.18,0.16,0.02,352889
2012-01-01 00:00:00,17644439,0.09,0.09,0.0,0
2012-04-01 07:30:00,17644439,0.04,0.04,0.0,0
2012-07-01 15:00:00,17644439,0.05,0.04,0.01,176444
2012-09-30 22:30:00,17644439,0.05,0.04,0.01,176444
2013-01-01 00:00:00,17644439,-0.03,-0.03,0.0,0
2013-04-02 07:30:00,17644439,-0.04,-0.04,0.0,0
2013-07-02 15:00:00,17644439,0.02,0.01,0.01,176444
2013-10-01 22:30:00,17644439,0.07,0.05,0.02,352889
2014-01-01 00:00:00,17644439,0.03,0.03,0.0,0
2014-04-02 07:30:00,17644439,-0.03,-0.02,-0.01,-176444
2014-07-02 15:00:00,17644439,0.0,-0.0,0.0,0
2014-10-01 22:30:00,17644439,0.06,0.04,0.02,352889
2015-01-01 00:00:00,17644439,0.01,0.02,-0.01,-176444
2015-04-02 07:30:00,17644439,-0.05,-0.01,-0.04,-705778
2015-07-02 15:00:00,17644439,-0.01,0.01,-0.02,-352889
2015-10-01 22:30:00,17644439,0.06,0.06,0.0,0
2016-01-01 00:00:00,17644439,0.01,0.03,-0.02,-352889
2016-04-01 07:30:00,17644439,0.01,0.03,-0.02,-352889
2016-07-01 15:00:00,17644439,0.05,0.05,0.0,0
2016-09-30 22:30:00,17644439,0.1,0.08,0.02,352889
2017-01-01 00:00:00,17644439,0.07,0.05,0.02,352889
2017-04-02 07:30:00,17644439,-0.01,-0.0,-0.01,-176444
2017-07-02 15:00:00,17644439,-0.03,-0.01,-0.02,-352889
2017-10-01 22:30:00,17644439,-0.03,-0.01,-0.02,-352889
2018-01-01 00:00:00,17644439,-0.05,-0.02,-0.03,-529333
2018-04-02 07:30:00,17644439,-0.06,-0.03,-0.03,-529333
2018-07-02 15:00:00,17644439,0.0,0.01,-0.01,-176444
2018-10-01 22:30:00,17644439,0.07,0.06,0.01,176444
2019-01-01 00:00:00,17644439,-0.0,-0.0,0.0,0
2019-04-02 13:30:00,17644439,-0.17,-0.16,-0.01,-176444
2019-07-02 21:00:00,17644439,0.03,0.02,0.01,176444
2019-10-02 04:30:00,17644439,-0.07,-0.06,-0.01,-176444
2020-01-01 12:00:00,17644439,0.12,0.0,0.12,2117333
2020-04-01 19:30:00,17644439,0.14,0.04,0.1,1764444
2020-07-02 03:00:00,17644439,0.28,0.14,0.14,2470222
2020-10-01 10:30:00,17644439,0.16,0.06,0.1,1764444
2020-12-31 18:00:00,17644439,0.05,0.0,0.05,882222
2021-04-02 01:30:00,17644439,0.06,0.02,0.04,705778
2021-07-02 09:00:00,17644439,0.05,-0.05,0.1,1764444
2021-10-01 16:30:00,17644439,0.39,0.28,0.11,1940888
2022-01-01 00:00:00,17644439,0.17,0.09,0.08,1411555
2022-04-02 07:30:00,17644439,0.04,-0.04,0.08,1411555
2022-07-02 15:00:00,17644439,0.09,0.03,0.06,1058666
2022-10-01 22:30:00,17644439,0.07,-0.01,0.08,1411555
2023-01-01 06:00:00,17644439,0.03,-0.04,0.07,1235111
2023-04-02 13:30:00,17644439,-0.02,-0.08,0.06,1058666
2023-07-02 21:00:00,17644439,-0.02,-0.02,0.0,0
2023-10-02 04:30:00,17644439,0.18,0.19,-0.01,-176444
2024-01-01 12:00:00,17644439,-0.04,0.0,-0.04,-705778
2024-04-01 19:30:00,17644439,-0.03,-0.08,0.05,882222
2024-07-02 03:00:00,17644439,0.16,0.12,0.04,705778
2024-10-01 10:30:00,17644439,0.31,0.27,0.04,705778
2024-12-31 18:00:00,17644439,-0.04,-0.06,0.02,352889
