mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,211464566.707628,-0.18,-0.05,-0.13,-27490394.0
2019-07-02 21:00:00,211464566.707628,-0.06,-0.02,-0.04,-8458583.0
2019-10-02 04:30:00,211464566.707628,0.04,0.01,0.03,6343937.0
2020-01-01 12:00:00,211464566.707628,0.03,-0.05,0.08,16917165.0
2020-04-01 19:30:00,211464566.707628,0.23,0.01,0.22,46522205.0
2020-07-02 03:00:00,211464566.707628,0.45,0.03,0.42,88815118.0
2020-10-01 10:30:00,211464566.707628,0.31,-0.02,0.33,69783307.0
2020-12-31 18:00:00,211464566.707628,0.31,0.09,0.22,46522205.0
2021-04-02 01:30:00,211464566.707628,0.18,-0.03,0.21,44407559.0
2021-07-02 09:00:00,211464566.707628,0.27,0.02,0.25,52866142.0
2021-10-01 16:30:00,211464566.707628,0.22,0.01,0.21,44407559.0
2022-01-01 00:00:00,211464566.707628,0.12,-0.01,0.13,27490394.0
2022-04-02 07:30:00,211464566.707628,0.16,0.01,0.15,31719685.0
2022-07-02 15:00:00,211464566.707628,0.13,0.01,0.12,25375748.0
2022-10-01 22:30:00,211464566.707628,0.16,0.03,0.13,27490394.0
2023-01-01 06:00:00,211464566.707628,-0.02,-0.05,0.03,6343937.0
2023-04-02 13:30:00,211464566.707628,0.08,0.02,0.06,12687874.0
2023-07-02 21:00:00,211464566.707628,0.13,0.03,0.1,21146457.0
2023-10-02 04:30:00,211464566.707628,0.18,0.08,0.1,21146457.0
2024-01-01 12:00:00,211464566.707628,0.08,0.02,0.06,12687874.0
2024-04-01 19:30:00,211464566.707628,0.04,-0.0,0.04,8458583.0
2024-07-02 03:00:00,211464566.707628,0.16,0.08,0.08,16917165.0
2024-10-01 10:30:00,211464566.707628,0.12,0.02,0.1,21146457.0
2024-12-31 18:00:00,211464566.707628,0.24,0.04,0.2,42292913.0
