mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,141265156.28066838,0.15,0.08,0.07,9888561.0
2011-01-01 00:00:00,141265156.28066838,0.18,0.07,0.11,15539167.0
2011-04-02 06:00:00,141265156.28066838,0.19,0.05,0.14,19777122.0
2011-07-02 12:00:00,141265156.28066838,0.12,0.05,0.07,9888561.0
2011-10-01 18:00:00,141265156.28066838,0.01,0.05,-0.04,-5650606.0
2012-01-01 00:00:00,141265156.28066838,-0.14,0.03,-0.17,-24015077.0
2012-04-01 12:00:00,141265156.28066838,-0.35,-0.03,-0.32,-45204850.0
2012-07-02 00:00:00,141265156.28066838,-0.65,-0.08,-0.57,-80521139.0
2012-10-01 12:00:00,141265156.28066838,-0.71,-0.07,-0.64,-90409700.0
2013-01-01 00:00:00,141265156.28066838,-0.53,-0.06,-0.47,-66394623.0
2013-04-02 06:00:00,141265156.28066838,-0.31,-0.07,-0.24,-33903638.0
2013-07-02 12:00:00,141265156.28066838,-0.21,-0.08,-0.13,-18364470.0
2013-10-01 18:00:00,141265156.28066838,-0.13,-0.05,-0.08,-11301213.0
2014-01-01 00:00:00,141265156.28066838,-0.11,-0.03,-0.08,-11301213.0
2014-04-02 06:00:00,141265156.28066838,-0.13,-0.02,-0.11,-15539167.0
2014-07-02 12:00:00,141265156.28066838,-0.1,-0.0,-0.1,-14126516.0
2014-10-01 18:00:00,141265156.28066838,0.03,0.03,0.0,0.0
2015-01-01 00:00:00,141265156.28066838,0.13,0.04,0.09,12713864.0
2015-04-02 06:00:00,141265156.28066838,0.14,0.01,0.13,18364470.0
2015-07-02 12:00:00,141265156.28066838,0.08,-0.01,0.09,12713864.0
2015-10-01 18:00:00,141265156.28066838,0.08,-0.02,0.1,14126516.0
2016-01-01 00:00:00,141265156.28066838,0.15,0.0,0.15,21189773.0
2016-04-01 12:00:00,141265156.28066838,0.23,0.01,0.22,31078334.0
2016-07-02 00:00:00,141265156.28066838,0.24,0.02,0.22,31078334.0
2016-10-01 12:00:00,141265156.28066838,0.22,0.05,0.17,24015077.0
2017-01-01 00:00:00,141265156.28066838,0.15,0.04,0.11,15539167.0
2017-04-02 06:00:00,141265156.28066838,0.08,0.02,0.06,8475909.0
2017-07-02 12:00:00,141265156.28066838,-0.04,0.01,-0.05,-7063258.0
2017-10-01 18:00:00,141265156.28066838,-0.22,0.02,-0.24,-33903638.0
2018-01-01 00:00:00,141265156.28066838,-0.31,-0.01,-0.3,-42379547.0
2018-04-02 06:00:00,141265156.28066838,-0.2,-0.02,-0.18,-25427728.0
2018-07-02 12:00:00,141265156.28066838,-0.1,0.0,-0.1,-14126516.0
2018-10-01 18:00:00,141265156.28066838,-0.02,0.02,-0.04,-5650606.0
2019-01-01 00:00:00,141265156.28066838,0.04,0.04,0.0,0.0
2019-04-02 13:30:00,141265156.28066838,0.35,0.22,0.13,18364470.0
2019-07-02 21:00:00,141265156.28066838,-0.05,0.17,-0.22,-31078334.0
2019-10-02 04:30:00,141265156.28066838,-0.15,-0.18,0.03,4237955.0
2020-01-01 12:00:00,141265156.28066838,-0.22,-0.16,-0.06,-8475909.0
2020-04-01 19:30:00,141265156.28066838,0.69,0.25,0.44,62156669.0
2020-07-02 03:00:00,141265156.28066838,-0.53,0.0,-0.53,-74870533.0
2020-10-01 10:30:00,141265156.28066838,-0.2,-0.18,-0.02,-2825303.0
2020-12-31 18:00:00,141265156.28066838,0.14,-0.11,0.25,35316289.0
2021-04-02 01:30:00,141265156.28066838,0.37,0.14,0.23,32490986.0
2021-07-02 09:00:00,141265156.28066838,0.53,0.18,0.35,49442805.0
2021-10-01 16:30:00,141265156.28066838,0.33,0.2,0.13,18364470.0
2022-01-01 00:00:00,141265156.28066838,-0.05,-0.07,0.02,2825303.0
2022-04-02 07:30:00,141265156.28066838,-0.13,0.01,-0.14,-19777122.0
2022-07-02 15:00:00,141265156.28066838,0.21,0.12,0.09,12713864.0
2022-10-01 22:30:00,141265156.28066838,0.56,0.38,0.18,25427728.0
2023-01-01 06:00:00,141265156.28066838,-0.05,-0.23,0.18,25427728.0
2023-04-02 13:30:00,141265156.28066838,0.05,-0.06,0.11,15539167.0
2023-07-02 21:00:00,141265156.28066838,0.5,0.32,0.18,25427728.0
2023-10-02 04:30:00,141265156.28066838,0.11,-0.03,0.14,19777122.0
2024-01-01 12:00:00,141265156.28066838,0.1,-0.13,0.23,32490986.0
2024-04-01 19:30:00,141265156.28066838,-0.77,-0.07,-0.7,-98885609.0
2024-07-02 03:00:00,141265156.28066838,-0.86,-0.08,-0.78,-110186822.0
2024-10-01 10:30:00,141265156.28066838,-0.09,0.13,-0.22,-31078334.0
2024-12-31 18:00:00,141265156.28066838,0.05,-0.05,0.1,14126516.0
