mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,17092578837,-0.96,0.18,-1.14,-66915287
2019-07-02 21:00:00,17092578837,0.56,1.98,-1.42,-136358934
2019-10-02 04:30:00,17092578837,9.28,6.94,2.34,675551677
2020-01-01 12:00:00,17092578837,-9.86,-6.61,-3.25,-647657968
2020-04-01 19:30:00,17092578837,-0.89,0.49,-1.38,-140170703
2020-07-02 03:00:00,17092578837,9.34,5.75,3.59,382728520
2020-10-01 10:30:00,17092578837,6.77,2.1,4.67,754713750
2020-12-31 18:00:00,17092578837,1.51,-1.12,2.63,644194675
2021-04-02 01:30:00,17092578837,-2.24,-3.47,1.23,411584075
2021-07-02 09:00:00,17092578837,7.85,3.96,3.89,666553490
2021-10-01 16:30:00,17092578837,8.15,4.59,3.56,521656087
2022-01-01 00:00:00,17092578837,-2.96,-4.38,1.42,633243136
2022-04-02 07:30:00,17092578837,1.46,1.48,-0.02,-250675038
2022-07-02 15:00:00,17092578837,9.42,4.0,5.42,1203925591
2022-10-01 22:30:00,17092578837,9.12,4.22,4.9,1120274161
2023-01-01 06:00:00,17092578837,-4.73,-4.7,-0.03,70871609
2023-04-02 13:30:00,17092578837,-5.27,-2.69,-2.58,-667445554
2023-07-02 21:00:00,17092578837,2.92,3.79,-0.87,-992624496
2023-10-02 04:30:00,17092578837,5.59,6.93,-1.34,-1354975985
2024-01-01 12:00:00,17092578837,-10.8,-4.36,-6.44,-1989542808
2024-04-01 19:30:00,17092578837,-6.68,-1.16,-5.52,-1598463997
2024-07-02 03:00:00,17092578837,6.67,6.44,0.23,-109528472
2024-10-01 10:30:00,17092578837,1.28,2.68,-1.4,-227968957
2024-12-31 18:00:00,17092578837,-1.85,-2.16,0.31,-22299963
