mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,685911352.5960633,-0.2,-0.18,-0.02,-13718227.0
2011-01-01 00:00:00,685911352.5960633,-0.2,-0.17,-0.03,-20577341.0
2011-04-02 06:00:00,685911352.5960633,-0.2,-0.17,-0.03,-20577341.0
2011-07-02 12:00:00,685911352.5960633,-0.21,-0.17,-0.04,-27436454.0
2011-10-01 18:00:00,685911352.5960633,-0.21,-0.19,-0.02,-13718227.0
2012-01-01 00:00:00,685911352.5960633,-0.19,-0.19,0.0,0.0
2012-04-01 12:00:00,685911352.5960633,-0.15,-0.16,0.01,6859114.0
2012-07-02 00:00:00,685911352.5960633,-0.13,-0.14,0.01,6859114.0
2012-10-01 12:00:00,685911352.5960633,-0.2,-0.16,-0.04,-27436454.0
2013-01-01 00:00:00,685911352.5960633,-0.4,-0.17,-0.23,-157759611.0
2013-04-02 06:00:00,685911352.5960633,-0.72,-0.16,-0.56,-384110357.0
2013-07-02 12:00:00,685911352.5960633,-1.12,-0.16,-0.96,-658474898.0
2013-10-01 18:00:00,685911352.5960633,-1.49,-0.21,-1.28,-877966531.0
2014-01-01 00:00:00,685911352.5960633,-1.58,-0.28,-1.3,-891684758.0
2014-04-02 06:00:00,685911352.5960633,-1.28,-0.3,-0.98,-672193126.0
2014-07-02 12:00:00,685911352.5960633,-0.85,-0.29,-0.56,-384110357.0
2014-10-01 18:00:00,685911352.5960633,-0.43,-0.28,-0.15,-102886703.0
2015-01-01 00:00:00,685911352.5960633,-0.14,-0.26,0.12,82309362.0
2015-04-02 06:00:00,685911352.5960633,0.02,-0.21,0.23,157759611.0
2015-07-02 12:00:00,685911352.5960633,0.1,-0.17,0.27,185196065.0
2015-10-01 18:00:00,685911352.5960633,0.09,-0.18,0.27,185196065.0
2016-01-01 00:00:00,685911352.5960633,0.07,-0.19,0.26,178336952.0
2016-04-01 12:00:00,685911352.5960633,0.04,-0.17,0.21,144041384.0
2016-07-02 00:00:00,685911352.5960633,0.07,-0.13,0.2,137182271.0
2016-10-01 12:00:00,685911352.5960633,0.13,-0.11,0.24,164618725.0
2017-01-01 00:00:00,685911352.5960633,0.29,-0.12,0.41,281223655.0
2017-04-02 06:00:00,685911352.5960633,0.61,-0.12,0.73,500715287.0
2017-07-02 12:00:00,685911352.5960633,1.03,-0.15,1.18,809375396.0
2017-10-01 18:00:00,685911352.5960633,1.2,-0.23,1.43,980853234.0
2018-01-01 00:00:00,685911352.5960633,0.97,-0.28,1.25,857389191.0
2018-04-02 06:00:00,685911352.5960633,0.58,-0.27,0.85,583024650.0
2018-07-02 12:00:00,685911352.5960633,0.25,-0.22,0.47,322378336.0
2018-10-01 18:00:00,685911352.5960633,0.02,-0.18,0.2,137182271.0
2019-01-01 00:00:00,685911352.5960633,-0.09,-0.17,0.08,54872908.0
2019-04-02 13:30:00,685911352.5960633,-0.24,-0.23,-0.01,-6859114.0
2019-07-02 21:00:00,685911352.5960633,0.04,0.06,-0.02,-13718227.0
2019-10-02 04:30:00,685911352.5960633,0.16,0.28,-0.12,-82309362.0
2020-01-01 12:00:00,685911352.5960633,-0.5,-0.35,-0.15,-102886703.0
2020-04-01 19:30:00,685911352.5960633,-0.35,-0.24,-0.11,-75450249.0
2020-07-02 03:00:00,685911352.5960633,0.13,0.25,-0.12,-82309362.0
2020-10-01 10:30:00,685911352.5960633,-0.18,-0.11,-0.07,-48013795.0
2020-12-31 18:00:00,685911352.5960633,-0.63,-0.37,-0.26,-178336952.0
2021-04-02 01:30:00,685911352.5960633,-0.29,-0.23,-0.06,-41154681.0
2021-07-02 09:00:00,685911352.5960633,-0.2,-0.1,-0.1,-68591135.0
2021-10-01 16:30:00,685911352.5960633,-0.18,-0.14,-0.04,-27436454.0
2022-01-01 00:00:00,685911352.5960633,0.54,-0.32,0.86,589883763.0
2022-04-02 07:30:00,685911352.5960633,-0.54,-0.24,-0.3,-205773406.0
2022-07-02 15:00:00,685911352.5960633,-0.11,-0.04,-0.07,-48013795.0
2022-10-01 22:30:00,685911352.5960633,-0.17,-0.09,-0.08,-54872908.0
2023-01-01 06:00:00,685911352.5960633,-0.51,-0.37,-0.14,-96027589.0
2023-04-02 13:30:00,685911352.5960633,-0.35,-0.24,-0.11,-75450249.0
2023-07-02 21:00:00,685911352.5960633,-0.16,-0.09,-0.07,-48013795.0
2023-10-02 04:30:00,685911352.5960633,-0.28,-0.21,-0.07,-48013795.0
2024-01-01 12:00:00,685911352.5960633,-0.34,-0.21,-0.13,-89168476.0
2024-04-01 19:30:00,685911352.5960633,-0.39,-0.27,-0.12,-82309362.0
2024-07-02 03:00:00,685911352.5960633,0.08,0.17,-0.09,-61732022.0
2024-10-01 10:30:00,685911352.5960633,-0.33,-0.26,-0.07,-48013795.0
2024-12-31 18:00:00,685911352.5960633,-0.39,-0.33,-0.06,-41154681.0
