mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,122468037,0.02,-0.03,0.05,6123402
2011-01-01 00:00:00,122468037,0.03,-0.03,0.06,7348082
2011-04-02 06:00:00,122468037,0.04,-0.04,0.08,9797443
2011-07-02 12:00:00,122468037,-0.01,-0.08,0.07,8572763
2011-10-01 18:00:00,122468037,-0.19,-0.15,-0.04,-4898722
2012-01-01 00:00:00,122468037,-0.37,-0.19,-0.18,-22044247
2012-04-01 12:00:00,122468037,-0.37,-0.21,-0.16,-19594886
2012-07-02 00:00:00,122468037,-0.27,-0.2,-0.07,-8572763
2012-10-01 12:00:00,122468037,-0.15,-0.16,0.01,1224680
2013-01-01 00:00:00,122468037,-0.01,-0.11,0.1,12246804
2013-04-02 06:00:00,122468037,0.08,-0.08,0.16,19594886
2013-07-02 12:00:00,122468037,0.14,-0.05,0.19,23268927
2013-10-01 18:00:00,122468037,0.12,-0.05,0.17,20819566
2014-01-01 00:00:00,122468037,0.09,-0.05,0.14,17145525
2014-04-02 06:00:00,122468037,0.06,-0.07,0.13,15920845
2014-07-02 12:00:00,122468037,0.02,-0.09,0.11,13471484
2014-10-01 18:00:00,122468037,-0.04,-0.09,0.05,6123402
2015-01-01 00:00:00,122468037,-0.08,-0.07,-0.01,-1224680
2015-04-02 06:00:00,122468037,-0.13,-0.06,-0.07,-8572763
2015-07-02 12:00:00,122468037,-0.2,-0.08,-0.12,-14696165
2015-10-01 18:00:00,122468037,-0.32,-0.11,-0.21,-25718288
2016-01-01 00:00:00,122468037,-0.37,-0.12,-0.25,-30617009
2016-04-01 12:00:00,122468037,-0.24,-0.1,-0.14,-17145525
2016-07-02 00:00:00,122468037,-0.12,-0.07,-0.05,-6123402
2016-10-01 12:00:00,122468037,-0.05,-0.05,0.0,0
2017-01-01 00:00:00,122468037,-0.02,-0.05,0.03,3674041
2017-04-02 06:00:00,122468037,0.01,-0.07,0.08,9797443
2017-07-02 12:00:00,122468037,-0.02,-0.1,0.08,9797443
2017-10-01 18:00:00,122468037,-0.06,-0.13,0.07,8572763
2018-01-01 00:00:00,122468037,-0.07,-0.13,0.06,7348082
2018-04-02 06:00:00,122468037,-0.06,-0.13,0.07,8572763
2018-07-02 12:00:00,122468037,-0.03,-0.12,0.09,11022123
2018-10-01 18:00:00,122468037,-0.05,-0.13,0.08,9797443
2019-01-01 00:00:00,122468037,-0.11,-0.14,0.03,3674041
2019-04-02 13:30:00,122468037,-0.31,-0.29,-0.02,-2449361
2019-07-02 21:00:00,122468037,-0.24,-0.18,-0.06,-7348082
2019-10-02 04:30:00,122468037,-0.38,-0.13,-0.25,-30617009
2020-01-01 12:00:00,122468037,-1.3,-0.61,-0.69,-84502946
2020-04-01 19:30:00,122468037,-0.88,-0.12,-0.76,-93075709
2020-07-02 03:00:00,122468037,0.52,0.34,0.18,22044247
2020-10-01 10:30:00,122468037,-0.01,-0.08,0.07,8572763
2020-12-31 18:00:00,122468037,-0.22,-0.28,0.06,7348082
2021-04-02 01:30:00,122468037,-0.12,-0.44,0.32,39189772
2021-07-02 09:00:00,122468037,0.14,-0.12,0.26,31841690
2021-10-01 16:30:00,122468037,0.52,0.44,0.08,9797443
2022-01-01 00:00:00,122468037,0.24,0.12,0.12,14696165
2022-04-02 07:30:00,122468037,0.14,-0.01,0.15,18370206
2022-07-02 15:00:00,122468037,0.22,0.07,0.15,18370206
2022-10-01 22:30:00,122468037,0.43,0.31,0.12,14696165
2023-01-01 06:00:00,122468037,-0.13,-0.24,0.11,13471484
2023-04-02 13:30:00,122468037,-0.18,-0.23,0.05,6123402
2023-07-02 21:00:00,122468037,-0.1,-0.18,0.08,9797443
2023-10-02 04:30:00,122468037,-0.25,-0.24,-0.01,-1224680
2024-01-01 12:00:00,122468037,-0.32,-0.29,-0.03,-3674041
2024-04-01 19:30:00,122468037,-1.11,-0.49,-0.62,-75930183
2024-07-02 03:00:00,122468037,-1.03,-0.38,-0.65,-79604224
2024-10-01 10:30:00,122468037,-0.31,-0.17,-0.14,-17145525
2024-12-31 18:00:00,122468037,0.17,0.05,0.12,14696165
