mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,169927925.1166504,0.13,0.04,0.09,15293513.0
2011-01-01 00:00:00,169927925.1166504,0.2,0.01,0.19,32286306.0
2011-04-02 06:00:00,169927925.1166504,0.22,-0.04,0.26,44181261.0
2011-07-02 12:00:00,169927925.1166504,0.24,-0.0,0.24,40782702.0
2011-10-01 18:00:00,169927925.1166504,0.26,0.08,0.18,30587027.0
2012-01-01 00:00:00,169927925.1166504,0.29,0.11,0.18,30587027.0
2012-04-01 12:00:00,169927925.1166504,0.32,0.15,0.17,28887747.0
2012-07-02 00:00:00,169927925.1166504,-0.1,0.14,-0.24,-40782702.0
2012-10-01 12:00:00,169927925.1166504,-1.16,0.1,-1.26,-214109186.0
2013-01-01 00:00:00,169927925.1166504,-1.76,0.04,-1.8,-305870265.0
2013-04-02 06:00:00,169927925.1166504,-1.02,0.04,-1.06,-180123601.0
2013-07-02 12:00:00,169927925.1166504,-0.17,0.03,-0.2,-33985585.0
2013-10-01 18:00:00,169927925.1166504,-0.0,0.0,-0.0,-0.0
2014-01-01 00:00:00,169927925.1166504,-0.43,-0.01,-0.42,-71369729.0
2014-04-02 06:00:00,169927925.1166504,-0.6,0.06,-0.66,-112152431.0
2014-07-02 12:00:00,169927925.1166504,-0.32,0.09,-0.41,-69670449.0
2014-10-01 18:00:00,169927925.1166504,0.08,0.06,0.02,3398559.0
2015-01-01 00:00:00,169927925.1166504,0.32,-0.0,0.32,54376936.0
2015-04-02 06:00:00,169927925.1166504,0.52,-0.02,0.54,91761080.0
2015-07-02 12:00:00,169927925.1166504,0.59,0.03,0.56,95159638.0
2015-10-01 18:00:00,169927925.1166504,0.53,0.08,0.45,76467566.0
2016-01-01 00:00:00,169927925.1166504,0.46,0.1,0.36,61174053.0
2016-04-01 12:00:00,169927925.1166504,0.39,0.11,0.28,47579819.0
2016-07-02 00:00:00,169927925.1166504,0.36,0.1,0.26,44181261.0
2016-10-01 12:00:00,169927925.1166504,0.38,0.09,0.29,49279098.0
2017-01-01 00:00:00,169927925.1166504,0.5,0.1,0.4,67971170.0
2017-04-02 06:00:00,169927925.1166504,0.6,0.11,0.49,83264683.0
2017-07-02 12:00:00,169927925.1166504,0.57,0.1,0.47,79866125.0
2017-10-01 18:00:00,169927925.1166504,0.5,0.06,0.44,74768287.0
2018-01-01 00:00:00,169927925.1166504,0.45,0.04,0.41,69670449.0
2018-04-02 06:00:00,169927925.1166504,0.38,0.05,0.33,56076215.0
2018-07-02 12:00:00,169927925.1166504,0.05,0.07,-0.02,-3398559.0
2018-10-01 18:00:00,169927925.1166504,-0.69,0.09,-0.78,-132543782.0
2019-01-01 00:00:00,169927925.1166504,-1.15,0.1,-1.25,-212409906.0
2019-04-02 13:30:00,169927925.1166504,-0.79,0.04,-0.83,-141040178.0
2019-07-02 21:00:00,169927925.1166504,0.17,0.12,0.05,8496396.0
2019-10-02 04:30:00,169927925.1166504,0.94,0.21,0.73,124047385.0
2020-01-01 12:00:00,169927925.1166504,0.26,0.02,0.24,40782702.0
2020-04-01 19:30:00,169927925.1166504,-0.6,0.09,-0.69,-117250268.0
2020-07-02 03:00:00,169927925.1166504,-0.62,0.12,-0.74,-125746665.0
2020-10-01 10:30:00,169927925.1166504,-0.18,0.06,-0.24,-40782702.0
2020-12-31 18:00:00,169927925.1166504,0.39,-0.01,0.4,67971170.0
2021-04-02 01:30:00,169927925.1166504,-0.28,-0.02,-0.26,-44181261.0
2021-07-02 09:00:00,169927925.1166504,-0.06,0.22,-0.28,-47579819.0
2021-10-01 16:30:00,169927925.1166504,0.15,0.05,0.1,16992793.0
2022-01-01 00:00:00,169927925.1166504,0.54,-0.11,0.65,110453151.0
2022-04-02 07:30:00,169927925.1166504,0.65,0.08,0.57,96858917.0
2022-07-02 15:00:00,169927925.1166504,0.71,0.1,0.61,103656034.0
2022-10-01 22:30:00,169927925.1166504,0.49,0.05,0.44,74768287.0
2023-01-01 06:00:00,169927925.1166504,1.1,0.09,1.01,171627204.0
2023-04-02 13:30:00,169927925.1166504,-0.35,0.12,-0.47,-79866125.0
2023-07-02 21:00:00,169927925.1166504,-1.52,0.04,-1.56,-265087563.0
2023-10-02 04:30:00,169927925.1166504,-0.37,0.18,-0.55,-93460359.0
2024-01-01 12:00:00,169927925.1166504,-0.52,-0.09,-0.43,-73069008.0
2024-04-01 19:30:00,169927925.1166504,-0.2,0.16,-0.36,-61174053.0
2024-07-02 03:00:00,169927925.1166504,0.07,0.2,-0.13,-22090630.0
2024-10-01 10:30:00,169927925.1166504,-0.01,0.01,-0.02,-3398559.0
2024-12-31 18:00:00,169927925.1166504,0.41,0.05,0.36,61174053.0
