mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,462143712,-0.36,-0.06,-0.3,-138643114,2019-01-01,2019-01-01 00:00:00,462143712.06030846,-0.36,-0.06,-0.3,-138643114.0,Institute_E1
2019-04-02 13:30:00,462143712,-0.17,-0.09,-0.08,-36971497,2019-04-02,2019-04-02 06:00:00,462143712.06030846,-0.25,-0.1,-0.15,-69321557.0,Institute_E1
2019-07-02 21:00:00,462143712,-0.05,-0.03,-0.02,-9242874,2019-07-02,2019-07-02 12:00:00,462143712.06030846,-0.15,-0.12,-0.03,-13864311.0,Institute_E1
2019-10-02 04:30:00,462143712,0.08,0.01,0.07,32350060,2019-10-02,2019-10-01 18:00:00,462143712.06030846,-0.07,-0.13,0.06,27728623.0,Institute_E1
2020-01-01 12:00:00,462143712,-0.01,-0.09,0.08,36971497,2020-01-01,2020-01-01 00:00:00,462143712.06030846,-0.07,-0.11,0.04,18485748.0,Institute_E1
2020-04-01 19:30:00,462143712,-0.12,-0.08,-0.04,-18485748,2020-04-01,2020-04-01 12:00:00,462143712.06030846,-0.05,-0.06,0.01,4621437.0,Institute_E1
2020-07-02 03:00:00,462143712,-0.02,-0.01,-0.01,-4621437,2020-07-02,2020-07-02 00:00:00,462143712.06030846,0.04,-0.01,0.05,23107186.0,Institute_E1
2020-10-01 10:30:00,462143712,0.09,-0.03,0.12,55457245,2020-10-01,2020-10-01 12:00:00,462143712.06030846,0.11,0.04,0.07,32350060.0,Institute_E1
2020-12-31 18:00:00,462143712,0.11,0.1,0.01,4621437,2020-12-31,2021-01-01 00:00:00,462143712.06030846,0.09,0.06,0.03,13864311.0,Institute_E1
2021-04-02 01:30:00,462143712,-0.02,-0.06,0.04,18485748,2021-04-02,2021-04-02 06:00:00,462143712.06030846,0.08,0.06,0.02,9242874.0,Institute_E1
2021-07-02 09:00:00,462143712,0.08,0.0,0.08,36971497,2021-07-02,2021-07-02 12:00:00,462143712.06030846,0.08,0.06,0.02,9242874.0,Institute_E1
