mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,66898421.71644974,-0.03,-0.0,-0.03,-2006953.0,2019-01-01,2019-01-01 00:00:00,66898421.71644974,-0.03,-0.0,-0.03,-2006953.0,Lake12
2019-04-02 13:30:00,66898421.71644974,0.0,-0.02,0.02,1337968.0,2019-04-02,2019-04-02 06:00:00,66898421.71644974,0.02,0.05,-0.03,-2006953.0,Lake12
2019-07-02 21:00:00,66898421.71644974,0.03,0.01,0.02,1337968.0,2019-07-02,2019-07-02 12:00:00,66898421.71644974,0.01,0.02,-0.01,-668984.0,Lake12
2019-10-02 04:30:00,66898421.71644974,0.18,0.18,0.0,0.0,2019-10-02,2019-10-01 18:00:00,66898421.71644974,0.02,0.0,0.02,1337968.0,Lake12
2020-01-01 12:00:00,66898421.71644974,-0.11,-0.07,-0.04,-2675937.0,2020-01-01,2020-01-01 00:00:00,66898421.71644974,-0.01,-0.01,0.0,0.0,Lake12
2020-04-01 19:30:00,66898421.71644974,-0.06,-0.0,-0.06,-4013905.0,2020-04-01,2020-04-01 12:00:00,66898421.71644974,0.05,-0.01,0.06,4013905.0,Lake12
2020-07-02 03:00:00,66898421.71644974,0.29,0.04,0.25,16724605.0,2020-07-02,2020-07-02 00:00:00,66898421.71644974,0.34,0.03,0.31,20738511.0,Lake12
2020-10-01 10:30:00,66898421.71644974,1.34,0.23,1.11,74257248.0,2020-10-01,2020-10-01 12:00:00,66898421.71644974,0.72,0.13,0.59,39470069.0,Lake12
2020-12-31 18:00:00,66898421.71644974,0.19,0.05,0.14,9365779.0,2020-12-31,2021-01-01 00:00:00,66898421.71644974,0.5,0.15,0.35,23414448.0,Lake12
2021-04-02 01:30:00,66898421.71644974,-0.72,-0.24,-0.48,-32111242.0,2021-04-02,2021-04-02 06:00:00,66898421.71644974,0.3,0.17,0.13,8696795.0,Lake12
2021-07-02 09:00:00,66898421.71644974,-0.43,0.07,-0.5,-33449211.0,2021-07-02,2021-07-02 12:00:00,66898421.71644974,0.25,0.17,0.08,5351874.0,Lake12
