mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,200000000.0,-0.16,-0.15,-0.01,-2000000.0,2019-01-01,2019-01-01 00:00:00,200000000.0,-0.16,-0.15,-0.01,-2000000.0,Site_A
2019-04-02 13:30:00,200000000.0,-0.28,-0.28,0.0,0.0,2019-04-02,2019-04-02 06:00:00,200000000.0,-0.22,-0.17,-0.05,-10000000.0,Site_A
2019-07-02 21:00:00,200000000.0,-0.15,-0.16,0.01,2000000.0,2019-07-02,2019-07-02 12:00:00,200000000.0,-0.28,-0.18,-0.1,-20000000.0,Site_A
2019-10-02 04:30:00,200000000.0,-0.25,-0.19,-0.06,-12000000.0,2019-10-02,2019-10-01 18:00:00,200000000.0,-0.32,-0.18,-0.14,-28000000.0,Site_A
2020-01-01 12:00:00,200000000.0,-0.95,-0.61,-0.34,-68000000.0,2020-01-01,2020-01-01 00:00:00,200000000.0,-0.34,-0.17,-0.17,-34000000.0,Site_A
2020-04-01 19:30:00,200000000.0,-0.49,-0.17,-0.32,-64000000.0,2020-04-01,2020-04-01 12:00:00,200000000.0,-0.26,-0.16,-0.1,-20000000.0,Site_A
2020-07-02 03:00:00,200000000.0,0.52,0.29,0.23,46000000.0,2020-07-02,2020-07-02 00:00:00,200000000.0,-0.16,-0.14,-0.02,-4000000.0,Site_A
2020-10-01 10:30:00,200000000.0,-0.03,-0.09,0.06,12000000.0,2020-10-01,2020-10-01 12:00:00,200000000.0,-0.13,-0.12,-0.01,-2000000.0,Site_A
2020-12-31 18:00:00,200000000.0,-0.26,-0.3,0.04,8000000.0,2020-12-31,2021-01-01 00:00:00,200000000.0,-0.12,-0.12,0.0,0.0,Site_A
2021-04-02 01:30:00,200000000.0,-0.24,-0.46,0.22,44000000.0,2021-04-02,2021-04-02 06:00:00,200000000.0,-0.13,-0.13,0.0,0.0,Site_A
2021-07-02 09:00:00,200000000.0,0.08,-0.09,0.17,34000000.0,2021-07-02,2021-07-02 12:00:00,200000000.0,-0.13,-0.13,0.0,0.0,Site_A
