midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-02-15 21:45:00,205089202.28108323,0.0256212018430233,0.002180699026212096,0.023440502816811204,4807394.023767294
2019-05-18 05:15:00,205089202.28108323,0.004238244146108627,0.005215890239924192,-0.0009776460938155651,-200504.6574938513
2019-08-17 12:45:00,205089202.28108323,0.004374494310468435,-0.0002583821478765458,0.004632876458344981,950152.9371087822
2019-11-16 20:15:00,205089202.28108323,-0.032498445361852646,-0.03552885353565216,0.0030304081737995148,621503.9949506167
2020-02-16 03:45:00,205089202.28108323,0.0036907773464918137,-0.0032037643250077963,0.00689454167149961,1413996.0515015412
2020-05-17 11:15:00,205089202.28108323,-0.015223030932247639,-0.01350591704249382,-0.0017171138897538185,-352161.51787537854
2020-08-16 18:45:00,205089202.28108323,0.0038936114870011806,0.002254231832921505,0.0016393796540796757,336219.06549103884
2020-11-16 02:15:00,205089202.28108323,0.016597863286733627,0.0080421082675457,0.008555755019187927,1754692.971797626
2021-02-15 09:45:00,205089202.28108323,-0.017517706379294395,-0.01898658461868763,0.0014688782393932343,301251.0663652004
2021-05-17 17:15:00,205089202.28108323,-0.008439188823103905,-0.014661516062915325,0.0062223272398114204,1276132.1299447787
2021-08-17 00:45:00,205089202.28108323,0.011120729148387909,0.007580566219985485,0.003540162928402424,726049.1909311167
2021-11-16 08:15:00,205089202.28108323,-0.002335673663765192,-0.0063377744518220425,0.00400210078805685,820787.6580710739
2022-02-15 15:45:00,205089202.28108323,-0.021914087235927582,-0.02269316092133522,0.0007790736854076385,159779.6006584362
2022-05-17 23:15:00,205089202.28108323,0.02300933003425598,0.01393083855509758,0.009078491479158401,1861900.575376208
2022-08-17 06:45:00,205089202.28108323,-0.004370487295091152,-0.0017679850570857525,-0.0026025022380053997,-533745.1079272613
2022-11-16 14:15:00,205089202.28108323,-0.029019750654697418,-0.03671322762966156,0.007693476974964142,1577849.055563277
2023-02-15 21:45:00,205089202.28108323,-0.009557242505252361,-0.01027802936732769,0.0007207868620753288,147825.60255771436
2023-05-18 05:15:00,205089202.28108323,0.023178255185484886,0.012447102926671505,0.010731152258813381,2200843.456316881
2023-08-17 12:45:00,205089202.28108323,0.0072604091838002205,0.00859869085252285,-0.0013382816687226295,-274467.119865721
2023-11-16 20:15:00,205089202.28108323,-0.0013890122063457966,-0.0085899718105793,0.007200959604233503,1476839.060890554
2024-02-16 03:45:00,205089202.28108323,-0.05166194587945938,-0.04422084242105484,-0.007441103458404541,-1526089.9723751969
