midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-02-15 21:45:00,160450560.17925206,-0.036513686180114746,-0.01726423017680645,-0.019249456003308296,-3088585.9988766825
2019-05-18 05:15:00,160450560.17925206,0.01490129716694355,-0.0034944608341902494,0.0183957580011338,2951609.6762038763
2019-08-17 12:45:00,160450560.17925206,0.07796448469161987,0.003662505652755499,0.07430197903886437,11921794.159212833
2019-11-16 20:15:00,160450560.17925206,-0.025177795439958572,-0.008588122203946114,-0.01658967323601246,-2661822.363908944
2020-02-16 03:45:00,160450560.17925206,-0.020834390074014664,-0.012033834122121334,-0.00880055595189333,-1412054.1323701355
2020-05-17 11:15:00,160450560.17925206,0.01441460195928812,-0.018552705645561218,0.03296730760484934,5289622.972799793
2020-08-16 18:45:00,160450560.17925206,0.0917707160115242,0.039370451122522354,0.052400264889001846,8407651.85498154
2020-11-16 02:15:00,160450560.17925206,3.0121245799819008e-05,0.014247745275497437,-0.014217624029697618,-2281225.7399829775
2021-02-15 09:45:00,160450560.17925206,-0.023868709802627563,-0.04003985598683357,0.01617114618420601,2594669.4639964285
2021-05-17 17:15:00,160450560.17925206,0.04484696686267853,0.01240044180303812,0.03244652505964041,5206063.1216894435
2021-08-17 00:45:00,160450560.17925206,0.03271523863077164,0.005867697764188051,0.026847540866583586,4307702.971478699
2021-11-16 08:15:00,160450560.17925206,0.006636978592723608,0.0006289791781455278,0.00600799941457808,963986.8716256714
2022-02-15 15:45:00,160450560.17925206,0.011545156128704548,0.0024564669001847506,0.009088689228519797,1458285.2780111358
2022-05-17 23:15:00,160450560.17925206,0.06678831577301025,0.011130989529192448,0.055657326243817806,8930249.173899954
2022-08-17 06:45:00,160450560.17925206,-0.003537661163136363,0.01341624092310667,-0.016953902086243033,-2720263.086961885
2022-11-16 14:15:00,160450560.17925206,-0.2582595646381378,-0.05917477235198021,-0.1990847922861576,-31943266.445484027
2023-02-15 21:45:00,160450560.17925206,-0.18695147335529327,-0.10611992329359055,-0.08083155006170273,-12969467.48755746
2023-05-18 05:15:00,160450560.17925206,0.028459029272198677,0.03505518659949303,-0.00659615732729435,-1058357.1381948565
2023-08-17 12:45:00,160450560.17925206,-0.009262679144740105,0.0026253042742609978,-0.011887983419001102,-1907433.598980387
2023-11-16 20:15:00,160450560.17925206,0.02214585430920124,0.009968150407075882,0.012177703902125359,1953919.4127930775
2024-02-16 03:45:00,160450560.17925206,-0.025112003087997437,-0.03333074226975441,0.008218739181756973,1318701.305680074
