midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2013-11-16 11:15:00,584194547.4525764,-0.08403917142351217,-0.08473339560542083,0.000694224181908662,405561.98178076587
2014-02-15 15:45:00,584194547.4525764,-0.05162961684658733,-0.07543622204930768,0.02380660520272035,13907688.952785365
2014-05-17 23:15:00,584194547.4525764,-0.010653794874720112,-0.040727830458075175,0.030074035583355065,17569087.607690793
2014-08-17 06:45:00,584194547.4525764,0.04759610681006695,0.0037657040979335523,0.0438304027121334,25605482.27707895
2014-11-16 11:15:00,584194547.4525764,0.044641316110869,0.01749218613384048,0.02714912997702852,15860373.700661354
2015-02-15 15:45:00,584194547.4525764,0.03360670343403182,0.017872727770541667,0.015733975663490152,9191702.79236248
2015-05-17 23:15:00,584194547.4525764,0.03425262867101146,0.018400824227141926,0.015851804443869535,9260537.723393103
2015-08-17 06:45:00,584194547.4525764,0.018415092454118764,-0.013654793945273499,0.03206988639939226,18735052.771948498
2015-11-16 11:15:00,584194547.4525764,0.006090309469071741,-0.03630648388270469,0.04239679335177643,24767975.50558143
2016-02-15 15:45:00,584194547.4525764,0.04374811808077858,-0.012069281195266462,0.055817399276045045,32608220.3100489
2016-05-16 23:15:00,584194547.4525764,0.11426688056667475,0.03186079921494086,0.08240608135173388,48141183.402616374
2016-08-16 06:45:00,584194547.4525764,0.168402848138559,0.06494325831270585,0.10345958982585314,60440528.25794345
2016-11-15 23:15:00,584194547.4525764,0.18760229876566606,0.07981049230565762,0.10779180646000844,62971385.59400033
2017-02-15 15:45:00,584194547.4525764,0.14849821018415718,0.10236057236857078,0.0461376378155864,26953356.44420737
2017-05-17 23:15:00,584194547.4525764,0.06854244761063594,0.08511773566446616,-0.016575288053830226,-9683192.903503444
2017-08-17 06:45:00,584194547.4525764,0.05067760960472013,0.06082581842513102,-0.01014820882041089,-5928528.259294185
2017-11-16 11:15:00,584194547.4525764,0.09973984120077689,0.06914863675157495,0.030591204449201936,17871214.83923077
2018-02-15 15:45:00,584194547.4525764,0.1686503655230699,0.07325111855891754,0.09539924696415235,55731719.907539554
2018-05-17 23:15:00,584194547.4525764,0.007404973358256511,0.06494913231330052,-0.05754415895504401,-33616983.899281055
2018-08-17 06:45:00,584194547.4525764,-0.3281863909246383,0.05712298091224791,-0.38530937183688624,-225095634.10948625
2018-11-16 11:15:00,584194547.4525764,-0.3726880946341526,0.005933637792730996,-0.3786217324268836,-221188751.63083372
2019-02-15 21:45:00,584194547.4525764,-0.1850898712873459,-0.07915251702070236,-0.10593735426664352,-61888024.73412508
2019-05-18 05:15:00,584194547.4525764,-0.08864207565784454,-0.009325399994850159,-0.07931667566299438,-46336369.44438578
2019-08-17 12:45:00,584194547.4525764,0.0464760847389698,0.011131353676319122,0.03534473106265068,20648199.167978235
2019-11-16 20:15:00,584194547.4525764,-0.010763297788798809,-0.09608060121536255,0.08531730342656374,49841903.46515555
2020-02-16 03:45:00,584194547.4525764,-0.1364065706729889,-0.07944503426551819,-0.0569615364074707,-33276618.983765803
2020-05-17 11:15:00,584194547.4525764,-0.016526417806744576,0.002540735760703683,-0.01906715356744826,-11138927.149544213
2020-08-16 18:45:00,584194547.4525764,0.1186409667134285,-0.05412144958972931,0.1727624163031578,100926861.60903688
2020-11-16 02:15:00,584194547.4525764,0.1489698588848114,0.0907977893948555,0.0581720694899559,33983805.810064614
2021-02-15 09:45:00,584194547.4525764,0.017019620165228844,-0.0613563135266304,0.07837593369185925,45786793.114288844
2021-05-17 17:15:00,584194547.4525764,0.10128926485776901,-0.01285953912883997,0.11414880398660898,66685108.887209885
2021-08-17 00:45:00,584194547.4525764,0.24201402068138123,0.05735030770301819,0.18466371297836304,107879534.23430726
2021-11-16 08:15:00,584194547.4525764,0.15299807488918304,-0.03733324259519577,0.19033131748437881,111190517.88383932
2022-02-15 15:45:00,584194547.4525764,-0.4907218813896179,0.08744986355304718,-0.5781717449426651,-337764780.8866467
2022-05-17 23:15:00,584194547.4525764,-0.016242681071162224,0.05100265145301819,-0.06724533252418041,-39284356.602261595
2022-08-17 06:45:00,584194547.4525764,0.09758810698986053,0.11028784513473511,-0.012699738144874573,-7419117.778311223
2022-11-16 14:15:00,584194547.4525764,-0.12451303005218506,-0.21081629395484924,0.08630326390266418,50417896.199297175
2023-02-15 21:45:00,584194547.4525764,0.11775355041027069,0.03989071026444435,0.07786284014582634,45487046.66236331
2023-05-18 05:15:00,584194547.4525764,0.24118304252624512,0.12583711743354797,0.11534592509269714,67384460.51002699
2023-08-17 12:45:00,584194547.4525764,0.08897645771503448,-0.008405689150094986,0.09738214686512947,56890119.217834644
2023-11-16 20:15:00,584194547.4525764,0.05420687422156334,-0.027597330510616302,0.08180420473217964,47789570.363233596
2024-02-16 03:45:00,584194547.4525764,-0.07368846237659454,-0.1647026687860489,0.09101420640945435,53170003.12512656
