mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,39496829,-0.39,-0.17,-0.22,-8689302
2019-04-02 06:00:00,39496829,-0.43,-0.21,-0.22,-8689302
2019-07-02 12:00:00,39496829,-0.4,-0.2,-0.2,-7899366
2019-10-01 18:00:00,39496829,-0.3,-0.14,-0.16,-6319493
2020-01-01 00:00:00,39496829,-0.11,-0.05,-0.06,-2369810
2020-04-01 12:00:00,39496829,0.1,0.05,0.05,1974841
2020-07-02 00:00:00,39496829,0.24,0.12,0.12,4739619
2020-10-01 12:00:00,39496829,0.25,0.14,0.11,4344651
2021-01-01 00:00:00,39496829,0.18,0.11,0.07,2764778
2021-04-02 06:00:00,39496829,0.13,0.09,0.04,1579873
2021-07-02 12:00:00,39496829,0.1,0.07,0.03,1184905
