mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,52255212.56166518,-0.18,-0.09,-0.09,-4702969.0
2019-04-02 06:00:00,52255212.56166518,-0.16,-0.08,-0.08,-4180417.0
2019-07-02 12:00:00,52255212.56166518,-0.1,-0.06,-0.04,-2090209.0
2019-10-01 18:00:00,52255212.56166518,-0.07,-0.03,-0.04,-2090209.0
2020-01-01 00:00:00,52255212.56166518,-0.04,-0.01,-0.03,-1567656.0
2020-04-01 12:00:00,52255212.56166518,-0.0,-0.0,0.0,0.0
2020-07-02 00:00:00,52255212.56166518,0.04,0.02,0.02,1045104.0
2020-10-01 12:00:00,52255212.56166518,0.04,0.03,0.01,522552.0
2021-01-01 00:00:00,52255212.56166518,0.01,0.01,0.0,0.0
2021-04-02 06:00:00,52255212.56166518,0.02,0.01,0.01,522552.0
2021-07-02 12:00:00,52255212.56166518,0.01,-0.0,0.01,522552.0
