mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,192917080.62236428,0.14,0.07,0.07,13504196.0
2019-04-02 06:00:00,192917080.62236428,0.16,0.07,0.09,17362537.0
2019-07-02 12:00:00,192917080.62236428,0.13,0.1,0.03,5787512.0
2019-10-01 18:00:00,192917080.62236428,0.1,0.08,0.02,3858342.0
2020-01-01 00:00:00,192917080.62236428,0.09,0.03,0.06,11575025.0
2020-04-01 12:00:00,192917080.62236428,0.12,0.04,0.08,15433366.0
2020-07-02 00:00:00,192917080.62236428,0.13,0.09,0.04,7716683.0
2020-10-01 12:00:00,192917080.62236428,0.09,0.08,0.01,1929171.0
2021-01-01 00:00:00,192917080.62236428,0.08,0.04,0.04,7716683.0
2021-04-02 06:00:00,192917080.62236428,0.06,0.04,0.02,3858342.0
2021-07-02 12:00:00,192917080.62236428,0.06,0.03,0.03,5787512.0
