mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,49205573,-0.03,-0.16,0.13,6396725
2019-04-02 06:00:00,49205573,-0.0,-0.09,0.09,4428502
2019-07-02 12:00:00,49205573,-0.02,-0.09,0.07,3444390
2019-10-01 18:00:00,49205573,0.06,-0.03,0.09,4428502
2020-01-01 00:00:00,49205573,0.16,0.04,0.12,5904669
2020-04-01 12:00:00,49205573,0.14,0.06,0.08,3936446
2020-07-02 00:00:00,49205573,0.06,0.01,0.05,2460279
2020-10-01 12:00:00,49205573,-0.01,-0.05,0.04,1968223
2021-01-01 00:00:00,49205573,-0.09,-0.09,0.0,0
2021-04-02 06:00:00,49205573,-0.11,-0.11,0.0,0
2021-07-02 12:00:00,49205573,-0.11,-0.11,0.0,0
