midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,40619398.46402059,-0.13874676754606807,-0.10418677329950533,-0.03455999424656274,-1403806.1772153908,25871212.2988348,-0.10297968090174277,-0.07729795332231723,-0.025681727579425537,-664417.4264081588,14748186.165185787,-0.026888819977188103,-0.008878266667137202,-739388.750807232
2010-11-16 11:15:00,110587026.81240231,-0.1419322938803205,-0.10417352801287301,-0.03775876586744749,-4175629.6533866366,25871212.2988348,-0.11885321862525207,-0.06813418955240771,-0.050719029072844354,-1312162.7687343308,84715814.5135675,-0.036039338460465295,0.012960263205396866,-2863466.884652306
2011-02-15 15:45:00,36876414.75942226,-0.12471551625872945,-0.07607981513018242,-0.04863570112854704,-1793510.2869316018,25871212.2988348,-0.0577509654903281,-0.03864726956824755,-0.019103695922080548,-494235.7728925305,11005202.460587457,-0.037432545561934864,-0.02953200520646649,-1299274.5140390713
2011-05-17 23:15:00,22767792.026682965,-0.02479837533244904,-0.03777527614969526,0.012976900817246218,295455.3789579541,25871212.2988348,0.0038460785369842654,0.002181634023831254,0.0016644445131530116,43061.1973594123,-3103420.2721518353,-0.03995691017352651,0.011312456304093207,252394.18159854182
2011-08-17 06:45:00,20880530.29865834,0.09629428778276473,-0.008292618663029536,0.10458690644579427,2183830.0688843527,25871212.2988348,0.014851659525958164,0.02140907700220505,-0.006557417476246887,-169648.33966007273,-4990682.00017646,-0.029701695665234586,0.11114432392204115,2353478.4085444254
2011-11-16 11:15:00,13853355.64397049,0.008656077115097638,-0.014207006500893297,0.022863083615990935,316730.4284501572,25871212.2988348,-0.036801088914595326,-0.00830356209570482,-0.028497526818890506,-737265.5663232546,-12017856.654864311,-0.005903444405188477,0.05136061043488144,1053995.994773412
2012-02-15 15:45:00,22088051.11977045,0.06232800078394079,0.03769195260471931,0.02463604817922148,544162.2915717717,25871212.2988348,-0.004543320334547,0.02887671209294277,-0.03342003242748977,-864616.7539655311,-3783161.179064352,0.00881524051177654,0.05805608060671125,1408779.0455373027
2012-05-16 23:15:00,44865490.93058896,0.11159739033235527,0.10589734738559634,0.0057000429467589375,255735.2251317807,25871212.2988348,0.0726480341444405,0.09074688679623605,-0.018098852651795547,-468239.2593199318,18994278.63175416,0.015150460589360287,0.023798895598554484,723974.4844517125
2012-08-16 06:45:00,69866052.94345832,0.12121336657109709,0.06788278374249414,0.05333058282860295,3725997.323408663,25871212.2988348,0.04275443278906129,0.07021993150917183,-0.02746549872011054,-710565.7482813552,43994840.64462352,-0.0023371477666776913,0.08079608154871348,4436563.071690018
2012-11-15 23:15:00,9665365.520985484,0.005314263985152934,-0.00285059677478794,0.008164860759940874,78916.36367277986,25871212.2988348,-0.020812737583534375,0.003641201349471255,-0.02445393893300563,-632653.0456785304,-16205846.777849317,-0.006491798124259195,0.0326187996929465,711569.4093513102
2013-02-15 15:45:00,27900693.191165812,0.03155149043682063,-0.014861160811469421,0.046412651248290054,1294945.1426671199,25871212.2988348,-0.0636720106764906,0.0013821277514081815,-0.06505413842789878,-1683029.4261859567,2029480.8923310116,-0.016243288562877604,0.11146678967618884,2977974.5688530765
2013-05-17 23:15:00,23865282.688172698,0.10212107773211188,0.010586705493846207,0.09153437223826567,2184493.6691506375,25871212.2988348,-0.013948851855654235,0.04279422852453999,-0.056743080380194225,-1468012.2790058525,-2005929.6106621027,-0.03220752303069378,0.1482774526184599,3652505.94815649
2013-08-17 06:45:00,12054007.328492194,0.08264628769800836,-0.018548359405879948,0.10119464710388831,1219801.0177944512,25871212.2988348,-0.011308156002126424,0.044025872597677346,-0.05533402859980377,-1431558.4012553198,-13817204.970342606,-0.0625742320035573,0.15652867570369208,2651359.419049771
2013-11-16 11:15:00,25801385.61609745,-0.07366464906857152,-0.05999834429746049,-0.013666304771111033,-352609.59934654814,25871212.2988348,-0.04734013432073839,0.011103996676496308,-0.0584441309972347,-1512020.5206503705,-69826.68273735046,-0.07110234097395679,0.04477782622612367,1159410.9213038224
2014-02-15 15:45:00,9579614.603579,0.1312426368608385,-0.026212908309134832,0.15745554516997334,1508363.4399247696,25871212.2988348,0.02280539195000723,0.04770354483932566,-0.024898152889318428,-644145.3992484041,-16291597.695255801,-0.07391645314846049,0.18235369805929177,2152508.8391731735
2014-05-17 23:15:00,25467320.359179854,0.10753584759308055,0.03543837155741491,0.07209747603566563,1836129.519288589,25871212.2988348,-0.015908143328697832,0.03151801194141895,-0.04742615527011678,-1226972.131510694,-403891.9396549463,0.003920359615995961,0.11952363130578242,3063101.650799283
2014-08-17 06:45:00,33573505.30947566,0.10938447528814987,0.07030182321437752,0.03908265207377236,1312141.6269071861,25871212.2988348,-0.01680771797123448,0.05217924533044993,-0.06898696330168441,-1784776.3734298027,7702293.01064086,0.018122577883927585,0.10806961537545677,3096918.000336989
2014-11-16 11:15:00,15168018.516165435,0.12286419454096123,0.005450468742314055,0.11741372579864717,1780933.5669658515,25871212.2988348,0.026777719165130758,0.06639894608099876,-0.039621226915868,-1025049.1730807287,-10703193.782669365,-0.060948477338684706,0.15703495271451517,2805982.7400465803
