midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,232388061.34575075,-0.1344297975301742,-0.0543472133576869,-0.0800825804471969,-18610235.617689226,180839664.0891269,0.005930404,-0.00874826,0.0146786645,2654484.758448305,51548397.256623805,-0.045598953962326,-0.0947612449526786,-21264720.37613753
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,180839664.0891269,0.029778374,0.013056465,0.016721908,3023984.226208407,-180839664.0891269,-0.0130564654245972,-0.0167219080030918,-3023984.226208407
2019-05-18 05:15:00,4570921.192218661,-0.1001434326171875,0.0038245415780693,-0.103967972099781,-475229.40698288765,180839664.0891269,0.024235241,0.009792939,0.014442302,2611741.0941868783,-176268742.89690828,-0.0059683974832296,-0.1184102743864059,-3086970.501169766
2019-08-17 12:45:00,1659222.565208435,0.0863037109375,0.015319331549108,0.0709843784570694,117778.88251326508,180839664.0891269,0.030938042,0.009800358,0.021137685,3822531.779731704,-179180441.5239185,0.0055189738050103,0.0498466938734054,-3704752.897218439
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,180839664.0891269,-0.0010786447,-0.0060633877,0.004984743,901439.242786881,-180839664.0891269,0.0060633877292275,-0.0049847429618239,-901439.242786881
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,180839664.0891269,0.0400512,0.016528051,0.023523148,4253918.209629488,-180839664.0891269,-0.0165280513465404,-0.0235231481492519,-4253918.209629488
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,180839664.0891269,-0.008765148,-0.016685529,0.007920381,1432318.9819462514,-180839664.0891269,0.0166855286806821,-0.0079203806817531,-1432318.9819462514
2020-08-16 18:45:00,1078530.9396896362,0.0965576171875,0.0276197213679552,0.0689378976821899,74351.65556740032,180839664.0891269,0.037101522,0.031912282,0.00518924,938420.414642303,-179761133.1494373,-0.0042925607413053,0.0637486577033996,-864068.7590749027
2020-11-16 02:15:00,63266113.6174226,-0.0865974426269531,-0.0009553970885463,-0.0856420472264289,-5418239.490255928,180839664.0891269,-0.053371496,0.0031795606,-0.056551058,-10226674.30463862,-117573550.47170436,-0.004134957678616,-0.0290909893810749,4808434.814382691
2021-02-15 09:45:00,180101217.76071352,-0.1471374928951263,-0.0450091622769832,-0.1021283268928527,-18393436.04126701,180839664.0891269,-0.118325755,-0.02612507,-0.09220068,-16673540.283399574,-738446.3284134269,-0.0188840925693511,-0.0099276453256607,-1719895.7578674406
2021-05-17 17:15:00,55782395.87673116,-0.1329126954078674,-0.0206431727856397,-0.1122695207595825,-6262662.851901919,180839664.0891269,-0.0703382,-0.0140900165,-0.05624818,-10171902.079581143,-125057268.2123958,-0.0065531563013792,-0.0560213401913642,3909239.2276792247
2021-08-17 00:45:00,60895058.50108467,-0.1362770199775695,-0.0177933890372514,-0.1184836328029632,-7215067.750957482,180839664.0891269,-0.07599805,-0.012118345,-0.063879706,-11551984.568916645,-119944605.58804227,-0.0056750439107418,-0.0546039268374443,4336916.817959162
2021-11-16 08:15:00,94037519.55558634,-0.1367783695459365,-0.0316099748015403,-0.1051683947443962,-9889774.977405785,180839664.0891269,-0.084497996,-0.022208367,-0.06228963,-11264435.608386803,-86802144.5335406,-0.0094016082584857,-0.0428787656128406,1374660.6309810206
2022-02-15 15:45:00,31652155.07793069,-0.1139802038669586,-0.0113664856180548,-0.1026137173175811,-3247945.293659021,180839664.0891269,-0.049558762,-0.003475969,-0.046082795,-8333597.107740145,-149187509.01119626,-0.0078905168920755,-0.0565309226512908,5085651.814081124
2022-05-17 23:15:00,49329979.18615693,-0.1118099167943,-0.0322354212403297,-0.0795744955539703,-3925408.2094262936,180839664.0891269,-0.07206432,-0.034281187,-0.03778313,-6832688.718886685,-131509684.90297002,0.0020457655191421,-0.0417913645505905,2907280.509460391
2022-08-17 06:45:00,20384127.30939219,-0.1134185791015625,0.0062720184214413,-0.1196905970573425,-2439788.3681540326,180839664.0891269,-0.034642268,0.009575775,-0.04421804,-7996375.681616624,-160455536.77973476,-0.0033037564717233,-0.0754725560545921,5556587.313462591
2022-11-16 14:15:00,30708057.191551924,-0.1212361678481102,-0.0267996843904256,-0.0944364815950393,-2899960.8777894094,180839664.0891269,-0.058213618,-0.019075342,-0.039138276,-7077752.708369645,-150131606.89757502,-0.007724342867732,-0.0552982054650783,4177791.830580236
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,180839664.0891269,-0.11984449,-0.06688947,-0.052955016,-9576367.394572482,-180839664.0891269,0.0668894723057746,0.0529550164937973,9576367.394572482
