midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,36666325.99458626,0.10712312161922455,0.04545193910598755,0.061671182513237,2261255.6825019754,129242306.62612724,0.040836427,0.04499105,-0.0041546226,-536953.0021405785,-92575980.63154098,0.00046088919043540955,0.06582580506801605,2798208.684642554
2019-02-15 21:45:00,58508746.59543085,-0.0857408344745636,-0.006326355505734682,-0.0794144794344902,-4646441.6532406425,129242306.62612724,-0.04857666,-0.028691497,-0.019885164,-2570004.4312342703,-70733560.03069639,0.022365141659975052,-0.05952931568026543,-2076437.2220063722
2019-05-18 05:15:00,262178635.77270103,-0.1262786090373993,-0.056010473519563675,-0.07026813924312592,-18422804.88504895,129242306.62612724,-0.06154834,-0.04359809,-0.017950252,-2319931.9340329175,132936329.14657378,-0.012412384152412415,-0.05231788754463196,-16102872.951016031
2019-08-17 12:45:00,230186405.3184147,0.12296092510223389,0.05495826527476311,0.06800265610218048,15653286.960265283,129242306.62612724,-0.0044990233,0.035760723,-0.040259745,-5203262.304359692,100944098.69228745,0.01919754222035408,0.10826240479946136,20856549.264624976
2019-11-16 20:15:00,37836170.08239722,-0.1309155970811844,-0.005218710750341415,-0.12569688260555267,-4755888.629090808,129242306.62612724,-0.045160644,-0.020379866,-0.024780778,-3202724.936411195,-91406136.54373002,0.015161154791712761,-0.10091610252857208,-1553163.6926796134
2020-02-16 03:45:00,128005102.56397328,0.1250077486038208,0.055585138499736786,0.06942261010408401,8886448.326632002,129242306.62612724,0.058220703,0.06165003,-0.0034293272,-443214.15234953654,-1237204.0621539652,-0.006064891815185547,0.07285194098949432,9329662.47898154
2020-05-17 11:15:00,133906194.71482143,-0.12377738952636719,-0.06022818014025688,-0.06354920566082001,-8509632.307189995,129242306.62612724,-0.077970214,-0.0785536,0.0005833879,75398.39931676081,4663888.088694185,0.01832542195916176,-0.06413259357213974,-8585030.706506757
2020-08-16 18:45:00,96109706.85820788,0.14049579203128815,0.04455225169658661,0.09594354033470154,9221105.53650681,129242306.62612724,0.08745898,0.06429172,0.02316726,2994190.119465871,-33132599.76791936,-0.01973947137594223,0.07277628034353256,6226915.4170409385
2020-11-16 02:15:00,11560979.850234732,0.1270277202129364,0.018987122923135757,0.10804060101509094,1249055.2113427166,129242306.62612724,0.0094423825,0.013329173,-0.003886791,-502337.82725086965,-117681326.77589251,0.005657949484884739,0.11192739009857178,1751393.0385935863
2021-02-15 09:45:00,9702520.419746578,-0.12487030029296875,-0.021914761513471603,-0.10295553505420685,-998928.1811893765,129242306.62612724,0.0039799805,-0.014945927,0.018925907,2446027.88734296,-119539786.20638067,-0.006968834437429905,-0.12188144028186798,-3444956.0685323365
2021-05-17 17:15:00,7290517.670477629,-0.1357421875,-0.028707414865493774,-0.10703477263450623,-780338.901247423,129242306.62612724,-0.016195312,-0.013226996,-0.002968316,-383632.0022962297,-121951788.95564961,-0.01548041868954897,-0.10406645387411118,-396706.8989511933
2021-08-17 00:45:00,27775619.853627376,0.12628643214702606,0.031543705612421036,0.09474273025989532,2631538.059593612,129242306.62612724,0.07042285,0.031026205,0.039396644,5091713.097181607,-101466686.77249986,0.000517500564455986,0.055346086621284485,-2460175.037587995
2021-11-16 08:15:00,8332652.897319257,0.1109531968832016,0.0065351310186088085,0.1044180691242218,870079.5262204292,129242306.62612724,0.024660645,0.022669813,0.0019908324,257299.76998295134,-120909653.72880799,-0.016134681180119514,0.10242723673582077,612779.7562374779
2022-02-15 15:45:00,11998990.965671062,0.1156667098402977,-0.020580453798174858,0.1362471580505371,1634828.418546752,129242306.62612724,0.019051759,-0.012498643,0.0315504,4077646.4656893224,-117243315.66045618,-0.008081810548901558,0.10469675809144974,-2442818.0471425704
2022-05-17 23:15:00,50231791.65417209,0.12136586755514145,-0.016803784295916557,0.13816964626312256,6940508.88401983,129242306.62612724,0.051073242,0.010086625,0.040986616,5297204.813892697,-79010514.97195515,-0.026890408247709274,0.09718303382396698,1643304.0701271333
2022-08-17 06:45:00,62917312.10721958,0.1719747930765152,0.00041536675416864455,0.1715594232082367,10794057.774927197,129242306.62612724,0.077229984,0.015346047,0.061883938,7998022.83432739,-66324994.518907666,-0.014930679462850094,0.10967548191547394,2796034.9405998066
2022-11-16 14:15:00,60138130.25416124,0.13920512795448303,0.0376073494553566,0.10159777849912643,6109900.436913888,129242306.62612724,0.06703174,0.045711715,0.021320026,2755449.385117606,-69104176.371966,-0.008104365319013596,0.08027775585651398,3354451.051796282
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,129242306.62612724,-0.016098145,-0.04433594,0.028237794,3649517.578198426,-129242306.62612724,0.04433593899011612,-0.02823779359459877,-3649517.578198426
