midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.08254510573874088,0.001893558642642423,-0.08443866438138331,-88393679.88294064,-1046838915.9223759,-0.001893558642642423,0.08443866438138331,88393679.88294064
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.07213740306772477,0.02693394476944022,-0.099071347837165,-103711742.36882642,-1046838915.9223759,-0.02693394476944022,0.099071347837165,103711742.36882642
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.04727958964530777,0.030234581384396376,-0.07751417102970415,-81144850.76935713,-1046838915.9223759,-0.030234581384396376,0.07751417102970415,81144850.76935713
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.03349726604857816,0.022073818087222564,-0.055571084135800725,-58173973.473352775,-1046838915.9223759,-0.022073818087222564,0.055571084135800725,58173973.473352775
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.03811727746296325,0.016311159013858798,-0.05442843647682205,-56977805.4367463,-1046838915.9223759,-0.016311159013858798,0.05442843647682205,56977805.4367463
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.05259722448053507,0.01689150015735416,-0.06948872463788923,-72743501.16875646,-1046838915.9223759,-0.01689150015735416,0.06948872463788923,72743501.16875646
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,-0.03916974968541065,0.012613360979325043,-0.05178311066473569,-54208575.431360334,-1046838915.9223759,-0.012613360979325043,0.05178311066473569,54208575.431360334
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.0034957498579751022,0.006459141004619155,-0.0029633911466440525,-3102193.175406826,-1046838915.9223759,-0.006459141004619155,0.0029633911466440525,3102193.175406826
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.026183566650911417,0.0018162369994813709,0.024367329651430045,25508668.956226196,-1046838915.9223759,-0.0018162369994813709,-0.024367329651430045,-25508668.956226196
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.017495457866726356,-0.00018161044519368635,0.017677068311920043,18505043.02833616,-1046838915.9223759,0.00018161044519368635,-0.017677068311920043,-18505043.02833616
2013-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.036083758366803366,0.00439388207111365,0.031689876295689715,33174195.74709402,-1046838915.9223759,-0.00439388207111365,-0.031689876295689715,-33174195.74709402
2013-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.046346474312900426,0.004813649133243226,0.0415328251796572,43478177.6862659,-1046838915.9223759,-0.004813649133243226,-0.0415328251796572,-43478177.6862659
2013-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.05016335487586133,0.0029047950529376416,0.047258559822923686,49472099.53308218,-1046838915.9223759,-0.0029047950529376416,-0.047258559822923686,-49472099.53308218
2013-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.05001196988585839,0.016115608418572496,0.03389636146728589,35484030.29212656,-1046838915.9223759,-0.016115608418572496,-0.03389636146728589,-35484030.29212656
2014-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.02129210567288319,0.016968485514394487,0.004323620158488702,4526133.839572444,-1046838915.9223759,-0.016968485514394487,-0.004323620158488702,-4526133.839572444
2014-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.014819131710438246,-0.01147937311534446,0.026298504825782706,27530298.28220174,-1046838915.9223759,0.01147937311534446,-0.026298504825782706,-27530298.28220174
2014-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.022476547648174666,-0.022797721657731335,0.045274269305906,47394866.99937233,-1046838915.9223759,0.022797721657731335,-0.045274269305906,-47394866.99937233
2014-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.04001331974477229,0.0033378711605713935,0.036675448584200895,38393286.8368517,-1046838915.9223759,-0.0033378711605713935,-0.036675448584200895,-38393286.8368517
2015-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.037991324232144505,0.019811643249076187,0.018179680983068318,19031197.532129873,-1046838915.9223759,-0.019811643249076187,-0.018179680983068318,-19031197.532129873
2015-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,1046838915.9223759,0.011233780623799353,0.02738664835603951,-0.01615286773224016,-16909450.545855813,-1046838915.9223759,-0.02738664835603951,0.01615286773224016,16909450.545855813
