midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,934886256.8003714,-0.06534773856401443,-0.045366376638412476,-0.01998136192560196,-18680300.656399477,410712336.9909233,0.13710041,-0.006643405,0.14374381,59037357.380770884,524173919.8094481,-0.038722969591617584,-0.16372516751289368,-77717658.03717037
2019-02-15 21:45:00,596181226.3079222,0.2912249267101288,0.05341010168194771,0.23781482875347137,141780736.2404531,410712336.9909233,0.3159378,0.054881312,0.26105648,107219118.13409226,185468889.31699896,-0.0014712102711200714,-0.02324165403842926,34561618.10636084
2019-05-18 05:15:00,330491714.19015765,0.10830089449882507,0.02855036035180092,0.07975053787231445,26356891.969008293,410712336.9909233,0.052286994,0.023996564,0.02829043,11619228.654224934,-80220622.80076563,0.004553796723484993,0.051460109651088715,14737663.314783359
2019-08-17 12:45:00,143240694.4814154,0.042484086006879807,-0.0014843492535874248,0.04396843537688255,6298069.21864589,410712336.9909233,-0.022291882,-0.0021828855,-0.020108996,-8259012.724928751,-267471642.5095079,0.000698536285199225,0.06407742947340012,14557081.94357464
2019-11-16 20:15:00,346371528.64101875,-0.14548072218894958,-0.07999442517757416,-0.06548629701137543,-22682588.800869886,410712336.9909233,-0.06877507,-0.07482687,0.0060517937,2485546.3312534494,-64340808.34990454,-0.005167558789253235,-0.07153809070587158,-25168135.132123336
2020-02-16 03:45:00,216904113.04432002,0.18275117874145508,0.05169833078980446,0.13105285167694092,28425902.554915696,410712336.9909233,0.108243115,0.050448913,0.057794202,23736791.816866267,-193808223.94660327,0.0012494176626205444,0.0732586532831192,4689110.738049429
2020-05-17 11:15:00,155675557.00673914,0.2562403082847595,-0.01776707172393799,0.2740073800086975,42656251.506811224,410712336.9909233,0.09795986,-0.009288847,0.10724871,44048367.750732824,-255036779.98418415,-0.008478224277496338,0.1667586714029312,-1392116.2439216003
2020-08-16 18:45:00,199610724.60621905,0.24193668365478516,0.007886020466685295,0.2340506613254547,46719022.10173879,410712336.9909233,0.12595284,0.012492714,0.11346012,46599472.49396963,-211101612.38470423,-0.004606693983078003,0.12059053778648376,119549.60776916146
2020-11-16 02:15:00,118031846.10534436,0.19404129683971405,-0.013777922838926315,0.20781922340393066,24529286.59454492,410712336.9909233,0.074023,-0.012203516,0.086226515,35414293.68006254,-292680490.88557893,-0.0015744064003229141,0.12159270793199539,-10885007.085517619
2021-02-15 09:45:00,199703034.416974,0.20569069683551788,0.023243088275194168,0.182447612285614,36435341.795568705,410712336.9909233,0.12366206,0.031137835,0.09252423,38000842.92880733,-211009302.57394928,-0.007894746959209442,0.08992338180541992,-1565501.1332386285
2021-05-17 17:15:00,154293239.84157065,0.19637548923492432,0.01409938931465149,0.18227609992027283,28123970.002384752,410712336.9909233,0.102001294,0.024683448,0.07731785,31755394.372421272,-256419097.14935264,-0.010584058240056038,0.10495825111865997,-3631424.37003652
2021-08-17 00:45:00,278999188.8609992,0.32575932145118713,0.01783035695552826,0.30792897939682007,85911935.47850814,410712336.9909233,0.23701684,0.038753808,0.19826303,81429074.12525998,-131713148.12992406,-0.020923450589179993,0.10966594517230988,4482861.353248164
2021-11-16 08:15:00,263128121.78616124,0.2657128870487213,-0.04727089777588844,0.31298378109931946,82354834.47019497,410712336.9909233,0.16842707,-0.029620744,0.19804782,81340681.6547339,-147584215.20476204,-0.01765015348792076,0.114935964345932,1014152.8154610693
2022-02-15 15:45:00,24094296.52003377,0.12881602346897125,-0.01452609896659851,0.14334212243556976,3453727.601773603,410712336.9909233,0.02789931,0.009818831,0.018080479,7425875.592655436,-386618040.4708895,-0.024344930425286293,0.12526164948940277,-3972147.9908818332
2022-05-17 23:15:00,49325768.0216824,0.12641003727912903,0.015721723437309265,0.11068831384181976,5459786.091272778,410712336.9909233,0.06490909,0.02019241,0.044716682,18365693.08378189,-361386568.9692409,-0.004470687359571457,0.06597162783145905,-12905906.992509112
2022-08-17 06:45:00,153994317.4852331,0.161746084690094,-0.005124327261000872,0.16687041521072388,25697095.69885288,410712336.9909233,0.09407703,0.00706442,0.08701261,35737152.94684463,-256718019.5056902,-0.012188747525215149,0.07985780388116837,-10040057.247991748
2022-11-16 14:15:00,127828282.5235833,0.11766720563173294,-0.03275321051478386,0.1504204124212265,19227982.976294458,410712336.9909233,0.07851681,-0.020359699,0.098876506,40609800.88978859,-282884054.46734,-0.012393511831760406,0.05154390633106232,-21381817.913494132
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,410712336.9909233,0.032246076,-0.016014699,0.048260774,19821295.464861106,-410712336.9909233,0.016014698892831802,-0.048260774463415146,-19821295.464861106
