midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.12229317601838191,0.0929024468327456,0.029390729185636316,5192116.955111137,-176658323.8652208,-0.0929024468327456,-0.029390729185636316,-5192116.955111137
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.13751830665348427,0.10120772508795177,0.036310581565532504,6414566.477938357,-176658323.8652208,-0.10120772508795177,-0.036310581565532504,-6414566.477938357
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.1334878848138403,0.0896224473817815,0.0438654374320588,7749194.652362222,-176658323.8652208,-0.0896224473817815,-0.0438654374320588,-7749194.652362222
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.08025458200870489,0.05380168614038175,0.02645289586832314,4673124.24547919,-176658323.8652208,-0.05380168614038175,-0.02645289586832314,-4673124.24547919
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.021577883887924174,0.007820396354005403,0.01375748753391877,2430374.68833876,-176658323.8652208,-0.007820396354005403,-0.01375748753391877,-2430374.68833876
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.03679157237811677,-0.040222324983586015,0.0034307526054692464,606071.0048784361,-176658323.8652208,0.040222324983586015,-0.0034307526054692464,-606071.0048784361
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.0684980652664037,-0.04301687495454048,-0.025481190311863224,-4501464.37058446,-176658323.8652208,0.04301687495454048,0.025481190311863224,4501464.37058446
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.0825173904954809,-0.023140132149960822,-0.05937725834552008,-10489486.93503177,-176658323.8652208,0.023140132149960822,0.05937725834552008,10489486.93503177
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.08333967591767524,-0.02653261062035502,-0.05680706529732023,-10035440.939126741,-176658323.8652208,0.02653261062035502,0.05680706529732023,10035440.939126741
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.0561868204716419,-0.04089074540563641,-0.015296075066005485,-2702178.9828771255,-176658323.8652208,0.04089074540563641,0.015296075066005485,2702178.9828771255
2013-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.00315791812246506,-0.029938419686796523,0.02678050156433146,4730998.518624719,-176658323.8652208,0.029938419686796523,-0.02678050156433146,-4730998.518624719
2013-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.022242106257026585,0.003628117612295724,0.01861398864473086,3288316.0344244065,-176658323.8652208,-0.003628117612295724,-0.01861398864473086,-3288316.0344244065
2013-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.0303686740311007,0.013601085691676814,0.016767588339423885,2962134.0513046444,-176658323.8652208,-0.013601085691676814,-0.016767588339423885,-2962134.0513046444
2013-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.02048256634903543,0.008372862268805844,0.012109704080229586,2139280.0253171837,-176658323.8652208,-0.008372862268805844,-0.012109704080229586,-2139280.0253171837
2014-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,0.008503852837407067,0.004472366974355857,0.00403148586305121,712195.5352529598,-176658323.8652208,-0.004472366974355857,-0.00403148586305121,-712195.5352529598
2014-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.013131276032164975,-0.0030424577875101545,-0.01008881824465482,-1782273.7208815794,-176658323.8652208,0.0030424577875101545,0.01008881824465482,1782273.7208815794
2014-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.04699370483744838,-0.03522933805148025,-0.01176436678596813,-2078273.3177448043,-176658323.8652208,0.03522933805148025,0.01176436678596813,2078273.3177448043
2014-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.06202493401901413,-0.05347342530984046,-0.00855150870917367,-1510695.1950814584,-176658323.8652208,0.05347342530984046,0.00855150870917367,1510695.1950814584
2015-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.040669071122517914,-0.035918136661968844,-0.004750934460549069,-839292.1185941155,-176658323.8652208,0.035918136661968844,0.004750934460549069,839292.1185941155
2015-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.02947834657216395,-0.01646090727174736,-0.01301743930041659,-2299639.007828847,-176658323.8652208,0.01646090727174736,0.01301743930041659,2299639.007828847
2015-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.031737734262137156,-0.01567031797107977,-0.016067416291057384,-2838442.83082294,-176658323.8652208,0.01567031797107977,0.016067416291057384,2838442.83082294
2015-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,176658323.8652208,-0.01861356838652212,-0.011430299776915407,-0.007183268609606714,-1268984.1924467771,-176658323.8652208,0.011430299776915407,0.007183268609606714,1268984.1924467771
