midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.05011811,0.10012451,-0.050006397,-3965735.7649696874,-79304568.96419239,-0.10012450814247131,0.05000639706850052,3965735.7649696874
2019-02-15 21:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.019944474,-0.0004223633,-0.01952211,-1548192.5188415921,-79304568.96419239,0.0004223632859066129,0.019522110000252724,1548192.5188415921
2019-05-18 05:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.026654217,-0.058896486,0.03224227,2556959.1918545896,-79304568.96419239,0.05889648571610451,-0.032242268323898315,-2556959.1918545896
2019-08-17 12:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.054040857,0.03739502,0.016645838,1320090.973948973,-79304568.96419239,-0.037395019084215164,-0.01664583757519722,-1320090.973948973
2019-11-16 20:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.09182904,-0.055351563,-0.036477476,-2892830.5395055166,-79304568.96419239,0.055351562798023224,0.036477476358413696,2892830.5395055166
2020-02-16 03:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.012517156,0.010449219,0.0020679375,163996.89332556975,-79304568.96419239,-0.010449218563735485,-0.0020679375156760216,-163996.89332556975
2020-05-17 11:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.06710568,0.043342285,0.023763396,1884545.8646837901,-79304568.96419239,-0.043342284858226776,-0.023763395845890045,-1884545.8646837901
2020-08-16 18:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.035559576,-0.020512694,-0.0150468815,-1193286.4525491646,-79304568.96419239,0.020512694492936134,0.015046881511807442,1193286.4525491646
2020-11-16 02:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.08828241,0.10088623,-0.012603827,-999541.0533268661,-79304568.96419239,-0.10088623315095901,0.012603826820850372,999541.0533268661
2021-02-15 09:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.018604176,-0.06905029,0.050446115,4000607.440424727,-79304568.96419239,0.06905028969049454,-0.05044611543416977,-4000607.440424727
2021-05-17 17:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.024125382,0.0047216797,0.019403704,1538802.3432299085,-79304568.96419239,-0.004721679724752903,-0.01940370351076126,-1538802.3432299085
2021-08-17 00:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.0032043457,0.007817383,-0.004613037,-365834.92843778466,-79304568.96419239,-0.007817382924258709,0.004613037221133709,365834.92843778466
2021-11-16 08:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.038458746,-0.00091064454,-0.037548102,-2977736.0793046076,-79304568.96419239,0.0009106445359066129,0.03754810243844986,2977736.0793046076
2022-02-15 15:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.03181499,-0.0057226564,0.037537646,2976906.800160937,-79304568.96419239,0.0057226563803851604,-0.03753764554858208,-2976906.800160937
2022-05-17 23:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.025421143,-0.010698242,0.036119387,2864432.3818973275,-79304568.96419239,0.010698242112994194,-0.03611938655376434,-2864432.3818973275
2022-08-17 06:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,0.0410214,0.03335205,0.0076693483,608214.3587649128,-79304568.96419239,-0.03335205093026161,-0.007669348269701004,-608214.3587649128
2022-11-16 14:15:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.039924417,-0.04550293,0.005578514,442401.66318184935,-79304568.96419239,0.045502930879592896,-0.005578514188528061,-442401.66318184935
2023-02-15 21:45:00,0,0.0,0.0,0.0,0.0,79304568.96419239,-0.024441281,-0.026591796,0.002150515,170545.67261233806,-79304568.96419239,0.026591796427965164,-0.002150515094399452,-170545.67261233806
