midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,122833130.86271545,-0.2983577847480774,-0.2100962996482849,-0.08826148509979248,-10841434.549400419,171863914.94690418,-0.21171999,-0.18693069,-0.024789304,-4260386.755394947,-49030784.08418873,-0.023165613412857056,-0.06347218155860901,-6581047.794005472
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.013441622,-0.022700869,0.009259246,1591330.3168106072,-171863914.94690418,0.022700868546962738,-0.009259246289730072,-1591330.3168106072
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,0.062360387,0.051002238,0.011358149,1952056.0137892684,-171863914.94690418,-0.05100223794579506,-0.011358149349689484,-1952056.0137892684
2019-08-17 12:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,0.06562156,0.080188096,-0.014566533,-2503461.4345565294,-171863914.94690418,-0.0801880955696106,0.014566533267498016,2503461.4345565294
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.062158275,-0.059941784,-0.0022164918,-380934.96648476936,-171863914.94690418,0.05994178354740143,0.002216491848230362,380934.96648476936
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,0.05979837,0.0341618,0.025636572,4406001.696901701,-171863914.94690418,-0.034161798655986786,-0.025636572390794754,-4406001.696901701
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.076046884,-0.07063346,-0.0054134205,-930371.6401038825,-171863914.94690418,0.07063346356153488,0.005413420498371124,930371.6401038825
2020-08-16 18:45:00,23807661.58057666,0.31054964661598206,0.087615966796875,0.22293367981910706,5307529.604045933,171863914.94690418,0.04887856,0.081944436,-0.033065874,-5682830.579043231,-148056253.36632752,0.0056715309619903564,0.2559995651245117,10990360.183089163
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,0.018097471,0.015988054,0.0021094177,362532.7827756196,-171863914.94690418,-0.015988053753972054,-0.0021094176918268204,-362532.7827756196
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.066412464,-0.06232005,-0.004092414,-703338.2799513886,-171863914.94690418,0.0623200498521328,0.004092413932085037,703338.2799513886
2021-05-17 17:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.039709765,-0.039280858,-0.00042890757,-73713.73468450035,-171863914.94690418,0.039280857890844345,0.000428907573223114,73713.73468450035
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,0.068056025,0.070041,-0.0019849762,-341145.7863169854,-171863914.94690418,-0.0700410008430481,0.0019849762320518494,341145.7863169854
2021-11-16 08:15:00,2329646.107363701,-0.166046142578125,-0.06772539764642715,-0.09832074493169785,-229052.5407032292,171863914.94690418,-0.06180924,-0.07208831,0.010279067,1766600.672676729,-169534268.83954048,0.004362910985946655,-0.10859981179237366,-1995653.2133799582
2022-02-15 15:45:00,1337368.7024025917,-0.1805419921875,-0.0338750034570694,-0.1466669887304306,-196147.8404037115,171863914.94690418,-0.059201542,-0.043767996,-0.015433546,-2652469.6638308233,-170526546.2445016,0.009892992675304413,-0.13123343884944916,2456321.823427112
2022-05-17 23:15:00,471354.68285632133,0.171234130859375,0.048654865473508835,0.12257926166057587,57778.309004782765,171863914.94690418,0.046613317,0.04262832,0.003984995,684876.8737670506,-171392560.26404786,0.00602654367685318,0.11859426647424698,-627098.5647622677
2022-08-17 06:45:00,9157248.805811644,0.2049102783203125,0.05663324147462845,0.14827704429626465,1357809.7868112496,171863914.94690418,0.07195168,0.06601057,0.005941108,1021062.0575136787,-162706666.14109254,-0.009377330541610718,0.1423359364271164,336747.7292975709
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.031393632,-0.020708807,-0.0106848255,-1836335.9375145335,-171863914.94690418,0.020708806812763214,0.010684825479984283,1836335.9375145335
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,171863914.94690418,-0.08760226,-0.10077378,0.013171524,2263709.6477055135,-171863914.94690418,0.10077378153800964,-0.013171523809432983,-2263709.6477055135
