midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.03257066,-0.008996582,-0.023574078,-1719307.7243311629,-72932128.71806335,0.00899658165872097,0.02357407845556736,1719307.7243311629
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,0.020378666,0.012296549,0.008082117,589445.9940056565,-72932128.71806335,-0.012296549044549465,-0.008082116954028606,-589445.9940056565
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,0.0195914,0.02987264,-0.010281239,-749832.624608347,-72932128.71806335,-0.02987263910472393,0.010281238704919815,749832.624608347
2019-08-17 12:45:00,5372623.60761416,0.11075439304113388,0.05667348951101303,0.05408090353012085,290556.3390270312,72932128.71806335,0.016619254,0.0005187988,0.016100455,1174240.461985937,-67559505.1104492,0.05615469068288803,0.037980448454618454,-883684.1229589059
2019-11-16 20:15:00,2283835.3768460415,-0.1243896484375,-0.05225078761577606,-0.07213886082172394,-164753.28239002603,72932128.71806335,-0.02823097,-0.025172932,-0.0030580387,-223029.2685883349,-70648293.34121731,-0.02707785554230213,-0.06908082216978073,58275.98619830888
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,0.043275695,0.040093996,0.0031816997,232048.12939335505,-72932128.71806335,-0.04009399563074112,-0.00318169966340065,-232048.12939335505
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.02751447,-0.04477946,0.01726499,1259172.48291684,-72932128.71806335,0.0447794608771801,-0.017264990136027336,-1259172.48291684
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,0.021986809,0.021744791,0.00024201721,17650.830277419478,-72932128.71806335,-0.02174479141831398,-0.0002420172095298767,-17650.830277419478
2020-11-16 02:15:00,1644202.9284592867,-0.1201171875,-0.03171480447053909,-0.08840238302946091,-145351.45705981916,72932128.71806335,-0.005916872,-0.027768962,0.021852091,1593719.5102728852,-71287925.78960407,-0.003945842385292053,-0.11025447398424149,-1739070.9673327045
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.03833096,-0.029103598,-0.009227363,-672971.2546855215,-72932128.71806335,0.02910359762609005,0.009227363392710686,672971.2546855215
2021-05-17 17:15:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.017491437,-0.033009846,0.015518408,1131790.5493515658,-72932128.71806335,0.0330098457634449,-0.01551840826869011,-1131790.5493515658
2021-08-17 00:45:00,4113585.445052147,-0.0750325545668602,0.0037888747174292803,-0.07882142812013626,-324238.6794732165,72932128.71806335,0.015662152,0.01266276,0.0029993923,218752.06807807036,-68818543.27301121,-0.008873885497450829,-0.08182082325220108,-542990.7475512868
2021-11-16 08:15:00,4836773.098444462,-0.128387451171875,-0.06085205078125,-0.067535400390625,-326653.4078020506,72932128.71806335,-0.043740977,-0.052105714,0.008364737,610058.0780450617,-68095355.6196189,-0.00874633714556694,-0.075900137424469,-936711.4858471123
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,0.0023706409,-0.0071980795,0.00956872,697867.1277989666,-72932128.71806335,0.007198079489171505,-0.009568720124661922,-697867.1277989666
2022-05-17 23:15:00,5245302.187494397,0.151397705078125,0.037278395146131516,0.11411930620670319,598590.2464813632,72932128.71806335,0.02220972,0.0009643555,0.021245366,1549469.7650311072,-67686826.53056896,0.036314040422439575,0.0928739383816719,-950879.518549744
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.002994261,0.0029215494,-0.0059158104,-431452.6422135164,-72932128.71806335,-0.0029215493705123663,0.005915810354053974,431452.6422135164
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.017090729,-0.036883544,0.019792816,1443532.1801644033,-72932128.71806335,0.03688354417681694,-0.019792815670371056,-1443532.1801644033
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,72932128.71806335,-0.019967342,-0.032814536,0.012847194,936973.2391557985,-72932128.71806335,0.03281453624367714,-0.012847194448113441,-936973.2391557985
