midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2852282496991304,-0.31980143664552785,0.03457318694639744,12239859.099558452,-354027504.5669129,0.31980143664552785,-0.03457318694639744,-12239859.099558452
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2993850165303989,-0.33238321482486965,0.03299819829447076,11682269.797395645,-354027504.5669129,0.33238321482486965,-0.03299819829447076,-11682269.797395645
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.31448593515343554,-0.33271520500907664,0.018229269855641106,6453662.917069469,-354027504.5669129,0.33271520500907664,-0.018229269855641106,-6453662.917069469
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.3011900652805984,-0.32099041223893543,0.019800346958337045,7009867.423219128,-354027504.5669129,0.32099041223893543,-0.019800346958337045,-7009867.423219128
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.24976459136782259,-0.30057625683853273,0.05081166547071014,17988727.129484285,-354027504.5669129,0.30057625683853273,-0.05081166547071014,-17988727.129484285
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2231701478232699,-0.2703644293082813,0.0471942814850114,16708073.703967044,-354027504.5669129,0.2703644293082813,-0.0471942814850114,-16708073.703967044
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.24897862712503596,-0.2574165957652507,0.00843796864021476,2987272.9813090987,-354027504.5669129,0.2574165957652507,-0.00843796864021476,-2987272.9813090987
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.30981767988809056,-0.2802573479564914,-0.029560331931599182,-10465170.547913691,-354027504.5669129,0.2802573479564914,0.029560331931599182,10465170.547913691
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.33919013271415377,-0.3126298181582196,-0.02656031455593416,-9403081.882749625,-354027504.5669129,0.3126298181582196,0.02656031455593416,9403081.882749625
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.4117290458825096,-0.3426182449057269,-0.06911080097678268,-24467124.408430938,-354027504.5669129,0.3426182449057269,0.06911080097678268,24467124.408430938
2013-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.5653738744134069,-0.3640498380297381,-0.2013240363836688,-71274246.21024865,-354027504.5669129,0.3640498380297381,0.2013240363836688,71274246.21024865
2013-05-17 23:15:00,12611297.573737025,-1.2288015407898836,-0.7120548251886982,-0.5167467156011853,-6516846.600697805,354027504.5669129,-0.7146011649098019,-0.4049073547106105,-0.30969381019919134,-109640126.80463886,-341416206.99317586,-0.3071474704780877,-0.207052905401994,103123280.20394106
2013-08-17 06:45:00,67508181.31115516,-1.3084546651471738,-0.8204781654896544,-0.48797649965751944,-32942406.014462665,354027504.5669129,-0.8471118720248761,-0.42855004885884856,-0.4185618231660276,-148182397.76244622,-286519323.25575775,-0.3919281166308058,-0.06941467649149186,115239991.74798356
2013-11-16 11:15:00,87734739.84049273,-1.3552645599841713,-0.8434036452288428,-0.5118609147553285,-44907984.19057537,354027504.5669129,-0.8970884199477119,-0.42942289188584437,-0.46766552806186756,-165566459.87171054,-266292764.72642016,-0.41398075334299844,-0.0441953866934609,120658475.68113518
2014-02-15 15:45:00,40499631.94007251,-1.254536691017114,-0.7498281951189054,-0.5047084958982087,-20440508.320905045,354027504.5669129,-0.8006075172383919,-0.4188097719764979,-0.381797745261894,-135166903.0043422,-313527872.62684035,-0.33101842314240754,-0.12291075063631468,114726394.68343715
2014-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.6224427006952122,-0.3909388534677409,-0.23150384722747136,-81958729.33158152,-354027504.5669129,0.3909388534677409,0.23150384722747136,81958729.33158152
2014-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.4125806112065114,-0.38447947237675567,-0.028101138829755734,-9948576.055386802,-354027504.5669129,0.38447947237675567,0.028101138829755734,9948576.055386802
2014-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2602660113769245,-0.3907769345650594,0.1305109231881349,46204456.455019444,-354027504.5669129,0.3907769345650594,-0.1305109231881349,-46204456.455019444
2015-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.18713553064970165,-0.37929495243386774,0.1921594217841661,68029720.5732692,-354027504.5669129,0.37929495243386774,-0.1921594217841661,-68029720.5732692
2015-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.1365867471353995,-0.33490207576979325,0.19831532863439374,70209080.91380166,-354027504.5669129,0.33490207576979325,-0.19831532863439374,-70209080.91380166
2015-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.09016810261651444,-0.29016468659759176,0.19999658398107734,70804291.54872784,-354027504.5669129,0.29016468659759176,-0.19999658398107734,-70804291.54872784
2015-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.05444676694483056,-0.2424493608034245,0.18800259385859394,66558089.155864835,-354027504.5669129,0.2424493608034245,-0.18800259385859394,-66558089.155864835
2016-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.06984276599575548,-0.18699173331476254,0.11714896731900706,41473956.5625389,-354027504.5669129,0.18699173331476254,-0.11714896731900706,-41473956.5625389
2016-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.07366795286464077,-0.15204918017438573,0.07838122730974496,27749110.309360974,-354027504.5669129,0.15204918017438573,-0.07838122730974496,-27749110.309360974
2016-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.05737352144349671,-0.14398308687691372,0.08660956543341701,30662168.322017383,-354027504.5669129,0.14398308687691372,-0.08660956543341701,-30662168.322017383
2016-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.06683859719197538,-0.17063894123098047,0.1038003440390051,36748176.773316,-354027504.5669129,0.17063894123098047,-0.1038003440390051,-36748176.773316
2017-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.10948221173868772,-0.21372866744133118,0.10424645570264346,36906112.57235209,-354027504.5669129,0.21372866744133118,-0.10424645570264346,-36906112.57235209
2017-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.1704535018424035,-0.27830353306846906,0.10785003122606557,38181877.422427624,-354027504.5669129,0.27830353306846906,-0.10785003122606557,-38181877.422427624
2017-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2189480855930918,-0.3325348026867854,0.11358671709369361,40212822.004628256,-354027504.5669129,0.3325348026867854,-0.11358671709369361,-40212822.004628256
2017-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2574817139249461,-0.3545556340907483,0.09707392016580219,34366837.71482667,-354027504.5669129,0.3545556340907483,-0.09707392016580219,-34366837.71482667
2018-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.302226758818379,-0.36073749073512984,0.058510731916750824,20714408.410870917,-354027504.5669129,0.36073749073512984,-0.058510731916750824,-20714408.410870917
2018-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.30826806259025563,-0.34358271642403276,0.03531465383377713,12502358.771416482,-354027504.5669129,0.34358271642403276,-0.03531465383377713,-12502358.771416482
2018-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.21866990345560666,-0.28586958262109374,0.06719967916548708,23790534.72265456,-354027504.5669129,0.28586958262109374,-0.06719967916548708,-23790534.72265456
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.8073590397834778,-0.8398609161376953,0.03250187635421753,11506558.179425985,-354027504.5669129,0.8398609161376953,-0.03250187635421753,-11506558.179425985
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.382946640253067,-0.4078507125377655,0.024904072284698486,8816726.564505823,-354027504.5669129,0.4078507125377655,-0.024904072284698486,-8816726.564505823
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,0.2003505676984787,0.15490655601024628,0.04544401168823242,16088430.055494547,-354027504.5669129,-0.15490655601024628,-0.04544401168823242,-16088430.055494547
2019-08-17 12:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,0.549603283405304,0.5852164626121521,-0.035613179206848145,-12608044.964294719,-354027504.5669129,-0.5852164626121521,0.035613179206848145,12608044.964294719
2019-11-16 20:15:00,31924134.50153011,-1.281158447265625,-0.8443636298179626,-0.43679481744766235,-13944296.501770465,354027504.5669129,-0.7240256667137146,-0.7922512292861938,0.06822556257247925,24153725.665208597,-322103370.0653828,-0.0521124005317688,-0.5050203800201416,-38098022.16697906
2020-02-16 03:45:00,1247126.9116129875,-1.253936767578125,-0.5829265713691711,-0.6710101962089539,-836834.8736588974,354027504.5669129,-0.49242880940437317,-0.533203125,0.04077431559562683,14435229.200743526,-352780377.6552999,-0.04972344636917114,-0.7117844820022583,-15272064.074402424
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,0.6220878958702087,0.5820376873016357,0.040050208568573,14178875.39691629,-354027504.5669129,-0.5820376873016357,-0.040050208568573,-14178875.39691629
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.2268146276473999,-0.23503904044628143,0.00822441279888153,2911668.339716208,-354027504.5669129,0.23503904044628143,-0.00822441279888153,-2911668.339716208
2020-11-16 02:15:00,2607937.393326886,-1.2291259765625,-0.7373934388160706,-0.49173253774642944,-1282407.6727044377,354027504.5669129,-0.6961126923561096,-0.7262579798698425,0.03014528751373291,10672260.91293898,-351419567.173586,-0.011135458946228027,-0.5218778252601624,-11954668.585643418
2021-02-15 09:45:00,10770711.251166344,-1.3560112714767456,-0.4778451919555664,-0.8781660795211792,-9458473.273091404,354027504.5669129,-0.391241192817688,-0.5040109157562256,0.1127697229385376,39923583.60263262,-343256793.31574655,0.02616572380065918,-0.9909358024597168,-49382056.875724025
2021-05-17 17:15:00,1701586.668978572,-1.18603515625,-0.34206074476242065,-0.8439744114875793,-1436095.6075463006,354027504.5669129,-0.3100791871547699,-0.34513887763023376,0.03505969047546387,12412094.729916837,-352325917.8979343,0.0030781328678131104,-0.8790341019630432,-13848190.337463137
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.31874990463256836,-0.30853381752967834,-0.010216087102890015,-3616775.8234743746,-354027504.5669129,0.30853381752967834,0.010216087102890015,3616775.8234743746
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.39906489849090576,-0.4568038284778595,0.057738929986953735,20441169.29964493,-354027504.5669129,0.4568038284778595,-0.057738929986953735,-20441169.29964493
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.4083709716796875,-0.38715893030166626,-0.02121204137802124,-7509646.07583096,-354027504.5669129,0.38715893030166626,0.02121204137802124,7509646.07583096
2022-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,0.15506194531917572,0.12214716523885727,0.03291478008031845,11652737.455203874,-354027504.5669129,-0.12214716523885727,-0.03291478008031845,-11652737.455203874
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.1614266335964203,-0.191672220826149,0.0302455872297287,10707769.77110174,-354027504.5669129,0.191672220826149,-0.0302455872297287,-10707769.77110174
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.579656720161438,-0.5659061670303345,-0.013750553131103516,-4868074.011419328,-354027504.5669129,0.5659061670303345,0.013750553131103516,4868074.011419328
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,354027504.5669129,-0.26862528920173645,-0.3780704736709595,0.10944518446922302,38746605.54450448,-354027504.5669129,0.3780704736709595,-0.10944518446922302,-38746605.54450448
