midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,-0.124923706,-0.10654329,-0.018380418,-2625369.036418194,-142835107.25657028,0.1065432876348495,0.0183804184198379,2625369.036418194
2019-02-15 21:45:00,18357405.68256617,0.2691650390625,0.1123915091156959,0.1567735373973846,2877955.426294748,142835107.25657028,0.07061364,0.07252315,-0.0019095093,-272744.9658422649,-124477701.57400411,0.0398683622479438,0.1586830466985702,3150700.392137013
2019-05-18 05:15:00,82076214.86319709,0.3725802898406982,0.0634335801005363,0.3091467022895813,25373591.161368497,142835107.25657028,0.18181431,0.06012177,0.12169254,17381966.75489329,-60758892.39337319,0.0033118091523647,0.1874541640281677,7991624.406475205
2019-08-17 12:45:00,146052645.66124177,0.3700858056545257,0.0745845288038253,0.2955012917518616,43158745.45667386,142835107.25657028,0.3268105,0.12022855,0.20658195,29507155.012329176,3217538.40467149,-0.0456440225243568,0.0889193415641784,13651590.444344684
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,-0.0897302,-0.052203797,-0.037526406,-5360088.275634742,-142835107.25657028,0.0522037968039512,0.0375264063477516,5360088.275634742
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.061741997,0.028744346,0.032997653,4713223.289515126,-142835107.25657028,-0.0287443455308675,-0.032997652888298,-4713223.289515126
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.09942672,0.040440075,0.05898664,8425363.260589179,-142835107.25657028,-0.0404400750994682,-0.0589866414666175,-8425363.260589179
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.07715876,0.059751276,0.01740748,2486399.36246683,-142835107.25657028,-0.0597512759268283,-0.0174074806272983,-2486399.36246683
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.025619058,-0.03476809,0.06038715,8625404.969061097,-142835107.25657028,0.0347680896520614,-0.0603871494531631,-8625404.969061097
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,-0.013184492,-0.040890343,0.027705852,3957368.3338131914,-142835107.25657028,0.0408903434872627,-0.0277058519423007,-3957368.3338131914
2021-05-17 17:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.1184477,0.1244207,-0.005973004,-853154.6390858965,-142835107.25657028,-0.1244207024574279,0.0059730038046836,853154.6390858965
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.06690485,0.006278055,0.060626797,8659635.10611801,-142835107.25657028,-0.0062780547887086,-0.0606267973780632,-8659635.10611801
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.017905291,-0.041450366,0.059355658,8478071.712111745,-142835107.25657028,0.0414503663778305,-0.0593556575477123,-8478071.712111745
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.008263981,-0.020502994,0.028766975,4108933.931974274,-142835107.25657028,0.0205029938369989,-0.0287669748067855,-4108933.931974274
2022-05-17 23:15:00,9998714.86475134,-0.2621398866176605,0.0438722409307956,-0.3060121238231659,-3059727.9712648164,142835107.25657028,-0.08396059,0.05033687,-0.13429746,-19182392.148751058,-132836392.39181894,-0.0064646303653717,-0.1717146635055542,16122664.17748624
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,-0.09095316,-0.025867127,-0.06508603,-9296570.000247017,-142835107.25657028,0.0258671268820762,0.0650860294699668,9296570.000247017
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,-0.056501053,-0.032437507,-0.024063546,-3437119.2039541192,-142835107.25657028,0.0324375070631504,0.0240635462105274,3437119.2039541192
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,142835107.25657028,0.01744304,-0.0113338,0.02877684,4110342.938704053,-142835107.25657028,0.0113337999209761,-0.0287768393754959,-4110342.938704053
