midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,12546196.974636316,-0.11821954697370529,-0.09214513748884201,-0.02607440948486328,-327134.67739442014,102050467.2028811,-0.06943724,-0.03964545,-0.029791795,-3040266.5697140004,-89504270.22824478,-0.052499689161777496,0.003717385232448578,2713131.8923195805
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.0007594787,0.0048379702,-0.005597449,-571222.2761844881,-102050467.2028811,-0.004837970249354839,0.005597448907792568,571222.2761844881
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,0.05113299,0.05525799,-0.004125003,-420958.4600565904,-102050467.2028811,-0.05525799095630646,0.004125002771615982,420958.4600565904
2019-08-17 12:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.014784351,-0.020901427,0.0061170757,624250.4312314796,-102050467.2028811,0.020901426672935486,-0.006117075681686401,-624250.4312314796
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.041334644,-0.03219293,-0.009141713,-932916.1215468574,-102050467.2028811,0.032192930579185486,0.009141713380813599,932916.1215468574
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.022201695,-0.014842753,-0.0073589412,-750983.3926350687,-102050467.2028811,0.014842753298580647,0.007358941249549389,750983.3926350687
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.014411848,-0.01204261,-0.002369238,-241781.85131472477,-102050467.2028811,0.012042609974741936,0.0023692380636930466,241781.85131472477
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.018499944,-0.0075870436,-0.010912901,-1113666.62421658,-102050467.2028811,0.007587043568491936,0.010912900790572166,1113666.62421658
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.016857658,-0.014223683,-0.002633975,-268798.3678629558,-102050467.2028811,0.014223682694137096,0.002633974887430668,268798.3678629558
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.041211944,-0.027453365,-0.013758579,-1404069.442454585,-102050467.2028811,0.027453364804387093,0.013758579269051552,1404069.442454585
2021-05-17 17:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,0.0079232445,0.009798011,-0.0018747663,-191320.77809088648,-102050467.2028811,-0.009798010811209679,0.0018747663125395775,191320.77809088648
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.02024039,-0.014232402,-0.006007989,-613118.0779909109,-102050467.2028811,0.014232401736080647,0.006007988937199116,613118.0779909109
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.036768332,-0.03142314,-0.005345192,-545479.3211479288,-102050467.2028811,0.031423140317201614,0.005345191806554794,545479.3211479288
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.013916016,-0.0048579,-0.009058116,-924384.9701729262,-102050467.2028811,0.004857900086790323,0.009058116003870964,924384.9701729262
2022-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,0.039089557,0.03453967,0.004549887,464318.0972662048,-102050467.2028811,-0.03453966975212097,-0.004549887031316757,-464318.0972662048
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,0.0003680986,-0.0016878089,0.0020559076,209806.33334899403,-102050467.2028811,0.0016878088936209679,-0.0020559076219797134,-209806.33334899403
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.027496653,-0.020098004,-0.007398648,-755035.5042059736,-102050467.2028811,0.0200980044901371,0.00739864818751812,755035.5042059736
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,102050467.2028811,-0.03337805,-0.030141402,-0.0032366477,-330301.40947679576,-102050467.2028811,0.030141402035951614,0.0032366476953029633,330301.40947679576
