midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,76678329.32520771,0.4477767,0.40294287,0.04483384,3437783.8671290884,-76678329.32520771,-0.40294286608695984,-0.04483383893966675,-3437783.8671290884
2019-02-15 21:45:00,109315271.75447904,-0.46212539076805115,-0.12070982158184052,-0.3414155840873718,-37321937.355725236,76678329.32520771,-0.5100757,-0.21805051,-0.29202518,-22392002.821378604,32636942.429271325,0.09734068810939789,-0.04939040541648865,-14929934.534346633
2019-05-18 05:15:00,25459069.659383297,-0.3392917811870575,-0.005853862036019564,-0.3334379196166992,-8489019.222601393,76678329.32520771,-0.13902669,-0.068274245,-0.07075244,-5425179.039273976,-51219259.66582441,0.06242038309574127,-0.26268547773361206,-3063840.183327417
2019-08-17 12:45:00,36224207.65631437,0.5151256322860718,-0.03309129178524017,0.5482169389724731,19858724.23804789,76678329.32520771,0.2702238,-0.024473492,0.29469728,22596895.44735503,-40454121.66889334,-0.00861779972910881,0.2535196542739868,-2738171.209307138
2019-11-16 20:15:00,31249370.638441384,-0.370330810546875,-0.023296527564525604,-0.3470342755317688,-10844602.700335233,76678329.32520771,-0.18377034,-0.053151984,-0.13061836,-10015597.901485965,-45428958.68676633,0.029855456203222275,-0.2164159119129181,-829004.7988492679
2020-02-16 03:45:00,42785261.86531794,-0.46717798709869385,-0.12201321870088577,-0.34516477584838867,-14767965.321357079,76678329.32520771,-0.2671395,-0.13334656,-0.13379294,-10259018.869483588,-33893067.45988977,0.011333338916301727,-0.21137183904647827,-4508946.451873491
2020-05-17 11:15:00,35781595.14847851,0.5334281921386719,0.013333228416740894,0.5200949907302856,18609828.397062764,76678329.32520771,0.2787313,-0.0033810264,0.2821123,21631899.876453772,-40896734.1767292,0.016714254394173622,0.23798269033432007,-3022071.4793910086
2020-08-16 18:45:00,21528599.50120561,0.428793340921402,-0.08158470690250397,0.5103780627250671,10987724.906609165,76678329.32520771,0.14390787,-0.07680712,0.22071499,16924056.40838418,-55149729.8240021,-0.004777587950229645,0.28966307640075684,-5936331.501775017
2020-11-16 02:15:00,127771542.00465378,0.3217087984085083,0.20322225987911224,0.11848653852939606,15139207.734694757,76678329.32520771,0.32047933,0.21715586,0.103323475,7922671.406760418,51093212.67944607,-0.01393359899520874,0.015163064002990723,7216536.327934339
2021-02-15 09:45:00,1594765.9610710144,0.29052734375,-0.11737100034952164,0.40789833664894104,650502.3828652166,76678329.32520771,-0.008885905,-0.12234336,0.113457456,8699728.193289949,-75083563.3641367,0.0049723610281944275,0.2944408655166626,-8049225.810424732
2021-05-17 17:15:00,36633757.56263471,0.47481557726860046,-0.03401036560535431,0.508825957775116,18640206.778709,76678329.32520771,0.26305827,-0.031453986,0.29451227,22582708.973614365,-40044571.762573004,-0.00255637988448143,0.21431368589401245,-3942502.194905363
2021-08-17 00:45:00,38850459.85356772,0.3869289755821228,-0.000806451600510627,0.38773542642593384,15063699.618166702,76678329.32520771,0.24519531,0.019751297,0.22544402,17286670.721072413,-37827869.47163999,-0.020557748153805733,0.16229140758514404,-2222971.102905711
2021-11-16 08:15:00,59291381.63471317,-0.8176051378250122,0.05053829029202461,-0.8681434392929077,-51473423.97278824,76678329.32520771,-0.55998534,-0.013974641,-0.5460107,-41867186.20290809,-17386947.690494537,0.06451293081045151,-0.32213276624679565,-9606237.769880146
2022-02-15 15:45:00,46507219.60047388,0.3332963287830353,0.1009427011013031,0.23235362768173218,10806121.187561065,76678329.32520771,0.25502115,0.11873988,0.13628128,10449820.99979556,-30171109.72473383,-0.017797179520130157,0.09607234597206116,356300.18776550516
2022-05-17 23:15:00,63913682.197939485,0.7297821044921875,0.07459323108196259,0.6551888585090637,41875532.48237904,76678329.32520771,0.5807251,0.1286573,0.4520678,34663803.06416446,-12764647.127268225,-0.0540640652179718,0.20312106609344482,7211729.418214582
2022-08-17 06:45:00,69385282.44591314,0.8034555315971375,0.10073242336511612,0.7027230858802795,48758639.79506687,76678329.32520771,0.6655802,0.111915186,0.55366504,42454110.420466825,-7293046.879294574,-0.011182762682437897,0.1490580439567566,6304529.374600045
2022-11-16 14:15:00,56105876.1879556,-0.0702056884765625,-0.16670669615268707,0.09650100767612457,5414273.588689598,76678329.32520771,0.10520833,-0.12675075,0.23195907,17786234.322549984,-20572453.137252107,-0.03995594382286072,-0.1354580670595169,-12371960.733860385
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,76678329.32520771,0.13857992,-0.024214093,0.16279401,12482772.622851692,-76678329.32520771,0.024214092642068863,-0.16279400885105133,-12482772.622851692
