midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,-0.026816703,-0.034941643,0.00812494,632432.4700205248,-77838416.33837986,0.034941643476486206,-0.008124940097332,-632432.4700205248
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.09377392,0.09768972,-0.0039158016,-304799.79868950177,-77838416.33837986,-0.09768971800804138,0.003915801644325256,304799.79868950177
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,-0.0005369444,0.048550513,-0.049087457,-3820889.9428896327,-77838416.33837986,-0.04855051264166832,0.04908745735883713,3820889.9428896327
2019-08-17 12:45:00,1930152.9032838345,0.1634521484375,0.09901844710111618,0.06443370133638382,124366.89570374471,77838416.33837986,0.108399265,0.08260026,0.025799006,2008153.7875551472,-75908263.43509603,0.01641818881034851,0.03863469511270523,-1883786.8918514026
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.00034229175,0.004827684,-0.004485392,-349135.8108477082,-77838416.33837986,-0.004827683791518211,0.004485392011702061,349135.8108477082
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.092413,0.090893164,0.0015198365,118301.66511572726,-77838416.33837986,-0.09089316427707672,-0.0015198364853858948,-118301.66511572726
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.060736578,0.067434005,-0.0066974275,-521317.1486943232,-77838416.33837986,-0.06743400543928146,0.006697427481412888,521317.1486943232
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.08005668,0.08272626,-0.0026695803,-207795.9013441443,-77838416.33837986,-0.08272626250982285,0.0026695802807807922,207795.9013441443
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,-0.013898695,-0.008917039,-0.0049816556,-387764.18478692876,-77838416.33837986,0.008917039260268211,0.00498165562748909,387764.18478692876
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.009933059,-5.5128527e-05,0.009988188,777464.7213973053,-77838416.33837986,5.512852658284828e-05,-0.009988187812268734,-777464.7213973053
2021-05-17 17:15:00,14114517.964321971,0.1683858186006546,0.14084972441196442,0.027536094188690186,388658.69609352946,77838416.33837986,0.11600886,0.13803592,-0.02202706,-1714551.4973099951,-63723898.37405789,0.0028138011693954468,0.04956315457820892,2103210.1934035243
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.02016717,0.01438067,0.0057865,450411.99146074813,-77838416.33837986,-0.01438067015260458,-0.005786499939858913,-450411.99146074813
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,-0.037064012,-0.027784778,-0.009279234,-722280.905455612,-77838416.33837986,0.02778477780520916,0.00927923433482647,722280.905455612
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.03145785,0.041757893,-0.010300044,-801739.1108674462,-77838416.33837986,-0.041757892817258835,0.01030004397034645,801739.1108674462
2022-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.061103616,0.07254914,-0.011445526,-890901.6206182287,-77838416.33837986,-0.07254914194345474,0.011445526033639908,890901.6206182287
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.030194256,0.015991211,0.0142030455,1105542.5702412552,-77838416.33837986,-0.0159912109375,-0.014203045517206192,-1105542.5702412552
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.00019712705,0.013478925,-0.013281798,-1033834.1216836704,-77838416.33837986,-0.013478925451636314,0.013281797990202904,1033834.1216836704
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,77838416.33837986,0.0750386,0.06930444,0.0057341605,446337.9756572987,-77838416.33837986,-0.0693044364452362,-0.005734160542488098,-446337.9756572987
