midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.22264691527335742,-0.18496454595589687,-0.03768236931746055,-7536473.86349211,-200000000.0,0.18496454595589687,0.03768236931746055,7536473.86349211
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.23501615727079866,-0.1989192059422247,-0.03609695132857396,-7219390.265714793,-200000000.0,0.1989192059422247,0.03609695132857396,7219390.265714793
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.25237739491707545,-0.21936458233139466,-0.033012812585680784,-6602562.517136157,-200000000.0,0.21936458233139466,0.033012812585680784,6602562.517136157
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.21050771211788571,-0.22543717007523315,0.01492945795734743,2985891.5914694862,-200000000.0,0.22543717007523315,-0.01492945795734743,-2985891.5914694862
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.16180502761387344,-0.21439322857240367,0.05258820095853023,10517640.191706046,-200000000.0,0.21439322857240367,-0.05258820095853023,-10517640.191706046
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.15861016896308114,-0.2077710163683157,0.04916084740523455,9832169.48104691,-200000000.0,0.2077710163683157,-0.04916084740523455,-9832169.48104691
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.15043915470774494,-0.18514957310164712,0.03471041839390218,6942083.6787804365,-200000000.0,0.18514957310164712,-0.03471041839390218,-6942083.6787804365
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.1297443838503449,-0.15096530344688036,0.021220919596535465,4244183.919307093,-200000000.0,0.15096530344688036,-0.021220919596535465,-4244183.919307093
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.10576532321394438,-0.12162178068630283,0.01585645747235845,3171291.4944716897,-200000000.0,0.12162178068630283,-0.01585645747235845,-3171291.4944716897
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.13958499856955256,-0.1258660071729042,-0.013718991396648367,-2743798.2793296734,-200000000.0,0.1258660071729042,0.013718991396648367,2743798.2793296734
