midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,6995247.859783649,-0.1176583394408226,-0.02383670210838318,-0.09382163733243942,-656305.6077511446,149682611.36172628,-0.0293524,-0.024237335,-0.0051150657,-765636.3948039289,-142687363.50194263,0.0004006326198577881,-0.08870656788349152,109330.78705278435
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,0.0057504443,0.0043635583,0.001386886,207592.71767819292,-149682611.36172628,-0.004363558255136013,-0.0013868859969079494,-207592.71767819292
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,0.059638552,0.057399467,0.0022390857,335152.1997115224,-149682611.36172628,-0.05739946663379669,-0.0022390857338905334,-335152.1997115224
2019-08-17 12:45:00,40552245.66175255,0.15129676461219788,0.027149921283125877,0.12414684146642685,5034433.21327719,149682611.36172628,0.05785921,0.018995598,0.03886361,5817206.7030308535,-109130365.69997373,0.008154323324561119,0.08528323471546173,-782773.4897536635
2019-11-16 20:15:00,15461701.334486008,-0.12435150146484375,-0.05674289911985397,-0.06760860234498978,-1045344.0171002622,149682611.36172628,-0.060383692,-0.03883749,-0.021546204,-3225092.0262282896,-134220910.02724028,-0.01790541037917137,-0.046062398701906204,2179748.0091280276
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,0.01411438,0.0079026865,0.0062116934,929782.4888889964,-149682611.36172628,-0.007902686484158039,-0.006211693398654461,-929782.4888889964
2020-05-17 11:15:00,19181054.047590256,0.1227591410279274,0.014287999831140041,0.10847114026546478,2080590.8040356236,149682611.36172628,0.047069974,0.019626902,0.027443072,4107750.654896554,-130501557.31413603,-0.005338902585208416,0.08102806657552719,-2027159.8508609305
2020-08-16 18:45:00,17556487.503308743,0.10870361328125,0.00951406080275774,0.09918954968452454,1741420.0894951767,149682611.36172628,0.037304774,0.013361233,0.02394354,3583931.5488642696,-132126123.85841754,-0.0038471724838018417,0.07524600625038147,-1842511.459369093
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,-0.011301253,-0.013098873,0.0017976202,269072.48683103995,-149682611.36172628,0.01309887319803238,-0.0017976202070713043,-269072.48683103995
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,0.0021307203,-0.019787233,0.021917954,3280736.6034871074,-149682611.36172628,0.01978723332285881,-0.021917954087257385,-3280736.6034871074
2021-05-17 17:15:00,77477577.32808618,0.1602373570203781,0.08318431675434113,0.07705304026603699,5969882.885576019,149682611.36172628,0.10152859,0.05925603,0.042272564,6327467.77202814,-72205034.0336401,0.023928288370370865,0.03478047624230385,-357584.8864521207
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,0.021463607,0.01021018,0.011253427,1684442.3076155253,-149682611.36172628,-0.010210179723799229,-0.011253426782786846,-1684442.3076155253
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,-0.025624169,-0.027642548,0.002018379,302116.24654954084,-149682611.36172628,0.027642548084259033,-0.002018379047513008,-302116.24654954084
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,-0.010127174,-0.0017035186,-0.008423655,-1260874.7215992715,-149682611.36172628,0.0017035185592249036,0.008423655293881893,1260874.7215992715
2022-05-17 23:15:00,35521430.12867491,0.13918325304985046,0.06611592322587967,0.0730673298239708,2595456.051031023,149682611.36172628,0.07717726,0.057100665,0.020076592,3005116.646181044,-114161181.23305137,0.009015258401632309,0.052990738302469254,-409660.59515002137
2022-08-17 06:45:00,23298000.195141315,0.12000838667154312,0.009128879755735397,0.11087951064109802,2583270.860553475,149682611.36172628,0.037397172,0.012969515,0.024427656,3656395.352144049,-126384611.16658497,-0.0038406355306506157,0.08645185828208923,-1073124.491590574
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,-0.009545644,-0.008178711,-0.0013669329,-204606.08249696027,-149682611.36172628,0.0081787109375,0.0013669328764081001,204606.08249696027
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,149682611.36172628,-0.019972483,-0.018547399,-0.0014250837,-213310.25361325167,-149682611.36172628,0.01854739896953106,0.001425083726644516,213310.25361325167
